Datum Zeit,Glauchau PM10
,µg/m³
31-07-10,15
30-07-10,16
29-07-10,16
28-07-10,19
27-07-10,19
26-07-10,15
25-07-10,10
24-07-10,17
23-07-10,
22-07-10,
21-07-10,
20-07-10,20
19-07-10,16
18-07-10,15
17-07-10,20
16-07-10,24
15-07-10,20
14-07-10,20
13-07-10,16
12-07-10,
11-07-10,
10-07-10,
09-07-10,
08-07-10,19
07-07-10,16
06-07-10,17
05-07-10,20
04-07-10,24
03-07-10,22
02-07-10,26
01-07-10,23

