Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-10,23
30-07-10,20
29-07-10,21
28-07-10,27
27-07-10,27
26-07-10,21
25-07-10,14
24-07-10,21
23-07-10,22
22-07-10,39
21-07-10,30
20-07-10,30
19-07-10,27
18-07-10,14
17-07-10,20
16-07-10,30
15-07-10,25
14-07-10,28
13-07-10,25
12-07-10,37
11-07-10,27
10-07-10,29
09-07-10,31
08-07-10,28
07-07-10,29
06-07-10,23
05-07-10,34
04-07-10,31
03-07-10,38
02-07-10,35
01-07-10,36

