Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-07-10,22
30-07-10,44
29-07-10,33
28-07-10,92
27-07-10,100
26-07-10,96
25-07-10,13
24-07-10,19
23-07-10,18
22-07-10,49
21-07-10,39
20-07-10,26
19-07-10,47
18-07-10,13
17-07-10,21
16-07-10,37
15-07-10,39
14-07-10,47
13-07-10,27
12-07-10,41
11-07-10,26
10-07-10,35
09-07-10,33
08-07-10,30
07-07-10,31
06-07-10,20
05-07-10,32
04-07-10,26
03-07-10,26
02-07-10,30
01-07-10,35

