Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-07-10,12
30-07-10,11
29-07-10,12
28-07-10,15
27-07-10,18
26-07-10,14
25-07-10,9
24-07-10,13
23-07-10,9
22-07-10,25
21-07-10,19
20-07-10,18
19-07-10,14
18-07-10,11
17-07-10,14
16-07-10,19
15-07-10,16
14-07-10,18
13-07-10,16
12-07-10,22
11-07-10,14
10-07-10,21
09-07-10,20
08-07-10,18
07-07-10,15
06-07-10,13
05-07-10,18
04-07-10,26
03-07-10,22
02-07-10,23
01-07-10,22

