Datum Zeit,Schwartenberg PM10
,µg/m³
31-07-10,14
30-07-10,9
29-07-10,9
28-07-10,11
27-07-10,16
26-07-10,11
25-07-10,6
24-07-10,10
23-07-10,4
22-07-10,14
21-07-10,21
20-07-10,18
19-07-10,7
18-07-10,8
17-07-10,13
16-07-10,18
15-07-10,11
14-07-10,21
13-07-10,12
12-07-10,17
11-07-10,16
10-07-10,24
09-07-10,22
08-07-10,16
07-07-10,12
06-07-10,9
05-07-10,13
04-07-10,20
03-07-10,19
02-07-10,17
01-07-10,18

