Datum Zeit,Goerlitz PM10
,µg/m³
31-07-10,22
30-07-10,22
29-07-10,20
28-07-10,25
27-07-10,19
26-07-10,18
25-07-10,15
24-07-10,17
23-07-10,13
22-07-10,40
21-07-10,29
20-07-10,23
19-07-10,18
18-07-10,14
17-07-10,24
16-07-10,21
15-07-10,24
14-07-10,24
13-07-10,22
12-07-10,21
11-07-10,24
10-07-10,29
09-07-10,33
08-07-10,18
07-07-10,15
06-07-10,19
05-07-10,29
04-07-10,16
03-07-10,24
02-07-10,31
01-07-10,32

