Datum Zeit,Collmberg PM10
,µg/m³
31-07-10,9
30-07-10,9
29-07-10,10
28-07-10,17
27-07-10,16
26-07-10,11
25-07-10,8
24-07-10,10
23-07-10,6
22-07-10,23
21-07-10,18
20-07-10,17
19-07-10,11
18-07-10,8
17-07-10,15
16-07-10,18
15-07-10,
14-07-10,20
13-07-10,15
12-07-10,16
11-07-10,16
10-07-10,19
09-07-10,17
08-07-10,16
07-07-10,12
06-07-10,11
05-07-10,15
04-07-10,21
03-07-10,18
02-07-10,18
01-07-10,15

