Datum Zeit,Borna PM10
,µg/m³
31-07-10,17
30-07-10,16
29-07-10,16
28-07-10,21
27-07-10,24
26-07-10,16
25-07-10,9
24-07-10,14
23-07-10,12
22-07-10,42
21-07-10,24
20-07-10,36
19-07-10,17
18-07-10,8
17-07-10,16
16-07-10,23
15-07-10,19
14-07-10,31
13-07-10,20
12-07-10,33
11-07-10,21
10-07-10,23
09-07-10,24
08-07-10,21
07-07-10,15
06-07-10,15
05-07-10,21
04-07-10,24
03-07-10,21
02-07-10,25
01-07-10,20

