Datum Zeit,Klingenthal PM10
,µg/m³
31-07-10,
30-07-10,8
29-07-10,9
28-07-10,11
27-07-10,10
26-07-10,10
25-07-10,8
24-07-10,10
23-07-10,7
22-07-10,17
21-07-10,16
20-07-10,13
19-07-10,11
18-07-10,11
17-07-10,11
16-07-10,14
15-07-10,10
14-07-10,15
13-07-10,12
12-07-10,16
11-07-10,13
10-07-10,19
09-07-10,15
08-07-10,15
07-07-10,14
06-07-10,11
05-07-10,17
04-07-10,23
03-07-10,22
02-07-10,21
01-07-10,20

