Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-03-01,01:00,,1,21,41,,40,,
2018-03-01,02:00,,1,19,40,,41,,
2018-03-01,03:00,,1,17,41,,42,,
2018-03-01,04:00,,1,16,42,,41,,
2018-03-01,05:00,,4,19,38,,41,,
2018-03-01,06:00,,9,23,34,,45,,
2018-03-01,07:00,,13,27,28,,47,,
2018-03-01,08:00,,22,31,26,,51,,
2018-03-01,09:00,,17,25,30,,56,,
2018-03-01,10:00,,14,22,39,,55,,
2018-03-01,11:00,,9,19,52,,52,,
2018-03-01,12:00,,7,16,60,,47,,
2018-03-01,13:00,,7,17,64,,44,,
2018-03-01,14:00,,10,20,64,,42,,
2018-03-01,15:00,,12,24,64,,45,,
2018-03-01,16:00,,9,23,65,,45,,
2018-03-01,17:00,,7,26,60,,44,,
2018-03-01,18:00,,7,27,56,,50,,
2018-03-01,19:00,,5,26,53,,48,,
2018-03-01,20:00,,5,28,50,,48,,
2018-03-01,21:00,,4,28,45,,50,,
2018-03-01,22:00,,3,25,45,,47,,
2018-03-01,23:00,,2,25,44,,46,,
2018-03-02,00:00,,1,22,44,,52,,
2018-03-02,01:00,,1,23,41,,55,,
2018-03-02,02:00,,1,23,37,,57,,
2018-03-02,03:00,,1,24,34,,69,,
2018-03-02,04:00,,2,22,33,,69,,
2018-03-02,05:00,,5,24,30,,65,,
2018-03-02,06:00,,18,35,20,,67,,
2018-03-02,07:00,,22,44,14,,74,,
2018-03-02,08:00,,40,44,12,,77,,
2018-03-02,09:00,,22,31,24,,81,,
2018-03-02,10:00,,15,25,33,,79,,
2018-03-02,11:00,,15,27,42,,85,,
2018-03-02,12:00,,8,24,64,,87,,
2018-03-02,13:00,,7,24,74,,78,,
2018-03-02,14:00,,8,28,76,,84,,
2018-03-02,15:00,,7,28,78,,85,,
2018-03-02,16:00,,7,33,75,,78,,
2018-03-02,17:00,,6,31,76,,74,,
2018-03-02,18:00,,7,32,72,,65,,
2018-03-02,19:00,,6,33,67,,61,,
2018-03-02,20:00,,4,32,58,,59,,
2018-03-02,21:00,,4,25,57,,55,,
2018-03-02,22:00,,2,20,59,,56,,
2018-03-02,23:00,,1,19,56,,53,,
2018-03-03,00:00,,1,22,50,,53,,
2018-03-03,01:00,,1,22,46,,55,,
2018-03-03,02:00,,1,20,45,,59,,
2018-03-03,03:00,,1,22,38,,59,,
2018-03-03,04:00,,2,36,23,,61,,
2018-03-03,05:00,,3,33,23,,61,,
2018-03-03,06:00,,3,31,19,,62,,
2018-03-03,07:00,,4,29,21,,65,,
2018-03-03,08:00,,9,29,21,,69,,
2018-03-03,09:00,,11,25,28,,70,,
2018-03-03,10:00,,10,22,36,,75,,
2018-03-03,11:00,,7,21,54,,77,,
2018-03-03,12:00,,6,20,66,,72,,
2018-03-03,13:00,,5,20,71,,70,,
2018-03-03,14:00,,4,17,78,,62,,
2018-03-03,15:00,,4,16,82,,54,,
2018-03-03,16:00,,4,18,80,,53,,
2018-03-03,17:00,,2,18,80,,55,,
2018-03-03,18:00,,3,20,75,,52,,
2018-03-03,19:00,,3,24,69,,54,,
2018-03-03,20:00,,3,29,61,,62,,
2018-03-03,21:00,,4,37,51,,64,,
2018-03-03,22:00,,2,24,60,,66,,
2018-03-03,23:00,,1,17,66,,55,,
2018-03-04,00:00,,8,41,40,,53,,
2018-03-04,01:00,,2,37,35,,57,,
2018-03-04,02:00,,3,29,38,,58,,
2018-03-04,03:00,,2,26,42,,56,,
2018-03-04,04:00,,1,29,35,,59,,
2018-03-04,05:00,,1,21,45,,62,,
2018-03-04,06:00,,1,22,52,,58,,
2018-03-04,07:00,,1,22,62,,57,,
2018-03-04,08:00,,1,14,77,,56,,
2018-03-04,09:00,,1,16,79,,55,,
2018-03-04,10:00,,1,15,83,,55,,
