Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-03-01,01:00,,1,19,,,30,,
2018-03-01,02:00,,2,22,,,33,,
2018-03-01,03:00,,2,24,,,31,,
2018-03-01,04:00,,1,20,,,32,,
2018-03-01,05:00,,4,33,,,34,,
2018-03-01,06:00,,14,48,,,37,,
2018-03-01,07:00,,21,53,,,49,,
2018-03-01,08:00,,29,55,,,50,,
2018-03-01,09:00,,12,32,,,43,,
2018-03-01,10:00,,9,23,,,40,,
2018-03-01,11:00,,5,17,,,30,,
2018-03-01,12:00,,5,16,,,27,,
2018-03-01,13:00,,5,16,,,27,,
2018-03-01,14:00,,4,14,,,29,,
2018-03-01,15:00,,4,15,,,30,,
2018-03-01,16:00,,4,16,,,27,,
2018-03-01,17:00,,2,15,,,25,,
2018-03-01,18:00,,3,24,,,29,,
2018-03-01,19:00,,2,26,,,44,,
2018-03-01,20:00,,2,26,,,49,,
2018-03-01,21:00,,3,28,,,45,,
2018-03-01,22:00,,2,27,,,53,,
2018-03-01,23:00,,3,29,,,56,,
2018-03-02,00:00,,2,26,,,55,,
2018-03-02,01:00,,1,22,,,56,,
2018-03-02,02:00,,2,25,,,57,,
2018-03-02,03:00,,1,24,,,58,,
2018-03-02,04:00,,2,25,,,58,,
2018-03-02,05:00,,2,25,,,58,,
2018-03-02,06:00,,10,34,,,59,,
2018-03-02,07:00,,27,57,,,63,,
2018-03-02,08:00,,20,49,,,65,,
2018-03-02,09:00,,13,38,,,66,,
2018-03-02,10:00,,8,28,,,65,,
2018-03-02,11:00,,6,23,,,57,,
2018-03-02,12:00,,5,18,,,46,,
2018-03-02,13:00,,5,17,,,39,,
2018-03-02,14:00,,3,16,,,39,,
2018-03-02,15:00,,3,16,,,39,,
2018-03-02,16:00,,5,19,,,35,,
2018-03-02,17:00,,4,26,,,50,,
2018-03-02,18:00,,2,30,,,66,,
2018-03-02,19:00,,3,35,,,66,,
2018-03-02,20:00,,2,32,,,70,,
2018-03-02,21:00,,1,34,,,76,,
2018-03-02,22:00,,2,34,,,76,,
2018-03-02,23:00,,1,33,,,78,,
2018-03-03,00:00,,1,26,,,76,,
2018-03-03,01:00,,1,21,,,72,,
2018-03-03,02:00,,1,22,,,64,,
2018-03-03,03:00,,1,25,,,62,,
2018-03-03,04:00,,1,27,,,65,,
2018-03-03,05:00,,1,31,,,62,,
2018-03-03,06:00,,2,32,,,61,,
2018-03-03,07:00,,2,33,,,57,,
2018-03-03,08:00,,7,41,,,58,,
2018-03-03,09:00,,8,39,,,67,,
2018-03-03,10:00,,8,33,,,79,,
2018-03-03,11:00,,9,32,,,75,,
2018-03-03,12:00,,7,32,,,76,,
2018-03-03,13:00,,5,29,,,77,,
2018-03-03,14:00,,5,30,,,71,,
2018-03-03,15:00,,6,29,,,68,,
2018-03-03,16:00,,5,29,,,65,,
2018-03-03,17:00,,3,27,,,65,,
2018-03-03,18:00,,2,29,,,64,,
2018-03-03,19:00,,3,30,,,68,,
2018-03-03,20:00,,3,32,,,71,,
2018-03-03,21:00,,3,35,,,72,,
2018-03-03,22:00,,2,34,,,71,,
2018-03-03,23:00,,3,35,,,71,,
2018-03-04,00:00,,3,37,,,71,,
2018-03-04,01:00,,2,45,,,73,,
2018-03-04,02:00,,2,47,,,73,,
2018-03-04,03:00,,2,49,,,72,,
2018-03-04,04:00,,2,50,,,72,,
2018-03-04,05:00,,4,47,,,67,,
2018-03-04,06:00,,5,48,,,66,,
2018-03-04,07:00,,10,49,,,66,,
2018-03-04,08:00,,10,47,,,65,,
