Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-06-00 00:00,10
31-05-00 23:00,8
31-05-00 22:00,4
31-05-00 21:00,18
31-05-00 20:00,23
31-05-00 19:00,36
31-05-00 18:00,45
31-05-00 17:00,45
31-05-00 16:00,53
31-05-00 15:00,41
31-05-00 14:00,50
31-05-00 13:00,49
31-05-00 12:00,55
31-05-00 11:00,38
31-05-00 10:00,38
31-05-00 09:00,24
31-05-00 08:00,17
31-05-00 07:00,7
31-05-00 06:00,7
31-05-00 05:00,
31-05-00 04:00,13
31-05-00 03:00,33
31-05-00 02:00,36
31-05-00 01:00,29
31-05-00 00:00,22
30-05-00 23:00,24
30-05-00 22:00,23
30-05-00 21:00,16
30-05-00 20:00,19
30-05-00 19:00,25
30-05-00 18:00,22
30-05-00 17:00,50
30-05-00 16:00,43
30-05-00 15:00,56
30-05-00 14:00,67
30-05-00 13:00,73
30-05-00 12:00,57
30-05-00 11:00,29
30-05-00 10:00,46
30-05-00 09:00,40
30-05-00 08:00,27
30-05-00 07:00,23
30-05-00 06:00,22
30-05-00 05:00,
30-05-00 04:00,39
30-05-00 03:00,43
30-05-00 02:00,46
30-05-00 01:00,52
30-05-00 00:00,46
29-05-00 23:00,56
29-05-00 22:00,60
29-05-00 21:00,61
29-05-00 20:00,50
29-05-00 19:00,58
29-05-00 18:00,53
29-05-00 17:00,42
29-05-00 16:00,57
29-05-00 15:00,51
29-05-00 14:00,51
29-05-00 13:00,60
29-05-00 12:00,57
29-05-00 11:00,54
29-05-00 10:00,54
29-05-00 09:00,54
29-05-00 08:00,47
29-05-00 07:00,39
29-05-00 06:00,
29-05-00 05:00,46
29-05-00 04:00,52
29-05-00 03:00,56
29-05-00 02:00,65
29-05-00 01:00,58
29-05-00 00:00,72
28-05-00 23:00,72
28-05-00 22:00,68
28-05-00 21:00,77
28-05-00 20:00,73
28-05-00 19:00,76
28-05-00 18:00,78
28-05-00 17:00,72
28-05-00 16:00,69
28-05-00 15:00,75
28-05-00 14:00,80
28-05-00 13:00,83
28-05-00 12:00,74
28-05-00 11:00,56
28-05-00 10:00,51
28-05-00 09:00,47
28-05-00 08:00,39
28-05-00 07:00,36
28-05-00 06:00,
28-05-00 05:00,26
28-05-00 04:00,26
28-05-00 03:00,31
28-05-00 02:00,28
28-05-00 01:00,27
28-05-00 00:00,33
27-05-00 23:00,37
27-05-00 22:00,40
27-05-00 21:00,46
27-05-00 20:00,72
27-05-00 19:00,76
27-05-00 18:00,76
27-05-00 17:00,75
27-05-00 16:00,74
27-05-00 15:00,75
27-05-00 14:00,71
27-05-00 13:00,55
27-05-00 12:00,56
27-05-00 11:00,69
27-05-00 10:00,68
27-05-00 09:00,55
27-05-00 08:00,50
27-05-00 07:00,
27-05-00 06:00,43
27-05-00 05:00,28
27-05-00 04:00,25
27-05-00 03:00,30
27-05-00 02:00,32
27-05-00 01:00,38
27-05-00 00:00,42
26-05-00 23:00,37
26-05-00 22:00,39
26-05-00 21:00,68
26-05-00 20:00,88
26-05-00 19:00,88
26-05-00 18:00,83
26-05-00 17:00,79
26-05-00 16:00,77
26-05-00 15:00,56
26-05-00 14:00,62
26-05-00 13:00,73
26-05-00 12:00,69
26-05-00 11:00,54
26-05-00 10:00,36
26-05-00 09:00,26
26-05-00 08:00,22
26-05-00 07:00,
26-05-00 06:00,17
26-05-00 05:00,25
26-05-00 04:00,26
26-05-00 03:00,31
26-05-00 02:00,29
26-05-00 01:00,24
26-05-00 00:00,24
25-05-00 23:00,30
25-05-00 22:00,52
25-05-00 21:00,58
25-05-00 20:00,40
25-05-00 19:00,43
25-05-00 18:00,52
25-05-00 17:00,57
25-05-00 16:00,73
25-05-00 15:00,73
25-05-00 14:00,67
25-05-00 13:00,63
25-05-00 12:00,69
25-05-00 11:00,70
25-05-00 10:00,40
25-05-00 09:00,19
25-05-00 08:00,
25-05-00 07:00,14
25-05-00 06:00,24
25-05-00 05:00,31
25-05-00 04:00,37
25-05-00 03:00,40
25-05-00 02:00,38
25-05-00 01:00,37
25-05-00 00:00,40
24-05-00 23:00,25
24-05-00 22:00,
24-05-00 21:00,44
24-05-00 20:00,16
24-05-00 19:00,40
24-05-00 18:00,20
24-05-00 17:00,22
24-05-00 16:00,36
24-05-00 15:00,51
24-05-00 14:00,88
24-05-00 13:00,91
24-05-00 12:00,94
24-05-00 11:00,79
24-05-00 10:00,61
24-05-00 09:00,43
24-05-00 08:00,23
24-05-00 07:00,15
24-05-00 06:00,22
24-05-00 05:00,31
24-05-00 04:00,29
24-05-00 03:00,32
24-05-00 02:00,39
24-05-00 01:00,41
24-05-00 00:00,40
23-05-00 23:00,29
23-05-00 22:00,
23-05-00 21:00,55
23-05-00 20:00,68
23-05-00 19:00,78
23-05-00 18:00,86
23-05-00 17:00,92
23-05-00 16:00,82
23-05-00 15:00,91
23-05-00 14:00,83
23-05-00 13:00,81
23-05-00 12:00,71
23-05-00 11:00,60
23-05-00 10:00,32
23-05-00 09:00,21
23-05-00 08:00,14
23-05-00 07:00,13
23-05-00 06:00,9
23-05-00 05:00,13
23-05-00 04:00,19
23-05-00 03:00,22
23-05-00 02:00,24
23-05-00 01:00,15
23-05-00 00:00,9
22-05-00 23:00,
22-05-00 22:00,9
22-05-00 21:00,13
22-05-00 20:00,14
22-05-00 19:00,19
22-05-00 18:00,20
22-05-00 17:00,23
22-05-00 16:00,21
22-05-00 15:00,34
22-05-00 14:00,31
22-05-00 13:00,26
22-05-00 12:00,25
22-05-00 11:00,16
22-05-00 10:00,7
22-05-00 09:00,19
22-05-00 08:00,12
22-05-00 07:00,32
22-05-00 06:00,41
22-05-00 05:00,41
22-05-00 04:00,51
22-05-00 03:00,49
22-05-00 02:00,42
22-05-00 01:00,44
22-05-00 00:00,39
21-05-00 23:00,
21-05-00 22:00,38
21-05-00 21:00,41
21-05-00 20:00,64
21-05-00 19:00,59
21-05-00 18:00,78
21-05-00 17:00,80
21-05-00 16:00,79
21-05-00 15:00,73
21-05-00 14:00,73
21-05-00 13:00,73
21-05-00 12:00,65
21-05-00 11:00,63
21-05-00 10:00,55
21-05-00 09:00,47
21-05-00 08:00,39
21-05-00 07:00,29
21-05-00 06:00,24
21-05-00 05:00,26
21-05-00 04:00,23
21-05-00 03:00,15
21-05-00 02:00,26
21-05-00 01:00,26
21-05-00 00:00,
20-05-00 23:00,19
20-05-00 22:00,35
20-05-00 21:00,35
20-05-00 20:00,38
20-05-00 19:00,32
20-05-00 18:00,46
20-05-00 17:00,36
20-05-00 16:00,38
20-05-00 15:00,41
20-05-00 14:00,29
20-05-00 13:00,34
20-05-00 12:00,33
20-05-00 11:00,39
20-05-00 10:00,36
20-05-00 09:00,39
20-05-00 08:00,51
20-05-00 07:00,52
20-05-00 06:00,51
20-05-00 05:00,45
20-05-00 04:00,40
20-05-00 03:00,33
20-05-00 02:00,29
20-05-00 01:00,44
20-05-00 00:00,
19-05-00 23:00,46
19-05-00 22:00,44
19-05-00 21:00,43
19-05-00 20:00,58
19-05-00 19:00,41
19-05-00 18:00,55
19-05-00 17:00,59
19-05-00 16:00,66
19-05-00 15:00,70
19-05-00 14:00,54
19-05-00 13:00,55
19-05-00 12:00,36
19-05-00 11:00,32
19-05-00 10:00,22
19-05-00 09:00,23
19-05-00 08:00,22
19-05-00 07:00,20
19-05-00 06:00,24
19-05-00 05:00,26
19-05-00 04:00,39
19-05-00 03:00,55
19-05-00 02:00,59
19-05-00 01:00,
19-05-00 00:00,53
18-05-00 23:00,47
18-05-00 22:00,46
18-05-00 21:00,62
18-05-00 20:00,65
18-05-00 19:00,44
18-05-00 18:00,47
18-05-00 17:00,59
18-05-00 16:00,66
18-05-00 15:00,72
18-05-00 14:00,70
18-05-00 13:00,79
18-05-00 12:00,74
18-05-00 11:00,61
18-05-00 10:00,50
18-05-00 09:00,39
18-05-00 08:00,21
18-05-00 07:00,14
18-05-00 06:00,25
18-05-00 05:00,30
18-05-00 04:00,29
