Datum Zeit,Collmberg PM10
,µg/m³
31-05-00,9
30-05-00,8
29-05-00,10
28-05-00,9
27-05-00,12
26-05-00,16
25-05-00,17
24-05-00,16
23-05-00,15
22-05-00,11
21-05-00,10
20-05-00,8
19-05-00,9
18-05-00,16
17-05-00,21
16-05-00,17
15-05-00,23
14-05-00,24
13-05-00,24
12-05-00,36
11-05-00,42
10-05-00,39
09-05-00,36
08-05-00,42
07-05-00,48
06-05-00,40
05-05-00,46
04-05-00,38
03-05-00,37
02-05-00,37
01-05-00,31

