Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-05-00,7.83
30-05-00,
29-05-00,3.51
28-05-00,
27-05-00,7.96
26-05-00,
25-05-00,14.04
24-05-00,
23-05-00,9.42
22-05-00,
21-05-00,5.46
20-05-00,
19-05-00,5.29
18-05-00,
17-05-00,13.19
16-05-00,
15-05-00,6.69
14-05-00,
13-05-00,4.81
12-05-00,
11-05-00,24.64
10-05-00,
09-05-00,13.24
08-05-00,
07-05-00,17.58
06-05-00,
05-05-00,17.76
04-05-00,
03-05-00,13.21
02-05-00,
01-05-00,21.97

