Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-00,37
30-05-00,29
29-05-00,35
28-05-00,27
27-05-00,31
26-05-00,44
25-05-00,37
24-05-00,45
23-05-00,41
22-05-00,33
21-05-00,27
20-05-00,23
19-05-00,32
18-05-00,40
17-05-00,55
16-05-00,63
15-05-00,48
14-05-00,24
13-05-00,27
12-05-00,36
11-05-00,57
10-05-00,57
09-05-00,56
08-05-00,47
07-05-00,41
06-05-00,41
05-05-00,48
04-05-00,44
03-05-00,39
02-05-00,40
01-05-00,35

