Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-00,21
30-05-00,17
29-05-00,14
28-05-00,17
27-05-00,19
26-05-00,22
25-05-00,27
24-05-00,25
23-05-00,22
22-05-00,15
21-05-00,17
20-05-00,15
19-05-00,16
18-05-00,18
17-05-00,29
16-05-00,31
15-05-00,22
14-05-00,21
13-05-00,26
12-05-00,34
11-05-00,50
10-05-00,37
09-05-00,27
08-05-00,38
07-05-00,38
06-05-00,41
05-05-00,39
04-05-00,43
03-05-00,39
02-05-00,32
01-05-00,36

