Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-06-00 00:00,50
31-05-00 23:00,51
31-05-00 22:00,65
31-05-00 21:00,97
31-05-00 20:00,74
31-05-00 19:00,24
31-05-00 18:00,
31-05-00 17:00,23
31-05-00 16:00,21
31-05-00 15:00,32
31-05-00 14:00,23
31-05-00 13:00,33
31-05-00 12:00,28
31-05-00 11:00,28
31-05-00 10:00,35
31-05-00 09:00,42
31-05-00 08:00,44
31-05-00 07:00,49
31-05-00 06:00,38
31-05-00 05:00,15
31-05-00 04:00,10
31-05-00 03:00,9
31-05-00 02:00,7
31-05-00 01:00,11
31-05-00 00:00,13
30-05-00 23:00,16
30-05-00 22:00,24
30-05-00 21:00,32
30-05-00 20:00,29
30-05-00 19:00,
30-05-00 18:00,24
30-05-00 17:00,26
30-05-00 16:00,20
30-05-00 15:00,25
30-05-00 14:00,21
30-05-00 13:00,17
30-05-00 12:00,16
30-05-00 11:00,19
30-05-00 10:00,21
30-05-00 09:00,22
30-05-00 08:00,24
30-05-00 07:00,35
30-05-00 06:00,53
30-05-00 05:00,48
30-05-00 04:00,31
30-05-00 03:00,28
30-05-00 02:00,17
30-05-00 01:00,18
30-05-00 00:00,16
29-05-00 23:00,16
29-05-00 22:00,15
29-05-00 21:00,15
29-05-00 20:00,17
29-05-00 19:00,
29-05-00 18:00,25
29-05-00 17:00,17
29-05-00 16:00,15
29-05-00 15:00,14
29-05-00 14:00,22
29-05-00 13:00,16
29-05-00 12:00,15
29-05-00 11:00,15
29-05-00 10:00,13
29-05-00 09:00,18
29-05-00 08:00,20
29-05-00 07:00,30
29-05-00 06:00,44
29-05-00 05:00,40
29-05-00 04:00,27
29-05-00 03:00,23
29-05-00 02:00,15
29-05-00 01:00,10
29-05-00 00:00,11
28-05-00 23:00,9
28-05-00 22:00,11
28-05-00 21:00,10
28-05-00 20:00,
28-05-00 19:00,11
28-05-00 18:00,13
28-05-00 17:00,18
28-05-00 16:00,7
28-05-00 15:00,5
28-05-00 14:00,5
28-05-00 13:00,8
