Datum Zeit,Goerlitz CO
,mg/m3
01-06-00 00:00,0.3
31-05-00 23:00,0.3
31-05-00 22:00,0.8
31-05-00 21:00,0.7
31-05-00 20:00,0.6
31-05-00 19:00,0.8
31-05-00 18:00,0.5
31-05-00 17:00,0.2
31-05-00 16:00,0.1
31-05-00 15:00,0.1
31-05-00 14:00,0.1
31-05-00 13:00,0.1
31-05-00 12:00,0.1
31-05-00 11:00,0.1
31-05-00 10:00,0.1
31-05-00 09:00,0.1
31-05-00 08:00,0.1
31-05-00 07:00,0.1
31-05-00 06:00,0.1
31-05-00 05:00,0.1
31-05-00 04:00,0.1
31-05-00 03:00,0.1
31-05-00 02:00,0.1
31-05-00 01:00,0.1
31-05-00 00:00,0.1
30-05-00 23:00,0.1
30-05-00 22:00,0.2
30-05-00 21:00,0.6
30-05-00 20:00,0.4
30-05-00 19:00,0.3
30-05-00 18:00,0.9
30-05-00 17:00,0.2
30-05-00 16:00,0.8
30-05-00 15:00,1.3
30-05-00 14:00,0.9
30-05-00 13:00,0.7
30-05-00 12:00,0.4
30-05-00 11:00,0.5
30-05-00 10:00,0.6
30-05-00 09:00,0.4
30-05-00 08:00,0.5
30-05-00 07:00,0.5
30-05-00 06:00,1.3
30-05-00 05:00,0.5
30-05-00 04:00,0.1
30-05-00 03:00,
30-05-00 02:00,0.1
30-05-00 01:00,0.1
30-05-00 00:00,0.1
29-05-00 23:00,0.1
29-05-00 22:00,0.2
29-05-00 21:00,0.1
29-05-00 20:00,0.1
29-05-00 19:00,0.2
29-05-00 18:00,0.5
29-05-00 17:00,0.2
29-05-00 16:00,0.2
29-05-00 15:00,0.2
29-05-00 14:00,0.3
29-05-00 13:00,0.2
29-05-00 12:00,0.3
29-05-00 11:00,0.5
29-05-00 10:00,0.4
29-05-00 09:00,0.3
29-05-00 08:00,0.5
29-05-00 07:00,0.5
29-05-00 06:00,1.2
29-05-00 05:00,0.2
29-05-00 04:00,0.1
29-05-00 03:00,0.1
29-05-00 02:00,0.1
29-05-00 01:00,0.1
29-05-00 00:00,0.1
28-05-00 23:00,0.1
28-05-00 22:00,0.1
28-05-00 21:00,0.1
28-05-00 20:00,0.3
28-05-00 19:00,0.4
28-05-00 18:00,0.6
28-05-00 17:00,0.7
28-05-00 16:00,0.3
28-05-00 15:00,0.4
28-05-00 14:00,0.2
28-05-00 13:00,0.1
28-05-00 12:00,0.1
28-05-00 11:00,0.1
28-05-00 10:00,0.1
28-05-00 09:00,0.1
28-05-00 08:00,0.1
28-05-00 07:00,0.1
28-05-00 06:00,0.1
28-05-00 05:00,0.1
28-05-00 04:00,
28-05-00 03:00,0.1
28-05-00 02:00,0.1
28-05-00 01:00,0.2
28-05-00 00:00,0.3
27-05-00 23:00,0.2
27-05-00 22:00,0.5
27-05-00 21:00,0.2
27-05-00 20:00,0.3
27-05-00 19:00,0.2
27-05-00 18:00,0.3
27-05-00 17:00,0.2
27-05-00 16:00,0.2
27-05-00 15:00,0.2
27-05-00 14:00,0.4
27-05-00 13:00,0.5
27-05-00 12:00,0.6
27-05-00 11:00,0.7
27-05-00 10:00,0.8
27-05-00 09:00,0.3
27-05-00 08:00,0.5
27-05-00 07:00,0.2
27-05-00 06:00,0.1
27-05-00 05:00,0.1
27-05-00 04:00,0.2
27-05-00 03:00,0.1
27-05-00 02:00,0.1
27-05-00 01:00,0.1
27-05-00 00:00,0.1
26-05-00 23:00,0.1
26-05-00 22:00,0.1
26-05-00 21:00,0.1
26-05-00 20:00,0.1
26-05-00 19:00,0.1
26-05-00 18:00,0.1
26-05-00 17:00,0.1
26-05-00 16:00,0.1
26-05-00 15:00,0.1
26-05-00 14:00,0.2
26-05-00 13:00,0.2
26-05-00 12:00,0.2
26-05-00 11:00,0.3
26-05-00 10:00,0.3
26-05-00 09:00,0.3
26-05-00 08:00,0.5
26-05-00 07:00,0.8
26-05-00 06:00,1.1
26-05-00 05:00,0.4
26-05-00 04:00,
26-05-00 03:00,0.1
26-05-00 02:00,0.1
26-05-00 01:00,0.1
26-05-00 00:00,0.1
25-05-00 23:00,0.1
25-05-00 22:00,0.1
25-05-00 21:00,0.2
25-05-00 20:00,0.2
25-05-00 19:00,0.3
25-05-00 18:00,0.6
25-05-00 17:00,0.7
25-05-00 16:00,0.7
25-05-00 15:00,0.8
25-05-00 14:00,0.5
25-05-00 13:00,0.4
25-05-00 12:00,0.2
25-05-00 11:00,0.3
25-05-00 10:00,0.3
25-05-00 09:00,0.3
25-05-00 08:00,0.3
25-05-00 07:00,0.6
25-05-00 06:00,0.7
25-05-00 05:00,0.3
25-05-00 04:00,0.1
25-05-00 03:00,0.1
25-05-00 02:00,0.1
25-05-00 01:00,0.1
25-05-00 00:00,0.1
24-05-00 23:00,0.2
24-05-00 22:00,0.2
24-05-00 21:00,0.4
24-05-00 20:00,0.7
24-05-00 19:00,0.9
24-05-00 18:00,0.9
24-05-00 17:00,0.9
24-05-00 16:00,1.0
24-05-00 15:00,0.9
24-05-00 14:00,0.5
24-05-00 13:00,0.4
24-05-00 12:00,0.3
24-05-00 11:00,0.3
24-05-00 10:00,0.3
24-05-00 09:00,0.4
24-05-00 08:00,0.4
24-05-00 07:00,0.6
24-05-00 06:00,1.1
24-05-00 05:00,
24-05-00 04:00,0.1
24-05-00 03:00,0.1
24-05-00 02:00,0.1
24-05-00 01:00,0.1
24-05-00 00:00,0.1
23-05-00 23:00,0.1
23-05-00 22:00,0.2
23-05-00 21:00,0.5
23-05-00 20:00,0.1
23-05-00 19:00,0.2
23-05-00 18:00,0.8
23-05-00 17:00,0.2
23-05-00 16:00,0.6
23-05-00 15:00,0.9
23-05-00 14:00,0.3
23-05-00 13:00,0.3
23-05-00 12:00,0.2
23-05-00 11:00,0.2
23-05-00 10:00,0.4
23-05-00 09:00,0.5
23-05-00 08:00,0.2
23-05-00 07:00,0.7
23-05-00 06:00,1.3
23-05-00 05:00,0.3
23-05-00 04:00,0.2
23-05-00 03:00,0.1
23-05-00 02:00,0.1
23-05-00 01:00,0.1
23-05-00 00:00,0.1
22-05-00 23:00,0.1
22-05-00 22:00,0.2
22-05-00 21:00,0.2
22-05-00 20:00,0.3
22-05-00 19:00,0.5
22-05-00 18:00,0.7
22-05-00 17:00,0.6
22-05-00 16:00,1.3
22-05-00 15:00,1.3
22-05-00 14:00,1.0
22-05-00 13:00,0.5
22-05-00 12:00,0.7
22-05-00 11:00,1.3
22-05-00 10:00,1.0
22-05-00 09:00,1.0
22-05-00 08:00,0.8
22-05-00 07:00,1.5
22-05-00 06:00,1.6
22-05-00 05:00,
22-05-00 04:00,0.2
22-05-00 03:00,0.1
22-05-00 02:00,0.1
22-05-00 01:00,0.1
22-05-00 00:00,0.1
21-05-00 23:00,0.2
21-05-00 22:00,0.2
21-05-00 21:00,0.1
21-05-00 20:00,0.1
21-05-00 19:00,0.2
21-05-00 18:00,0.4
21-05-00 17:00,0.4
21-05-00 16:00,0.4
21-05-00 15:00,0.3
21-05-00 14:00,0.3
21-05-00 13:00,0.2
21-05-00 12:00,0.2
21-05-00 11:00,0.2
21-05-00 10:00,0.3
21-05-00 09:00,0.2
21-05-00 08:00,0.1
21-05-00 07:00,0.1
21-05-00 06:00,0.1
21-05-00 05:00,0.1
21-05-00 04:00,0.1
21-05-00 03:00,0.1
21-05-00 02:00,0.1
21-05-00 01:00,0.1
21-05-00 00:00,0.2
20-05-00 23:00,0.1
20-05-00 22:00,0.4
20-05-00 21:00,0.2
20-05-00 20:00,0.2
20-05-00 19:00,0.2
20-05-00 18:00,0.1
20-05-00 17:00,0.2
20-05-00 16:00,0.6
20-05-00 15:00,0.9
20-05-00 14:00,1.3
20-05-00 13:00,0.6
20-05-00 12:00,0.8
20-05-00 11:00,0.8
20-05-00 10:00,0.5
20-05-00 09:00,0.6
20-05-00 08:00,0.4
20-05-00 07:00,0.3
20-05-00 06:00,
20-05-00 05:00,0.1
20-05-00 04:00,0.1
20-05-00 03:00,0.1
20-05-00 02:00,0.1
20-05-00 01:00,0.1
20-05-00 00:00,0.1
19-05-00 23:00,0.1
19-05-00 22:00,0.2
19-05-00 21:00,0.3
19-05-00 20:00,0.4
19-05-00 19:00,0.8
19-05-00 18:00,0.7
19-05-00 17:00,0.9
19-05-00 16:00,0.9
19-05-00 15:00,1.1
19-05-00 14:00,1.2
19-05-00 13:00,0.6
19-05-00 12:00,0.5
19-05-00 11:00,0.5
19-05-00 10:00,0.6
19-05-00 09:00,0.9
19-05-00 08:00,0.8
19-05-00 07:00,1.3
19-05-00 06:00,1.7
19-05-00 05:00,0.4
19-05-00 04:00,0.1
19-05-00 03:00,0.1
19-05-00 02:00,0.1
19-05-00 01:00,0.1
19-05-00 00:00,0.1
18-05-00 23:00,0.1
18-05-00 22:00,0.1
18-05-00 21:00,0.1
18-05-00 20:00,0.3
18-05-00 19:00,0.6
