Datum Zeit,Glauchau SO2
,µg/m³
01-06-00 00:00,
31-05-00 23:00,1.4
31-05-00 22:00,1.3
31-05-00 21:00,2.1
31-05-00 20:00,1.1
31-05-00 19:00,1.2
31-05-00 18:00,1.6
31-05-00 17:00,2.0
31-05-00 16:00,2.3
31-05-00 15:00,2.1
31-05-00 14:00,2.9
31-05-00 13:00,3.5
31-05-00 12:00,5.0
31-05-00 11:00,6.5
31-05-00 10:00,8.0
31-05-00 09:00,6.3
31-05-00 08:00,
31-05-00 07:00,2.9
31-05-00 06:00,3.1
31-05-00 05:00,1.8
31-05-00 04:00,1.2
31-05-00 03:00,1.5
31-05-00 02:00,2.2
31-05-00 01:00,
31-05-00 00:00,
30-05-00 23:00,2.3
30-05-00 22:00,1.7
30-05-00 21:00,1.5
30-05-00 20:00,1.9
30-05-00 19:00,1.3
30-05-00 18:00,1.5
30-05-00 17:00,2.1
30-05-00 16:00,1.0
30-05-00 15:00,2.5
30-05-00 14:00,3.4
30-05-00 13:00,2.0
30-05-00 12:00,1.7
30-05-00 11:00,2.4
30-05-00 10:00,3.7
30-05-00 09:00,2.3
30-05-00 08:00,1.9
30-05-00 07:00,2.0
30-05-00 06:00,1.4
30-05-00 05:00,1.0
30-05-00 04:00,1.0
30-05-00 03:00,1.0
30-05-00 02:00,
30-05-00 01:00,1.0
30-05-00 00:00,
29-05-00 23:00,1.0
29-05-00 22:00,1.0
29-05-00 21:00,1.0
29-05-00 20:00,1.0
29-05-00 19:00,1.0
29-05-00 18:00,1.0
29-05-00 17:00,1.0
29-05-00 16:00,1.0
29-05-00 15:00,1.0
29-05-00 14:00,1.0
29-05-00 13:00,1.0
29-05-00 12:00,1.0
29-05-00 11:00,1.0
29-05-00 10:00,1.0
29-05-00 09:00,1.0
29-05-00 08:00,1.0
29-05-00 07:00,1.0
29-05-00 06:00,1.0
29-05-00 05:00,1.0
29-05-00 04:00,1.2
29-05-00 03:00,1.1
29-05-00 02:00,
29-05-00 01:00,1.0
29-05-00 00:00,
28-05-00 23:00,3.0
28-05-00 22:00,2.2
28-05-00 21:00,3.1
28-05-00 20:00,2.9
