Datum Zeit,Zittau-Ost BEN
28-05-00 07:00,0.0
28-05-00 06:00,0.0
28-05-00 05:00,0.3
28-05-00 04:00,0.3
28-05-00 03:00,0.0
28-05-00 02:00,0.4
28-05-00 01:00,2.1
28-05-00 00:00,0.4
27-05-00 23:00,0.8
27-05-00 22:00,0.7
27-05-00 21:00,0.0
27-05-00 20:00,0.0
27-05-00 19:00,0.0
27-05-00 18:00,0.0
27-05-00 17:00,0.2
27-05-00 16:00,0.0
27-05-00 15:00,0.3
27-05-00 14:00,0.0
27-05-00 13:00,0.0
27-05-00 12:00,0.0
27-05-00 11:00,0.5
27-05-00 10:00,0.0
27-05-00 09:00,1.1
27-05-00 08:00,0.7
27-05-00 07:00,0.6
27-05-00 06:00,0.0
27-05-00 05:00,0.0
27-05-00 04:00,0.0
27-05-00 03:00,0.0
27-05-00 02:00,0.0
27-05-00 01:00,0.5
27-05-00 00:00,0.3
26-05-00 23:00,1.4
26-05-00 22:00,3.2
26-05-00 21:00,0.7
26-05-00 20:00,0.0
26-05-00 19:00,0.0
26-05-00 18:00,0.0
26-05-00 17:00,0.0
26-05-00 16:00,0.0
26-05-00 15:00,0.0
26-05-00 14:00,0.0
26-05-00 13:00,0.4
26-05-00 12:00,0.0
26-05-00 11:00,0.0
26-05-00 10:00,0.0
26-05-00 09:00,0.6
26-05-00 08:00,1.2
26-05-00 07:00,2.5
26-05-00 06:00,2.2
26-05-00 05:00,0.7
26-05-00 04:00,0.3
26-05-00 03:00,0.3
26-05-00 02:00,0.2
26-05-00 01:00,0.0
26-05-00 00:00,0.1
25-05-00 23:00,0.5
25-05-00 22:00,0.7
25-05-00 21:00,0.7
25-05-00 20:00,0.3
25-05-00 19:00,1.4
25-05-00 18:00,
25-05-00 17:00,
25-05-00 16:00,
25-05-00 15:00,
25-05-00 14:00,
25-05-00 13:00,
25-05-00 12:00,
25-05-00 11:00,
25-05-00 10:00,
25-05-00 09:00,
25-05-00 08:00,
25-05-00 07:00,
25-05-00 06:00,
25-05-00 05:00,
25-05-00 04:00,
25-05-00 03:00,
25-05-00 02:00,
25-05-00 01:00,
25-05-00 00:00,
24-05-00 23:00,
24-05-00 22:00,
24-05-00 21:00,
24-05-00 20:00,
24-05-00 19:00,
24-05-00 18:00,
24-05-00 17:00,
24-05-00 16:00,
24-05-00 15:00,
24-05-00 14:00,
24-05-00 13:00,
24-05-00 12:00,
24-05-00 11:00,
24-05-00 10:00,
24-05-00 09:00,
24-05-00 08:00,
24-05-00 07:00,
24-05-00 06:00,
24-05-00 05:00,
24-05-00 04:00,
24-05-00 03:00,
24-05-00 02:00,
24-05-00 01:00,
24-05-00 00:00,
23-05-00 23:00,
23-05-00 22:00,
23-05-00 21:00,
23-05-00 20:00,
23-05-00 19:00,
23-05-00 18:00,
23-05-00 17:00,
23-05-00 16:00,
23-05-00 15:00,
23-05-00 14:00,
23-05-00 13:00,
23-05-00 12:00,
23-05-00 11:00,
23-05-00 10:00,
23-05-00 09:00,
23-05-00 08:00,
23-05-00 07:00,
23-05-00 06:00,
23-05-00 05:00,
23-05-00 04:00,
23-05-00 03:00,
23-05-00 02:00,
23-05-00 01:00,
23-05-00 00:00,
22-05-00 23:00,
22-05-00 22:00,
22-05-00 21:00,
22-05-00 20:00,
22-05-00 19:00,
22-05-00 18:00,
22-05-00 17:00,
22-05-00 16:00,
22-05-00 15:00,
22-05-00 14:00,
22-05-00 13:00,
22-05-00 12:00,
22-05-00 11:00,
22-05-00 10:00,
22-05-00 09:00,
22-05-00 08:00,
22-05-00 07:00,
22-05-00 06:00,
22-05-00 05:00,
22-05-00 04:00,
22-05-00 03:00,
22-05-00 02:00,
22-05-00 01:00,
22-05-00 00:00,
21-05-00 23:00,
21-05-00 22:00,
21-05-00 21:00,
21-05-00 20:00,
21-05-00 19:00,
21-05-00 18:00,
21-05-00 17:00,
21-05-00 16:00,
21-05-00 15:00,
21-05-00 14:00,
21-05-00 13:00,
21-05-00 12:00,
21-05-00 11:00,
21-05-00 10:00,
21-05-00 09:00,
21-05-00 08:00,
21-05-00 07:00,
21-05-00 06:00,
21-05-00 05:00,
21-05-00 04:00,
21-05-00 03:00,
21-05-00 02:00,
21-05-00 01:00,
21-05-00 00:00,
20-05-00 23:00,
20-05-00 22:00,
20-05-00 21:00,
20-05-00 20:00,
20-05-00 19:00,
20-05-00 18:00,
20-05-00 17:00,
20-05-00 16:00,
20-05-00 15:00,
20-05-00 14:00,
20-05-00 13:00,
20-05-00 12:00,
20-05-00 11:00,
20-05-00 10:00,
20-05-00 09:00,
20-05-00 08:00,
20-05-00 07:00,
20-05-00 06:00,
20-05-00 05:00,
20-05-00 04:00,
20-05-00 03:00,
20-05-00 02:00,
20-05-00 01:00,
20-05-00 00:00,
19-05-00 23:00,
19-05-00 22:00,
19-05-00 21:00,
19-05-00 20:00,
19-05-00 19:00,
19-05-00 18:00,
19-05-00 17:00,
19-05-00 16:00,
19-05-00 15:00,
19-05-00 14:00,
19-05-00 13:00,
19-05-00 12:00,
19-05-00 11:00,
19-05-00 10:00,
19-05-00 09:00,
19-05-00 08:00,
19-05-00 07:00,
19-05-00 06:00,
19-05-00 05:00,
19-05-00 04:00,
19-05-00 03:00,
19-05-00 02:00,
19-05-00 01:00,
19-05-00 00:00,
18-05-00 23:00,
18-05-00 22:00,
18-05-00 21:00,
18-05-00 20:00,
18-05-00 19:00,
18-05-00 18:00,
18-05-00 17:00,
18-05-00 16:00,
18-05-00 15:00,
18-05-00 14:00,
18-05-00 13:00,
18-05-00 12:00,
18-05-00 11:00,
18-05-00 10:00,
18-05-00 09:00,
18-05-00 08:00,
18-05-00 07:00,
18-05-00 06:00,
18-05-00 05:00,
18-05-00 04:00,
18-05-00 03:00,
18-05-00 02:00,
18-05-00 01:00,
18-05-00 00:00,
17-05-00 23:00,
17-05-00 22:00,
17-05-00 21:00,
17-05-00 20:00,
17-05-00 19:00,
17-05-00 18:00,
17-05-00 17:00,
17-05-00 16:00,
17-05-00 15:00,
17-05-00 14:00,
17-05-00 13:00,
17-05-00 12:00,
17-05-00 11:00,
17-05-00 10:00,
17-05-00 09:00,
17-05-00 08:00,
17-05-00 07:00,
17-05-00 06:00,
17-05-00 05:00,
17-05-00 04:00,
17-05-00 03:00,
17-05-00 02:00,
17-05-00 01:00,
17-05-00 00:00,
16-05-00 23:00,
16-05-00 22:00,
16-05-00 21:00,
16-05-00 20:00,
16-05-00 19:00,
16-05-00 18:00,
16-05-00 17:00,
16-05-00 16:00,
16-05-00 15:00,
16-05-00 14:00,
16-05-00 13:00,
16-05-00 12:00,
16-05-00 11:00,
16-05-00 10:00,
16-05-00 09:00,
16-05-00 08:00,
16-05-00 07:00,
16-05-00 06:00,3.6
16-05-00 05:00,1.5
16-05-00 04:00,1.1
16-05-00 03:00,1.1
16-05-00 02:00,1.0
16-05-00 01:00,1.0
16-05-00 00:00,1.1
15-05-00 23:00,1.2
15-05-00 22:00,2.5
15-05-00 21:00,2.5
15-05-00 20:00,1.6
15-05-00 19:00,1.2
15-05-00 18:00,0.8
15-05-00 17:00,0.7
15-05-00 16:00,0.5
15-05-00 15:00,1.3
15-05-00 14:00,1.1
15-05-00 13:00,2.5
15-05-00 12:00,0.5
15-05-00 11:00,0.7
15-05-00 10:00,0.9
15-05-00 09:00,1.2
15-05-00 08:00,1.5
15-05-00 07:00,1.8
15-05-00 06:00,1.4
15-05-00 05:00,1.6
15-05-00 04:00,1.0
15-05-00 03:00,0.8
15-05-00 02:00,0.9
15-05-00 01:00,0.8
15-05-00 00:00,0.8
14-05-00 23:00,1.3
14-05-00 22:00,1.8
14-05-00 21:00,2.5
14-05-00 20:00,0.8
14-05-00 19:00,0.5
14-05-00 18:00,0.5
14-05-00 17:00,0.5
14-05-00 16:00,0.5
14-05-00 15:00,0.5
14-05-00 14:00,0.5
14-05-00 13:00,0.5
14-05-00 12:00,0.5
14-05-00 11:00,0.5
14-05-00 10:00,0.9
14-05-00 09:00,1.2
14-05-00 08:00,1.2
14-05-00 07:00,1.5
14-05-00 06:00,1.1
14-05-00 05:00,1.1
14-05-00 04:00,1.2
14-05-00 03:00,1.4
14-05-00 02:00,1.6
14-05-00 01:00,2.2
14-05-00 00:00,1.7
13-05-00 23:00,1.4
13-05-00 22:00,1.4
13-05-00 21:00,1.0
13-05-00 20:00,0.7
13-05-00 19:00,0.5
13-05-00 18:00,0.5
13-05-00 17:00,0.5
13-05-00 16:00,0.5
13-05-00 15:00,0.6
13-05-00 14:00,0.5
13-05-00 13:00,0.5
13-05-00 12:00,0.5
13-05-00 11:00,0.5
13-05-00 10:00,0.5
13-05-00 09:00,1.1
13-05-00 08:00,1.0
13-05-00 07:00,0.9
13-05-00 06:00,0.9
13-05-00 05:00,0.7
13-05-00 04:00,2.0
13-05-00 03:00,1.8
13-05-00 02:00,0.9
13-05-00 01:00,0.8
13-05-00 00:00,0.8
12-05-00 23:00,0.5
12-05-00 22:00,0.7
12-05-00 21:00,0.5
12-05-00 20:00,0.5
12-05-00 19:00,0.5
12-05-00 18:00,0.5
12-05-00 17:00,0.5
12-05-00 16:00,0.5
12-05-00 15:00,
12-05-00 14:00,
12-05-00 13:00,
12-05-00 12:00,
12-05-00 11:00,0.4
12-05-00 10:00,
12-05-00 09:00,
12-05-00 08:00,
12-05-00 07:00,
12-05-00 06:00,
12-05-00 05:00,0.5
12-05-00 04:00,
12-05-00 03:00,1.1
12-05-00 02:00,2.2
12-05-00 01:00,2.6
12-05-00 00:00,2.0
11-05-00 23:00,2.1
11-05-00 22:00,2.2
11-05-00 21:00,1.4
11-05-00 20:00,1.1
11-05-00 19:00,0.7
11-05-00 18:00,
11-05-00 17:00,
11-05-00 16:00,
11-05-00 15:00,
11-05-00 14:00,
11-05-00 13:00,0.5
11-05-00 12:00,0.6
11-05-00 11:00,1.0
11-05-00 10:00,2.0
11-05-00 09:00,1.7
11-05-00 08:00,1.8
11-05-00 07:00,2.0
11-05-00 06:00,2.4
11-05-00 05:00,1.1
11-05-00 04:00,0.9
11-05-00 03:00,1.0
11-05-00 02:00,1.3
11-05-00 01:00,1.3
11-05-00 00:00,1.1
10-05-00 23:00,1.2
10-05-00 22:00,2.6
10-05-00 21:00,4.0
10-05-00 20:00,2.1
10-05-00 19:00,0.8
10-05-00 18:00,0.7
10-05-00 17:00,
10-05-00 16:00,
10-05-00 15:00,
10-05-00 14:00,0.8
10-05-00 13:00,0.5
10-05-00 12:00,0.5
10-05-00 11:00,0.8
10-05-00 10:00,1.2
10-05-00 09:00,1.2
10-05-00 08:00,1.2
10-05-00 07:00,1.5
10-05-00 06:00,1.2
10-05-00 05:00,0.8
10-05-00 04:00,0.7
10-05-00 03:00,0.8
10-05-00 02:00,0.9
10-05-00 01:00,1.1
10-05-00 00:00,1.9
09-05-00 23:00,2.0
09-05-00 22:00,1.2
09-05-00 21:00,0.9
09-05-00 20:00,1.0
09-05-00 19:00,1.0
09-05-00 18:00,0.9
09-05-00 17:00,0.7
09-05-00 16:00,0.7
09-05-00 15:00,0.7
09-05-00 14:00,0.7
09-05-00 13:00,0.5
09-05-00 12:00,0.5
09-05-00 11:00,1.0
09-05-00 10:00,0.9
09-05-00 09:00,1.2
09-05-00 08:00,1.3
09-05-00 07:00,1.4
09-05-00 06:00,1.0
09-05-00 05:00,0.6
09-05-00 04:00,0.5
09-05-00 03:00,0.5
09-05-00 02:00,0.8
09-05-00 01:00,0.8
09-05-00 00:00,0.9
08-05-00 23:00,1.0
08-05-00 22:00,1.1
08-05-00 21:00,1.4
08-05-00 20:00,
08-05-00 19:00,
08-05-00 18:00,
08-05-00 17:00,
08-05-00 16:00,1.2
08-05-00 15:00,1.0
08-05-00 14:00,0.9
08-05-00 13:00,0.9
08-05-00 12:00,0.8
08-05-00 11:00,1.1
08-05-00 10:00,2.2
08-05-00 09:00,2.1
08-05-00 08:00,2.9
08-05-00 07:00,2.6
08-05-00 06:00,3.3
08-05-00 05:00,2.3
08-05-00 04:00,1.9
08-05-00 03:00,2.3
08-05-00 02:00,2.1
08-05-00 01:00,2.2
08-05-00 00:00,2.1
07-05-00 23:00,2.2
07-05-00 22:00,1.3
07-05-00 21:00,1.2
07-05-00 20:00,1.3
07-05-00 19:00,1.4
07-05-00 18:00,1.2
07-05-00 17:00,1.0
07-05-00 16:00,0.7
07-05-00 15:00,1.0
07-05-00 14:00,0.9
07-05-00 13:00,1.0
07-05-00 12:00,1.0
07-05-00 11:00,1.0
07-05-00 10:00,1.1
07-05-00 09:00,1.3
07-05-00 08:00,1.6
07-05-00 07:00,2.1
07-05-00 06:00,1.9
07-05-00 05:00,1.9
07-05-00 04:00,1.9
07-05-00 03:00,1.9
07-05-00 02:00,2.5
07-05-00 01:00,2.3
07-05-00 00:00,2.2
06-05-00 23:00,3.4
06-05-00 22:00,4.1
06-05-00 21:00,2.8
06-05-00 20:00,1.0
06-05-00 19:00,0.7
06-05-00 18:00,0.7
06-05-00 17:00,0.6
06-05-00 16:00,0.6
06-05-00 15:00,0.5
06-05-00 14:00,0.6
06-05-00 13:00,0.7
06-05-00 12:00,0.7
06-05-00 11:00,0.9
06-05-00 10:00,1.5
06-05-00 09:00,2.0
06-05-00 08:00,1.9
06-05-00 07:00,1.6
06-05-00 06:00,1.8
06-05-00 05:00,1.9
06-05-00 04:00,1.5
06-05-00 03:00,1.3
06-05-00 02:00,1.5
06-05-00 01:00,2.9
06-05-00 00:00,2.1
05-05-00 23:00,1.9
05-05-00 22:00,1.8
05-05-00 21:00,2.4
05-05-00 20:00,1.1
05-05-00 19:00,0.7
05-05-00 18:00,0.9
05-05-00 17:00,0.7
05-05-00 16:00,0.7
05-05-00 15:00,1.1
05-05-00 14:00,0.7
05-05-00 13:00,1.0
05-05-00 12:00,1.1
05-05-00 11:00,1.2
05-05-00 10:00,1.7
05-05-00 09:00,2.2
05-05-00 08:00,2.8
05-05-00 07:00,5.4
05-05-00 06:00,2.9
05-05-00 05:00,1.7
05-05-00 04:00,1.1
05-05-00 03:00,1.1
05-05-00 02:00,1.4
05-05-00 01:00,
05-05-00 00:00,
04-05-00 23:00,
04-05-00 22:00,
04-05-00 21:00,3.2
04-05-00 20:00,1.0
04-05-00 19:00,0.5
04-05-00 18:00,0.5
04-05-00 17:00,0.6
04-05-00 16:00,0.7
04-05-00 15:00,0.9
04-05-00 14:00,0.7
04-05-00 13:00,0.8
04-05-00 12:00,1.4
04-05-00 11:00,1.1
04-05-00 10:00,1.7
04-05-00 09:00,1.4
04-05-00 08:00,1.4
04-05-00 07:00,2.6
04-05-00 06:00,2.7
04-05-00 05:00,1.4
04-05-00 04:00,1.2
04-05-00 03:00,1.2
04-05-00 02:00,1.7
04-05-00 01:00,1.8
04-05-00 00:00,2.0
03-05-00 23:00,2.2
03-05-00 22:00,2.5
03-05-00 21:00,1.5
03-05-00 20:00,1.3
03-05-00 19:00,1.2
03-05-00 18:00,0.7
03-05-00 17:00,0.8
03-05-00 16:00,0.6
03-05-00 15:00,0.6
03-05-00 14:00,0.7
03-05-00 13:00,0.8
03-05-00 12:00,0.8
03-05-00 11:00,1.0
03-05-00 10:00,1.2
03-05-00 09:00,1.4
03-05-00 08:00,1.9
03-05-00 07:00,2.2
03-05-00 06:00,2.4
03-05-00 05:00,1.5
03-05-00 04:00,1.0
03-05-00 03:00,1.1
03-05-00 02:00,1.2
03-05-00 01:00,5.1
03-05-00 00:00,1.4
02-05-00 23:00,1.1
02-05-00 22:00,0.6
02-05-00 21:00,0.7
02-05-00 20:00,0.6
02-05-00 19:00,0.5
02-05-00 18:00,0.5
02-05-00 17:00,0.5
02-05-00 16:00,0.5
02-05-00 15:00,0.5
02-05-00 14:00,0.5
02-05-00 13:00,0.7
02-05-00 12:00,0.5
02-05-00 11:00,0.6
02-05-00 10:00,1.0
02-05-00 09:00,0.7
02-05-00 08:00,0.7
02-05-00 07:00,1.1
02-05-00 06:00,3.8
02-05-00 05:00,1.3
02-05-00 04:00,1.5
02-05-00 03:00,1.8
02-05-00 02:00,1.7
02-05-00 01:00,1.9
02-05-00 00:00,2.4
01-05-00 23:00,2.2
01-05-00 22:00,4.0
01-05-00 21:00,5.5
01-05-00 20:00,1.6
01-05-00 19:00,1.0
01-05-00 18:00,1.1
01-05-00 17:00,0.9
01-05-00 16:00,1.1
01-05-00 15:00,1.0
01-05-00 14:00,0.9
01-05-00 13:00,0.9
01-05-00 12:00,0.9
01-05-00 11:00,1.1
01-05-00 10:00,1.2
01-05-00 09:00,2.8
01-05-00 08:00,5.2
01-05-00 07:00,5.9
01-05-00 06:00,
01-05-00 05:00,
01-05-00 04:00,
01-05-00 03:00,
01-05-00 02:00,5.9
01-05-00 01:00,4.6

