Datum Zeit,Borna NO2
,µg/m³
01-06-00 00:00,39
31-05-00 23:00,54
31-05-00 22:00,69
31-05-00 21:00,62
31-05-00 20:00,
31-05-00 19:00,101
31-05-00 18:00,44
31-05-00 17:00,58
31-05-00 16:00,72
31-05-00 15:00,69
31-05-00 14:00,82
31-05-00 13:00,44
31-05-00 12:00,39
31-05-00 11:00,19
31-05-00 10:00,21
31-05-00 09:00,22
31-05-00 08:00,27
31-05-00 07:00,44
31-05-00 06:00,41
31-05-00 05:00,41
31-05-00 04:00,49
31-05-00 03:00,30
31-05-00 02:00,16
31-05-00 01:00,34
31-05-00 00:00,28
30-05-00 23:00,25
30-05-00 22:00,37
30-05-00 21:00,
30-05-00 20:00,22
30-05-00 19:00,40
30-05-00 18:00,73
30-05-00 17:00,75
30-05-00 16:00,62
30-05-00 15:00,65
30-05-00 14:00,54
30-05-00 13:00,46
30-05-00 12:00,47
30-05-00 11:00,65
30-05-00 10:00,59
30-05-00 09:00,58
30-05-00 08:00,70
30-05-00 07:00,92
30-05-00 06:00,110
30-05-00 05:00,67
30-05-00 04:00,36
30-05-00 03:00,31
30-05-00 02:00,23
30-05-00 01:00,22
30-05-00 00:00,34
29-05-00 23:00,28
29-05-00 22:00,27
29-05-00 21:00,
29-05-00 20:00,52
29-05-00 19:00,51
29-05-00 18:00,56
29-05-00 17:00,57
29-05-00 16:00,58
29-05-00 15:00,45
29-05-00 14:00,67
29-05-00 13:00,57
29-05-00 12:00,50
29-05-00 11:00,55
29-05-00 10:00,58
29-05-00 09:00,54
29-05-00 08:00,61
29-05-00 07:00,69
29-05-00 06:00,70
29-05-00 05:00,65
29-05-00 04:00,51
29-05-00 03:00,36
29-05-00 02:00,26
29-05-00 01:00,20
29-05-00 00:00,15
28-05-00 23:00,26
28-05-00 22:00,
28-05-00 21:00,36
28-05-00 20:00,20
28-05-00 19:00,25
28-05-00 18:00,25
28-05-00 17:00,20
28-05-00 16:00,16
28-05-00 15:00,20
28-05-00 14:00,18
28-05-00 13:00,19
28-05-00 12:00,19
28-05-00 11:00,23
28-05-00 10:00,21
28-05-00 09:00,16
28-05-00 08:00,14
28-05-00 07:00,13
28-05-00 06:00,16
28-05-00 05:00,15
28-05-00 04:00,13
28-05-00 03:00,19
28-05-00 02:00,20
28-05-00 01:00,18
28-05-00 00:00,27
27-05-00 23:00,29
27-05-00 22:00,
27-05-00 21:00,55
27-05-00 20:00,49
27-05-00 19:00,21
27-05-00 18:00,24
27-05-00 17:00,25
27-05-00 16:00,27
27-05-00 15:00,23
27-05-00 14:00,23
27-05-00 13:00,35
27-05-00 12:00,38
27-05-00 11:00,39
27-05-00 10:00,57
27-05-00 09:00,52
27-05-00 08:00,49
27-05-00 07:00,42
27-05-00 06:00,40
27-05-00 05:00,45
27-05-00 04:00,42
27-05-00 03:00,34
27-05-00 02:00,36
27-05-00 01:00,26
27-05-00 00:00,37
26-05-00 23:00,
26-05-00 22:00,41
26-05-00 21:00,51
26-05-00 20:00,67
26-05-00 19:00,56
26-05-00 18:00,57
26-05-00 17:00,46
26-05-00 16:00,51
26-05-00 15:00,52
26-05-00 14:00,43
26-05-00 13:00,75
26-05-00 12:00,60
26-05-00 11:00,63
26-05-00 10:00,66
26-05-00 09:00,63
26-05-00 08:00,66
26-05-00 07:00,82
26-05-00 06:00,83
26-05-00 05:00,62
26-05-00 04:00,55
26-05-00 03:00,54
