Datum Zeit,Glauchau O3
,µg/m³
01-06-00 00:00,11
31-05-00 23:00,12
31-05-00 22:00,20
31-05-00 21:00,34
31-05-00 20:00,73
31-05-00 19:00,97
31-05-00 18:00,100
31-05-00 17:00,98
31-05-00 16:00,96
31-05-00 15:00,74
31-05-00 14:00,83
31-05-00 13:00,77
31-05-00 12:00,72
31-05-00 11:00,69
31-05-00 10:00,69
31-05-00 09:00,47
31-05-00 08:00,35
31-05-00 07:00,21
31-05-00 06:00,14
31-05-00 05:00,
31-05-00 04:00,19
31-05-00 03:00,28
31-05-00 02:00,43
31-05-00 01:00,38
31-05-00 00:00,43
30-05-00 23:00,46
30-05-00 22:00,70
30-05-00 21:00,63
30-05-00 20:00,66
30-05-00 19:00,77
30-05-00 18:00,79
30-05-00 17:00,86
30-05-00 16:00,82
30-05-00 15:00,82
30-05-00 14:00,78
30-05-00 13:00,82
30-05-00 12:00,80
30-05-00 11:00,75
30-05-00 10:00,78
30-05-00 09:00,52
30-05-00 08:00,50
30-05-00 07:00,38
30-05-00 06:00,34
30-05-00 05:00,
30-05-00 04:00,48
30-05-00 03:00,53
30-05-00 02:00,53
30-05-00 01:00,48
30-05-00 00:00,51
29-05-00 23:00,57
29-05-00 22:00,53
29-05-00 21:00,60
29-05-00 20:00,73
29-05-00 19:00,81
29-05-00 18:00,73
29-05-00 17:00,70
29-05-00 16:00,71
29-05-00 15:00,74
29-05-00 14:00,73
29-05-00 13:00,71
29-05-00 12:00,77
29-05-00 11:00,72
29-05-00 10:00,72
29-05-00 09:00,66
29-05-00 08:00,58
29-05-00 07:00,43
29-05-00 06:00,
29-05-00 05:00,38
29-05-00 04:00,44
29-05-00 03:00,50
29-05-00 02:00,56
29-05-00 01:00,61
29-05-00 00:00,68
28-05-00 23:00,71
28-05-00 22:00,74
28-05-00 21:00,83
28-05-00 20:00,80
28-05-00 19:00,81
28-05-00 18:00,84
28-05-00 17:00,82
28-05-00 16:00,85
28-05-00 15:00,86
28-05-00 14:00,95
28-05-00 13:00,95
28-05-00 12:00,96
28-05-00 11:00,90
28-05-00 10:00,88
28-05-00 09:00,77
28-05-00 08:00,61
28-05-00 07:00,40
28-05-00 06:00,
28-05-00 05:00,28
28-05-00 04:00,30
28-05-00 03:00,32
28-05-00 02:00,46
28-05-00 01:00,57
28-05-00 00:00,62
27-05-00 23:00,66
27-05-00 22:00,65
27-05-00 21:00,73
27-05-00 20:00,83
27-05-00 19:00,82
27-05-00 18:00,79
27-05-00 17:00,89
27-05-00 16:00,86
27-05-00 15:00,81
27-05-00 14:00,80
27-05-00 13:00,72
27-05-00 12:00,77
27-05-00 11:00,80
27-05-00 10:00,66
27-05-00 09:00,66
27-05-00 08:00,75
27-05-00 07:00,
27-05-00 06:00,7
27-05-00 05:00,1
27-05-00 04:00,1
27-05-00 03:00,1
27-05-00 02:00,1
27-05-00 01:00,1
27-05-00 00:00,28
26-05-00 23:00,51
26-05-00 22:00,61
26-05-00 21:00,96
26-05-00 20:00,82
26-05-00 19:00,96
26-05-00 18:00,109
26-05-00 17:00,110
26-05-00 16:00,108
26-05-00 15:00,104
26-05-00 14:00,103
26-05-00 13:00,96
26-05-00 12:00,92
26-05-00 11:00,87
26-05-00 10:00,82
26-05-00 09:00,64
26-05-00 08:00,42
26-05-00 07:00,
26-05-00 06:00,12
26-05-00 05:00,2
26-05-00 04:00,14
26-05-00 03:00,24
26-05-00 02:00,46
26-05-00 01:00,46
26-05-00 00:00,50
25-05-00 23:00,50
25-05-00 22:00,46
25-05-00 21:00,56
25-05-00 20:00,64
25-05-00 19:00,69
25-05-00 18:00,75
25-05-00 17:00,78
25-05-00 16:00,89
25-05-00 15:00,84
25-05-00 14:00,91
25-05-00 13:00,101
25-05-00 12:00,95
25-05-00 11:00,105
25-05-00 10:00,97
25-05-00 09:00,71
25-05-00 08:00,
25-05-00 07:00,8
25-05-00 06:00,14
25-05-00 05:00,11
25-05-00 04:00,12
25-05-00 03:00,5
25-05-00 02:00,18
25-05-00 01:00,18
25-05-00 00:00,41
24-05-00 23:00,59
24-05-00 22:00,
24-05-00 21:00,58
24-05-00 20:00,60
24-05-00 19:00,62
24-05-00 18:00,79
24-05-00 17:00,92
24-05-00 16:00,102
24-05-00 15:00,108
24-05-00 14:00,104
24-05-00 13:00,103
24-05-00 12:00,99
24-05-00 11:00,104
24-05-00 10:00,96
24-05-00 09:00,73
24-05-00 08:00,36
24-05-00 07:00,9
24-05-00 06:00,13
24-05-00 05:00,21
24-05-00 04:00,15
24-05-00 03:00,15
24-05-00 02:00,19
24-05-00 01:00,22
24-05-00 00:00,26
23-05-00 23:00,44
23-05-00 22:00,
23-05-00 21:00,55
23-05-00 20:00,80
23-05-00 19:00,93
23-05-00 18:00,101
23-05-00 17:00,97
23-05-00 16:00,96
23-05-00 15:00,93
23-05-00 14:00,92
23-05-00 13:00,85
23-05-00 12:00,84
23-05-00 11:00,77
23-05-00 10:00,68
23-05-00 09:00,57
23-05-00 08:00,40
23-05-00 07:00,28
23-05-00 06:00,19
23-05-00 05:00,23
23-05-00 04:00,31
23-05-00 03:00,39
23-05-00 02:00,44
23-05-00 01:00,37
23-05-00 00:00,39
22-05-00 23:00,
22-05-00 22:00,59
22-05-00 21:00,60
22-05-00 20:00,66
22-05-00 19:00,46
22-05-00 18:00,58
22-05-00 17:00,53
22-05-00 16:00,58
22-05-00 15:00,64
22-05-00 14:00,58
22-05-00 13:00,55
22-05-00 12:00,37
22-05-00 11:00,44
22-05-00 10:00,40
22-05-00 09:00,39
22-05-00 08:00,35
22-05-00 07:00,42
22-05-00 06:00,50
22-05-00 05:00,69
22-05-00 04:00,82
22-05-00 03:00,76
22-05-00 02:00,61
22-05-00 01:00,40
22-05-00 00:00,49
21-05-00 23:00,
21-05-00 22:00,51
21-05-00 21:00,69
