Datum Zeit,Goerlitz O3
,µg/m³
01-06-00 00:00,
31-05-00 23:00,3
31-05-00 22:00,4
31-05-00 21:00,7
31-05-00 20:00,33
31-05-00 19:00,50
31-05-00 18:00,48
31-05-00 17:00,79
31-05-00 16:00,94
31-05-00 15:00,92
31-05-00 14:00,89
31-05-00 13:00,84
31-05-00 12:00,85
31-05-00 11:00,75
31-05-00 10:00,75
31-05-00 09:00,72
31-05-00 08:00,64
31-05-00 07:00,58
31-05-00 06:00,55
31-05-00 05:00,47
31-05-00 04:00,46
31-05-00 03:00,42
31-05-00 02:00,29
31-05-00 01:00,
31-05-00 00:00,33
30-05-00 23:00,30
30-05-00 22:00,39
30-05-00 21:00,36
30-05-00 20:00,53
30-05-00 19:00,65
30-05-00 18:00,51
30-05-00 17:00,74
30-05-00 16:00,55
30-05-00 15:00,41
30-05-00 14:00,47
30-05-00 13:00,44
30-05-00 12:00,57
30-05-00 11:00,46
30-05-00 10:00,43
30-05-00 09:00,47
30-05-00 08:00,40
30-05-00 07:00,30
30-05-00 06:00,23
30-05-00 05:00,38
30-05-00 04:00,45
30-05-00 03:00,62
30-05-00 02:00,67
30-05-00 01:00,
30-05-00 00:00,56
29-05-00 23:00,56
29-05-00 22:00,56
29-05-00 21:00,58
29-05-00 20:00,62
29-05-00 19:00,61
29-05-00 18:00,45
29-05-00 17:00,50
29-05-00 16:00,53
29-05-00 15:00,60
29-05-00 14:00,49
29-05-00 13:00,50
29-05-00 12:00,54
29-05-00 11:00,36
29-05-00 10:00,42
29-05-00 09:00,43
29-05-00 08:00,31
29-05-00 07:00,26
29-05-00 06:00,21
29-05-00 05:00,35
29-05-00 04:00,58
29-05-00 03:00,61
29-05-00 02:00,
29-05-00 01:00,55
29-05-00 00:00,60
28-05-00 23:00,57
28-05-00 22:00,49
28-05-00 21:00,50
28-05-00 20:00,50
28-05-00 19:00,57
28-05-00 18:00,48
28-05-00 17:00,51
28-05-00 16:00,68
28-05-00 15:00,65
28-05-00 14:00,64
28-05-00 13:00,73
28-05-00 12:00,65
28-05-00 11:00,67
28-05-00 10:00,75
28-05-00 09:00,67
28-05-00 08:00,56
