Datum Zeit,Collmberg NO2
,µg/m³
01-06-00 00:00,13
31-05-00 23:00,11
31-05-00 22:00,14
31-05-00 21:00,12
31-05-00 20:00,8
31-05-00 19:00,11
31-05-00 18:00,11
31-05-00 17:00,8
31-05-00 16:00,8
31-05-00 15:00,7
31-05-00 14:00,7
31-05-00 13:00,8
31-05-00 12:00,9
31-05-00 11:00,9
31-05-00 10:00,9
31-05-00 09:00,11
31-05-00 08:00,11
31-05-00 07:00,
31-05-00 06:00,
31-05-00 05:00,9
31-05-00 04:00,11
31-05-00 03:00,15
31-05-00 02:00,16
31-05-00 01:00,16
31-05-00 00:00,14
30-05-00 23:00,12
30-05-00 22:00,12
30-05-00 21:00,12
30-05-00 20:00,11
30-05-00 19:00,9
30-05-00 18:00,8
30-05-00 17:00,8
30-05-00 16:00,10
30-05-00 15:00,9
30-05-00 14:00,9
30-05-00 13:00,9
30-05-00 12:00,10
30-05-00 11:00,10
30-05-00 10:00,13
30-05-00 09:00,15
30-05-00 08:00,15
30-05-00 07:00,
30-05-00 06:00,14
30-05-00 05:00,12
30-05-00 04:00,12
30-05-00 03:00,11
30-05-00 02:00,11
30-05-00 01:00,11
30-05-00 00:00,11
29-05-00 23:00,11
29-05-00 22:00,9
29-05-00 21:00,12
29-05-00 20:00,11
29-05-00 19:00,10
29-05-00 18:00,9
29-05-00 17:00,8
29-05-00 16:00,
29-05-00 15:00,
29-05-00 14:00,
29-05-00 13:00,
29-05-00 12:00,10
29-05-00 11:00,7
29-05-00 10:00,7
29-05-00 09:00,9
29-05-00 08:00,10
29-05-00 07:00,
29-05-00 06:00,13
29-05-00 05:00,11
29-05-00 04:00,9
29-05-00 03:00,9
29-05-00 02:00,7
29-05-00 01:00,6
29-05-00 00:00,7
28-05-00 23:00,9
28-05-00 22:00,7
28-05-00 21:00,7
28-05-00 20:00,7
28-05-00 19:00,6
28-05-00 18:00,6
28-05-00 17:00,4
28-05-00 16:00,5
28-05-00 15:00,5
28-05-00 14:00,5
28-05-00 13:00,7
28-05-00 12:00,10
28-05-00 11:00,9
28-05-00 10:00,15
28-05-00 09:00,17
28-05-00 08:00,
28-05-00 07:00,7
28-05-00 06:00,6
28-05-00 05:00,7
28-05-00 04:00,8
28-05-00 03:00,8
28-05-00 02:00,8
28-05-00 01:00,8
28-05-00 00:00,9
27-05-00 23:00,10
27-05-00 22:00,10
27-05-00 21:00,7
27-05-00 20:00,6
27-05-00 19:00,7
27-05-00 18:00,7
27-05-00 17:00,7
27-05-00 16:00,5
27-05-00 15:00,6
27-05-00 14:00,7
27-05-00 13:00,7
27-05-00 12:00,7
27-05-00 11:00,8
27-05-00 10:00,9
27-05-00 09:00,
27-05-00 08:00,10
27-05-00 07:00,12
27-05-00 06:00,19
27-05-00 05:00,20
27-05-00 04:00,18
27-05-00 03:00,17
27-05-00 02:00,16
27-05-00 01:00,16
27-05-00 00:00,16
26-05-00 23:00,17
26-05-00 22:00,16
26-05-00 21:00,16
26-05-00 20:00,14
26-05-00 19:00,10
26-05-00 18:00,10
26-05-00 17:00,9
26-05-00 16:00,8
26-05-00 15:00,8
26-05-00 14:00,8
26-05-00 13:00,8
26-05-00 12:00,9
26-05-00 11:00,10
26-05-00 10:00,14
26-05-00 09:00,
26-05-00 08:00,17
26-05-00 07:00,21
26-05-00 06:00,20
26-05-00 05:00,16
26-05-00 04:00,16
26-05-00 03:00,16
26-05-00 02:00,17
26-05-00 01:00,17
26-05-00 00:00,15
25-05-00 23:00,15
25-05-00 22:00,14
25-05-00 21:00,14
25-05-00 20:00,12
25-05-00 19:00,11
25-05-00 18:00,11
25-05-00 17:00,10
25-05-00 16:00,10
25-05-00 15:00,11
25-05-00 14:00,13
25-05-00 13:00,14
25-05-00 12:00,15
25-05-00 11:00,19
25-05-00 10:00,21
25-05-00 09:00,
25-05-00 08:00,
25-05-00 07:00,21
25-05-00 06:00,15
25-05-00 05:00,15
25-05-00 04:00,17
25-05-00 03:00,18
25-05-00 02:00,15
25-05-00 01:00,16
25-05-00 00:00,15
24-05-00 23:00,19
24-05-00 22:00,18
24-05-00 21:00,17
24-05-00 20:00,17
24-05-00 19:00,15
24-05-00 18:00,11
24-05-00 17:00,
24-05-00 16:00,
24-05-00 15:00,
24-05-00 14:00,
24-05-00 13:00,
24-05-00 12:00,
24-05-00 11:00,7
24-05-00 10:00,8
24-05-00 09:00,9
24-05-00 08:00,11
24-05-00 07:00,11
24-05-00 06:00,
24-05-00 05:00,10
24-05-00 04:00,10
24-05-00 03:00,12
24-05-00 02:00,12
24-05-00 01:00,13
24-05-00 00:00,8
23-05-00 23:00,7
23-05-00 22:00,3
23-05-00 21:00,3
23-05-00 20:00,4
23-05-00 19:00,4
23-05-00 18:00,4
23-05-00 17:00,4
23-05-00 16:00,4
23-05-00 15:00,4
23-05-00 14:00,2
23-05-00 13:00,4
23-05-00 12:00,6
23-05-00 11:00,7
23-05-00 10:00,9
23-05-00 09:00,11
23-05-00 08:00,11
23-05-00 07:00,11
23-05-00 06:00,
23-05-00 05:00,9
23-05-00 04:00,10
23-05-00 03:00,10
23-05-00 02:00,9
23-05-00 01:00,10
23-05-00 00:00,11
22-05-00 23:00,11
22-05-00 22:00,7
22-05-00 21:00,7
22-05-00 20:00,5
22-05-00 19:00,2
22-05-00 18:00,1
22-05-00 17:00,3
22-05-00 16:00,7
22-05-00 15:00,8
22-05-00 14:00,10
22-05-00 13:00,12
22-05-00 12:00,7
22-05-00 11:00,7
22-05-00 10:00,11
22-05-00 09:00,10
22-05-00 08:00,9
22-05-00 07:00,
22-05-00 06:00,5
22-05-00 05:00,3
22-05-00 04:00,
22-05-00 03:00,
22-05-00 02:00,
22-05-00 01:00,
22-05-00 00:00,
21-05-00 23:00,
21-05-00 22:00,
21-05-00 21:00,
21-05-00 20:00,
21-05-00 19:00,
21-05-00 18:00,
21-05-00 17:00,
21-05-00 16:00,
21-05-00 15:00,
21-05-00 14:00,
21-05-00 13:00,
21-05-00 12:00,
21-05-00 11:00,
21-05-00 10:00,
21-05-00 09:00,
21-05-00 08:00,
21-05-00 07:00,
21-05-00 06:00,
21-05-00 05:00,
21-05-00 04:00,5
21-05-00 03:00,4
21-05-00 02:00,5
21-05-00 01:00,5
21-05-00 00:00,5
20-05-00 23:00,4
20-05-00 22:00,3
20-05-00 21:00,3
20-05-00 20:00,3
20-05-00 19:00,3
20-05-00 18:00,1
20-05-00 17:00,3
20-05-00 16:00,3
20-05-00 15:00,4
20-05-00 14:00,4
20-05-00 13:00,4
20-05-00 12:00,4
20-05-00 11:00,4
20-05-00 10:00,3
20-05-00 09:00,2
20-05-00 08:00,5
20-05-00 07:00,4
20-05-00 06:00,5
20-05-00 05:00,
20-05-00 04:00,6
20-05-00 03:00,5
20-05-00 02:00,5
20-05-00 01:00,4
20-05-00 00:00,4
19-05-00 23:00,4
19-05-00 22:00,3
19-05-00 21:00,5
19-05-00 20:00,5
19-05-00 19:00,4
19-05-00 18:00,2
19-05-00 17:00,3
19-05-00 16:00,3
19-05-00 15:00,3
19-05-00 14:00,4
19-05-00 13:00,7
19-05-00 12:00,8
19-05-00 11:00,9
19-05-00 10:00,10
19-05-00 09:00,11
19-05-00 08:00,13
19-05-00 07:00,15
19-05-00 06:00,
19-05-00 05:00,8
19-05-00 04:00,6
19-05-00 03:00,7
19-05-00 02:00,8
19-05-00 01:00,8
19-05-00 00:00,9
18-05-00 23:00,9
18-05-00 22:00,9
18-05-00 21:00,7
18-05-00 20:00,10
18-05-00 19:00,11
18-05-00 18:00,7
18-05-00 17:00,6
18-05-00 16:00,4
18-05-00 15:00,4
18-05-00 14:00,2
18-05-00 13:00,2
18-05-00 12:00,2
18-05-00 11:00,3
18-05-00 10:00,7
18-05-00 09:00,6
18-05-00 08:00,5
18-05-00 07:00,6
18-05-00 06:00,
18-05-00 05:00,8
18-05-00 04:00,7
18-05-00 03:00,7
18-05-00 02:00,7
18-05-00 01:00,8
18-05-00 00:00,7
17-05-00 23:00,7
17-05-00 22:00,6
17-05-00 21:00,5
17-05-00 20:00,7
17-05-00 19:00,7
17-05-00 18:00,5
17-05-00 17:00,5
17-05-00 16:00,6
17-05-00 15:00,
17-05-00 14:00,
17-05-00 13:00,
17-05-00 12:00,
17-05-00 11:00,
17-05-00 10:00,
17-05-00 09:00,
17-05-00 08:00,
17-05-00 07:00,12
17-05-00 06:00,8
17-05-00 05:00,5
17-05-00 04:00,5
17-05-00 03:00,6
17-05-00 02:00,6
17-05-00 01:00,7
17-05-00 00:00,10
16-05-00 23:00,6
16-05-00 22:00,5
16-05-00 21:00,2
16-05-00 20:00,1
16-05-00 19:00,1
16-05-00 18:00,1
16-05-00 17:00,1
16-05-00 16:00,1
16-05-00 15:00,1
16-05-00 14:00,1
16-05-00 13:00,1
16-05-00 12:00,3
16-05-00 11:00,7
16-05-00 10:00,10
16-05-00 09:00,13
16-05-00 08:00,
16-05-00 07:00,17
16-05-00 06:00,12
16-05-00 05:00,9
16-05-00 04:00,9
16-05-00 03:00,7
16-05-00 02:00,6
16-05-00 01:00,8
16-05-00 00:00,9
15-05-00 23:00,10
15-05-00 22:00,6
15-05-00 21:00,4
15-05-00 20:00,1
15-05-00 19:00,1
15-05-00 18:00,1
15-05-00 17:00,1
15-05-00 16:00,1
15-05-00 15:00,1
15-05-00 14:00,1
15-05-00 13:00,1
15-05-00 12:00,4
15-05-00 11:00,4
15-05-00 10:00,
15-05-00 09:00,
15-05-00 08:00,
15-05-00 07:00,
15-05-00 06:00,
15-05-00 05:00,
15-05-00 04:00,
15-05-00 03:00,
15-05-00 02:00,
15-05-00 01:00,
15-05-00 00:00,
14-05-00 23:00,
14-05-00 22:00,
14-05-00 21:00,
14-05-00 20:00,
14-05-00 19:00,
14-05-00 18:00,
14-05-00 17:00,
14-05-00 16:00,
14-05-00 15:00,
14-05-00 14:00,
14-05-00 13:00,
14-05-00 12:00,
14-05-00 11:00,
14-05-00 10:00,
14-05-00 09:00,
14-05-00 08:00,6
14-05-00 07:00,6
14-05-00 06:00,1
14-05-00 05:00,2
14-05-00 04:00,4
14-05-00 03:00,10
14-05-00 02:00,5
14-05-00 01:00,3
14-05-00 00:00,3
13-05-00 23:00,5
13-05-00 22:00,2
13-05-00 21:00,2
13-05-00 20:00,2
13-05-00 19:00,1
13-05-00 18:00,1
13-05-00 17:00,1
13-05-00 16:00,1
13-05-00 15:00,1
13-05-00 14:00,1
13-05-00 13:00,1
13-05-00 12:00,1
13-05-00 11:00,2
13-05-00 10:00,3
13-05-00 09:00,
13-05-00 08:00,
13-05-00 07:00,
13-05-00 06:00,
13-05-00 05:00,
13-05-00 04:00,
13-05-00 03:00,
13-05-00 02:00,
13-05-00 01:00,
13-05-00 00:00,
12-05-00 23:00,
12-05-00 22:00,
12-05-00 21:00,
12-05-00 20:00,
12-05-00 19:00,
12-05-00 18:00,
12-05-00 17:00,
12-05-00 16:00,
12-05-00 15:00,
12-05-00 14:00,
12-05-00 13:00,
12-05-00 12:00,
12-05-00 11:00,
12-05-00 10:00,
12-05-00 09:00,
12-05-00 08:00,
12-05-00 07:00,
12-05-00 06:00,4
12-05-00 05:00,2
12-05-00 04:00,2
12-05-00 03:00,1
12-05-00 02:00,2
12-05-00 01:00,2
12-05-00 00:00,2
11-05-00 23:00,2
11-05-00 22:00,1
11-05-00 21:00,1
11-05-00 20:00,2
11-05-00 19:00,2
11-05-00 18:00,1
11-05-00 17:00,2
11-05-00 16:00,1
11-05-00 15:00,2
11-05-00 14:00,2
11-05-00 13:00,4
11-05-00 12:00,5
11-05-00 11:00,8
11-05-00 10:00,10
11-05-00 09:00,8
11-05-00 08:00,12
11-05-00 07:00,
11-05-00 06:00,
11-05-00 05:00,
11-05-00 04:00,
11-05-00 03:00,
11-05-00 02:00,
11-05-00 01:00,
11-05-00 00:00,
10-05-00 23:00,
10-05-00 22:00,
10-05-00 21:00,
10-05-00 20:00,
10-05-00 19:00,
10-05-00 18:00,
10-05-00 17:00,
10-05-00 16:00,
10-05-00 15:00,
10-05-00 14:00,
10-05-00 13:00,
10-05-00 12:00,
10-05-00 11:00,
10-05-00 10:00,
10-05-00 09:00,6
10-05-00 08:00,8
10-05-00 07:00,8
10-05-00 06:00,3
10-05-00 05:00,2
10-05-00 04:00,2
10-05-00 03:00,2
10-05-00 02:00,2
10-05-00 01:00,3
10-05-00 00:00,3
09-05-00 23:00,3
09-05-00 22:00,5
09-05-00 21:00,5
09-05-00 20:00,4
09-05-00 19:00,3
09-05-00 18:00,3
09-05-00 17:00,2
09-05-00 16:00,2
09-05-00 15:00,2
09-05-00 14:00,2
09-05-00 13:00,2
09-05-00 12:00,3
09-05-00 11:00,
09-05-00 10:00,6
09-05-00 09:00,6
09-05-00 08:00,8
09-05-00 07:00,4
09-05-00 06:00,4
09-05-00 05:00,2
09-05-00 04:00,3
09-05-00 03:00,3
09-05-00 02:00,3
09-05-00 01:00,3
09-05-00 00:00,4
08-05-00 23:00,4
08-05-00 22:00,3
08-05-00 21:00,2
08-05-00 20:00,7
08-05-00 19:00,7
08-05-00 18:00,4
08-05-00 17:00,3
08-05-00 16:00,2
08-05-00 15:00,3
08-05-00 14:00,3
08-05-00 13:00,3
08-05-00 12:00,4
08-05-00 11:00,
08-05-00 10:00,8
08-05-00 09:00,9
08-05-00 08:00,10
08-05-00 07:00,8
08-05-00 06:00,6
08-05-00 05:00,6
08-05-00 04:00,6
08-05-00 03:00,5
08-05-00 02:00,5
08-05-00 01:00,6
08-05-00 00:00,6
07-05-00 23:00,3
07-05-00 22:00,4
07-05-00 21:00,4
07-05-00 20:00,3
07-05-00 19:00,2
07-05-00 18:00,2
07-05-00 17:00,2
07-05-00 16:00,1
07-05-00 15:00,2
07-05-00 14:00,2
07-05-00 13:00,2
07-05-00 12:00,
