Datum Zeit,Freiberg SO2
,µg/m³
01-06-00 00:00,3.0
31-05-00 23:00,3.4
31-05-00 22:00,2.8
31-05-00 21:00,3.5
31-05-00 20:00,3.7
31-05-00 19:00,4.7
31-05-00 18:00,3.2
31-05-00 17:00,4.7
31-05-00 16:00,4.8
31-05-00 15:00,4.2
31-05-00 14:00,5.7
31-05-00 13:00,6.8
31-05-00 12:00,6.9
31-05-00 11:00,6.2
31-05-00 10:00,
31-05-00 09:00,4.5
31-05-00 08:00,4.7
31-05-00 07:00,4.3
31-05-00 06:00,4.5
31-05-00 05:00,2.9
31-05-00 04:00,1.6
31-05-00 03:00,3.2
31-05-00 02:00,5.0
31-05-00 01:00,4.3
31-05-00 00:00,1.5
30-05-00 23:00,1.0
30-05-00 22:00,1.0
30-05-00 21:00,1.0
30-05-00 20:00,2.0
30-05-00 19:00,2.2
30-05-00 18:00,1.3
30-05-00 17:00,1.4
30-05-00 16:00,1.7
30-05-00 15:00,2.1
30-05-00 14:00,1.5
30-05-00 13:00,2.7
30-05-00 12:00,2.3
30-05-00 11:00,
30-05-00 10:00,2.9
30-05-00 09:00,2.7
30-05-00 08:00,2.3
30-05-00 07:00,2.2
30-05-00 06:00,2.2
30-05-00 05:00,1.1
30-05-00 04:00,1.0
30-05-00 03:00,1.0
30-05-00 02:00,1.0
30-05-00 01:00,1.2
30-05-00 00:00,1.2
29-05-00 23:00,1.3
29-05-00 22:00,1.1
29-05-00 21:00,2.0
29-05-00 20:00,2.1
29-05-00 19:00,2.0
29-05-00 18:00,2.2
29-05-00 17:00,2.5
29-05-00 16:00,3.2
29-05-00 15:00,2.0
29-05-00 14:00,3.5
29-05-00 13:00,2.3
29-05-00 12:00,2.7
29-05-00 11:00,
29-05-00 10:00,2.6
29-05-00 09:00,2.3
29-05-00 08:00,2.8
29-05-00 07:00,3.9
29-05-00 06:00,2.3
29-05-00 05:00,1.3
29-05-00 04:00,1.5
29-05-00 03:00,2.0
29-05-00 02:00,1.6
29-05-00 01:00,1.4
29-05-00 00:00,1.0
28-05-00 23:00,1.0
28-05-00 22:00,1.0
28-05-00 21:00,1.0
28-05-00 20:00,1.0
28-05-00 19:00,1.0
28-05-00 18:00,1.0
28-05-00 17:00,1.0
28-05-00 16:00,1.0
28-05-00 15:00,2.8
28-05-00 14:00,5.3
28-05-00 13:00,2.7
28-05-00 12:00,
28-05-00 11:00,8.0
28-05-00 10:00,10.4
28-05-00 09:00,10.6
28-05-00 08:00,18.6
28-05-00 07:00,22.1
28-05-00 06:00,2.4
28-05-00 05:00,1.0
28-05-00 04:00,1.0
28-05-00 03:00,1.0
28-05-00 02:00,1.0
28-05-00 01:00,1.0
28-05-00 00:00,1.0
27-05-00 23:00,1.0
27-05-00 22:00,1.0
27-05-00 21:00,1.0
27-05-00 20:00,1.0
27-05-00 19:00,1.0
27-05-00 18:00,1.0
27-05-00 17:00,1.0
27-05-00 16:00,1.0
27-05-00 15:00,1.0
27-05-00 14:00,1.0
27-05-00 13:00,1.0
27-05-00 12:00,
27-05-00 11:00,1.0
27-05-00 10:00,1.6
27-05-00 09:00,1.3
27-05-00 08:00,2.8
27-05-00 07:00,1.9
27-05-00 06:00,1.2
27-05-00 05:00,8.4
27-05-00 04:00,11.5
27-05-00 03:00,3.2
27-05-00 02:00,3.9
27-05-00 01:00,4.8
27-05-00 00:00,4.0
26-05-00 23:00,5.9
26-05-00 22:00,4.8
26-05-00 21:00,3.7
26-05-00 20:00,4.3
26-05-00 19:00,5.8
26-05-00 18:00,5.3
