Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-04,11
29-11-04,10
28-11-04,16
27-11-04,5
26-11-04,10
25-11-04,14
24-11-04,9
23-11-04,4
22-11-04,4
21-11-04,4
20-11-04,3
19-11-04,3
18-11-04,2
17-11-04,3
16-11-04,2
15-11-04,8
14-11-04,5
13-11-04,5
12-11-04,10
11-11-04,18
10-11-04,11
09-11-04,3
08-11-04,9
07-11-04,2
06-11-04,10
05-11-04,11
04-11-04,20
03-11-04,
02-11-04,8
01-11-04,11

