Datum Zeit,Zittau-Ost PM10
,µg/m³
30-11-04,32
29-11-04,34
28-11-04,25
27-11-04,26
26-11-04,43
25-11-04,31
24-11-04,21
23-11-04,6
22-11-04,13
21-11-04,11
20-11-04,7
19-11-04,6
18-11-04,4
17-11-04,5
16-11-04,9
15-11-04,29
14-11-04,25
13-11-04,11
12-11-04,48
11-11-04,67
10-11-04,27
09-11-04,14
08-11-04,25
07-11-04,5
06-11-04,10
05-11-04,25
04-11-04,47
03-11-04,41
02-11-04,27
01-11-04,23

