Datum Zeit,Freiberg PM10
,µg/m³
30-11-04,28
29-11-04,30
28-11-04,20
27-11-04,17
26-11-04,29
25-11-04,39
24-11-04,21
23-11-04,10
22-11-04,10
21-11-04,12
20-11-04,11
19-11-04,9
18-11-04,6
17-11-04,10
16-11-04,14
15-11-04,29
14-11-04,20
13-11-04,12
12-11-04,34
11-11-04,50
10-11-04,19
09-11-04,15
08-11-04,26
07-11-04,8
06-11-04,14
05-11-04,19
04-11-04,46
03-11-04,45
02-11-04,27
01-11-04,27

