Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-04,24.03
29-11-04,
28-11-04,21.92
27-11-04,
26-11-04,25.28
25-11-04,
24-11-04,23.38
23-11-04,
22-11-04,10.50
21-11-04,
20-11-04,9.40
19-11-04,
18-11-04,6.06
17-11-04,
16-11-04,17.69
15-11-04,
14-11-04,19.57
13-11-04,
12-11-04,36.69
11-11-04,
10-11-04,17.51
09-11-04,
08-11-04,18.92
07-11-04,
06-11-04,8.26
05-11-04,
04-11-04,32.22
03-11-04,
02-11-04,24.00
01-11-04,

