Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-04,25
29-11-04,33
28-11-04,26
27-11-04,17
26-11-04,41
25-11-04,34
24-11-04,17
23-11-04,
22-11-04,9
21-11-04,11
20-11-04,8
19-11-04,5
18-11-04,5
17-11-04,2
16-11-04,12
15-11-04,19
14-11-04,21
13-11-04,11
12-11-04,32
11-11-04,41
10-11-04,15
09-11-04,12
08-11-04,22
07-11-04,7
06-11-04,12
05-11-04,18
04-11-04,37
03-11-04,31
02-11-04,26
01-11-04,17

