Datum Zeit,Dresden-Nord PM10
,µg/m³
30-11-04,36
29-11-04,
28-11-04,35
27-11-04,23
26-11-04,56
25-11-04,49
24-11-04,35
23-11-04,14
22-11-04,15
21-11-04,17
20-11-04,12
19-11-04,13
18-11-04,11
17-11-04,11
16-11-04,21
15-11-04,43
14-11-04,32
13-11-04,18
12-11-04,58
11-11-04,65
10-11-04,28
09-11-04,20
08-11-04,
07-11-04,12
06-11-04,20
05-11-04,35
04-11-04,70
03-11-04,
02-11-04,34
01-11-04,23

