Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2009-04-01,,,,,,21,,,
2009-04-01,01:00,2.9,1,18,70,,,,26.2
2009-04-01,02:00,2.8,5,57,35,,,,78.8
2009-04-01,03:00,,2,55,46,,,,136.4
2009-04-01,04:00,,1,9,94,,,,10.7
2009-04-01,05:00,,1,5,100,,,,4.3
2009-04-01,06:00,,1,5,107,,,,3.6
2009-04-01,07:00,0.8,1,6,104,,,,5.1
2009-04-01,08:00,0.9,1,7,102,,,,7.1
2009-04-01,09:00,0.9,1,8,103,,,,10.8
2009-04-01,10:00,0.7,1,7,108,,,,8.1
2009-04-01,11:00,0.7,2,12,101,,,,12.1
2009-04-01,12:00,1.3,2,12,100,,,,10.7
2009-04-01,13:00,1.0,2,12,100,,,,14.4
2009-04-01,14:00,1.0,2,14,96,,,,18.7
2009-04-01,15:00,1.1,2,16,93,,,,66.1
2009-04-01,16:00,1.5,1,19,90,,,,79.2
2009-04-01,17:00,1.3,1,16,94,,,,26.1
2009-04-01,18:00,1.0,1,10,108,,,,7.3
2009-04-01,19:00,0.9,1,8,112,,,,4.6
2009-04-01,20:00,0.9,1,7,115,,,,3.9
2009-04-01,21:00,1.1,1,7,120,,,,4.3
2009-04-01,22:00,1.0,1,12,106,,,,16.5
2009-04-01,23:00,1.2,1,13,97,,,,11.5
2009-04-02,,,,,,33,,25.72,
2009-04-02,00:00,1.3,1,14,87,,,,13.3
2009-04-02,01:00,1.3,1,13,91,,,,14.0
2009-04-02,02:00,1.3,1,8,104,,,,6.9
2009-04-02,03:00,1.2,1,10,106,,,,7.6
2009-04-02,04:00,1.0,1,10,105,,,,8.2
2009-04-02,05:00,1.1,1,11,103,,,,8.8
2009-04-02,06:00,1.1,1,11,102,,,,9.2
2009-04-02,07:00,1.1,1,14,101,,,,9.6
2009-04-02,08:00,1.2,1,13,101,,,,10.3
2009-04-02,09:00,1.2,1,15,101,,,,15.3
2009-04-02,10:00,1.1,2,17,101,,,,23.7
2009-04-02,11:00,1.2,2,16,105,,,,21.3
2009-04-02,12:00,1.1,2,15,110,,,,22.6
2009-04-02,13:00,1.0,1,14,119,,,,19.8
2009-04-02,14:00,0.8,1,13,123,,,,16.2
2009-04-02,15:00,0.8,1,11,115,,,,13.5
2009-04-02,16:00,0.6,1,11,118,,,,17.7
2009-04-02,17:00,0.6,1,7,127,,,,7.8
2009-04-02,18:00,0.6,1,7,132,,,,4.6
2009-04-02,19:00,0.8,1,11,122,,,,13.2
2009-04-02,20:00,0.9,1,16,116,,,,26.4
2009-04-02,21:00,1.1,1,16,111,,,,27.7
2009-04-02,22:00,1.2,1,16,103,,,,18.6
2009-04-02,23:00,1.4,1,18,91,,,,25.3
2009-04-03,,,,,,41,,,
2009-04-03,00:00,1.3,1,16,87,,,,21.1
2009-04-03,01:00,1.2,1,19,85,,,,23.1
2009-04-03,02:00,1.2,1,24,79,,,,25.1
2009-04-03,03:00,1.3,1,24,75,,,,32.0
2009-04-03,04:00,1.3,1,28,69,,,,37.6
2009-04-03,05:00,1.3,1,18,81,,,,28.4
2009-04-03,06:00,1.3,1,20,85,,,,30.5
2009-04-03,07:00,1.3,1,17,96,,,,23.8
2009-04-03,08:00,1.3,1,15,98,,,,17.6
