Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-03-01,,,,,,,9,,,
2007-03-01,01:00,,0.2,2,8,73,,,,
2007-03-01,02:00,,0.3,2,8,72,,,,
2007-03-01,03:00,,0.3,1,7,74,,,,
2007-03-01,04:00,,0.2,1,7,74,,,,
2007-03-01,05:00,,0.2,2,8,74,,,,
2007-03-01,06:00,,0.3,6,15,67,,,,
2007-03-01,07:00,,0.6,24,30,54,,,,
2007-03-01,08:00,,0.8,31,42,44,,,,
2007-03-01,09:00,,0.6,26,34,47,,,,
2007-03-01,10:00,,0.7,33,36,47,,,,
2007-03-01,11:00,,0.6,27,28,58,,,,
2007-03-01,12:00,,0.7,32,34,54,,,,
2007-03-01,13:00,,0.5,24,29,56,,,,
2007-03-01,14:00,,0.5,23,25,61,,,,
2007-03-01,15:00,,0.7,27,31,57,,,,
2007-03-01,16:00,,0.8,27,34,55,,,,
2007-03-01,17:00,,0.7,20,37,62,,,,
2007-03-01,18:00,,0.9,28,49,44,,,,
2007-03-01,19:00,,1.2,32,46,41,,,,
2007-03-01,20:00,,0.4,7,22,65,,,,
2007-03-01,21:00,,0.6,7,22,63,,,,
2007-03-01,22:00,,0.5,6,19,64,,,,
2007-03-01,23:00,,0.4,8,17,66,,,,
2007-03-02,,,,,,,11,,,
2007-03-02,00:00,,0.3,2,11,70,,,,
2007-03-02,01:00,,0.3,3,9,70,,,,
2007-03-02,02:00,,0.3,1,8,72,,,,
2007-03-02,03:00,,0.2,1,7,73,,,,
2007-03-02,04:00,,0.3,1,7,73,,,,
2007-03-02,05:00,,0.3,1,8,68,,,,
2007-03-02,06:00,,0.4,5,14,62,,,,
2007-03-02,07:00,,0.6,14,25,52,,,,
2007-03-02,08:00,,0.7,21,35,44,,,,
2007-03-02,09:00,,0.5,18,34,42,,,,
2007-03-02,10:00,,0.5,17,32,43,,,,
2007-03-02,11:00,,0.5,13,24,48,,,,
2007-03-02,12:00,,0.4,9,25,48,,,,
2007-03-02,13:00,,0.5,8,20,53,,,,
2007-03-02,14:00,,0.5,14,26,49,,,,
2007-03-02,15:00,,0.5,10,25,50,,,,
2007-03-02,16:00,,0.5,8,23,52,,,,
2007-03-02,17:00,,0.5,7,22,55,,,,
2007-03-02,18:00,,0.5,12,32,48,,,,
2007-03-02,19:00,,0.8,15,42,41,,,,
2007-03-02,20:00,,0.5,12,35,41,,,,
2007-03-02,21:00,,0.4,8,29,48,,,,
2007-03-02,22:00,,0.4,5,27,48,,,,
2007-03-02,23:00,,0.4,4,27,45,,,,
2007-03-03,,,,,,,9,,,
2007-03-03,00:00,,0.4,4,26,44,,,,
2007-03-03,01:00,,0.4,7,25,42,,,,
2007-03-03,02:00,,0.4,4,22,43,,,,
2007-03-03,03:00,,0.3,4,23,38,,,,
2007-03-03,04:00,,0.4,3,22,37,,,,
2007-03-03,05:00,,0.3,1,15,40,,,,
2007-03-03,06:00,,0.3,2,13,42,,,,
2007-03-03,07:00,,0.4,3,26,34,,,,
2007-03-03,08:00,,0.4,4,26,39,,,,
2007-03-03,09:00,,0.3,4,16,54,,,,
2007-03-03,10:00,,0.4,9,23,51,,,,
2007-03-03,11:00,,0.5,15,24,55,,,,
2007-03-03,12:00,,0.7,25,31,42,,,,
2007-03-03,13:00,,0.8,15,29,45,,,,
2007-03-03,14:00,,0.5,12,26,58,,,,
2007-03-03,15:00,,0.6,12,26,59,,,,
2007-03-03,16:00,,0.6,13,29,58,,,,
2007-03-03,17:00,,0.5,9,25,61,,,,
2007-03-03,18:00,,0.5,7,24,59,,,,
2007-03-03,19:00,,0.4,2,14,60,,,,
2007-03-03,20:00,,0.4,2,15,52,,,,
2007-03-03,21:00,,0.3,1,15,48,,,,
2007-03-03,22:00,,0.4,2,15,42,,,,
2007-03-03,23:00,,0.4,3,16,38,,,,
2007-03-04,,,,,,,22,,,
2007-03-04,00:00,,0.4,1,13,42,,,,
2007-03-04,01:00,,0.4,1,12,41,,,,
2007-03-04,02:00,,0.3,1,10,45,,,,
