Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2009-07-01,,,,,,20,,,
2009-07-01,01:00,,1,16,19,,,,
2009-07-01,02:00,,1,15,15,,,,
2009-07-01,03:00,,1,16,11,,,,
2009-07-01,04:00,,1,18,7,,,,
2009-07-01,05:00,,5,22,5,,,,
2009-07-01,06:00,,19,27,5,,,,
2009-07-01,07:00,,30,35,10,,,,
2009-07-01,08:00,,19,35,22,,,,
2009-07-01,09:00,,10,37,46,,,,
2009-07-01,10:00,,8,35,64,,,,
2009-07-01,11:00,,2,16,103,,,,
2009-07-01,12:00,,8,18,109,,,,
2009-07-01,13:00,,2,18,116,,,,
2009-07-01,14:00,,2,15,124,,,,
2009-07-01,15:00,,3,17,128,,,,
2009-07-01,16:00,,2,16,123,,,,
2009-07-01,17:00,,2,23,108,,,,
2009-07-01,18:00,,4,33,101,,,,
2009-07-01,19:00,,7,33,93,,,,
2009-07-01,20:00,,4,38,81,,,,
2009-07-01,21:00,,3,40,55,,,,
2009-07-01,22:00,,2,36,33,,,,
2009-07-01,23:00,,1,25,30,,,,
2009-07-02,,,,,,20,,,
2009-07-02,00:00,,1,28,24,,,,
2009-07-02,01:00,,1,26,13,,,,
2009-07-02,02:00,,1,20,10,,,,
2009-07-02,03:00,,2,18,10,,,,
2009-07-02,04:00,,1,19,8,,,,
2009-07-02,05:00,,7,23,3,,,,
2009-07-02,06:00,,18,27,4,,,,
2009-07-02,07:00,,19,36,9,,,,
2009-07-02,08:00,,17,41,21,,,,
2009-07-02,09:00,,6,25,54,,,,
2009-07-02,10:00,,5,25,80,,,,
2009-07-02,11:00,,2,21,87,,,,
2009-07-02,12:00,,7,19,96,,,,
2009-07-02,13:00,,3,16,93,,,,
2009-07-02,14:00,,2,20,93,,,,
2009-07-02,15:00,,3,36,79,,,,
2009-07-02,16:00,,4,34,89,,,,
2009-07-02,17:00,,4,38,84,,,,
2009-07-02,18:00,,5,38,70,,,,
2009-07-02,19:00,,8,36,60,,,,
2009-07-02,20:00,,3,28,59,,,,
2009-07-02,21:00,,1,31,46,,,,
2009-07-02,22:00,,2,33,32,,,,
2009-07-02,23:00,,3,41,15,,,,
2009-07-03,,,,,,20,,,
2009-07-03,00:00,,1,34,16,,,,
2009-07-03,01:00,,2,22,20,,,,
2009-07-03,02:00,,1,20,16,,,,
2009-07-03,03:00,,2,19,9,,,,
2009-07-03,04:00,,1,12,10,,,,
2009-07-03,05:00,,12,19,2,,,,
2009-07-03,06:00,,28,22,3,,,,
2009-07-03,07:00,,31,29,7,,,,
2009-07-03,08:00,,40,38,11,,,,
2009-07-03,09:00,,18,38,31,,,,
2009-07-03,10:00,,8,31,69,,,,
2009-07-03,11:00,,6,26,90,,,,
2009-07-03,12:00,,2,17,117,,,,
2009-07-03,13:00,,2,14,124,,,,
2009-07-03,14:00,,2,14,125,,,,
2009-07-03,15:00,,2,14,130,,,,
2009-07-03,16:00,,1,14,132,,,,
2009-07-03,17:00,,1,15,127,,,,
2009-07-03,18:00,,4,18,130,,,,
2009-07-03,19:00,,2,17,129,,,,
2009-07-03,20:00,,1,22,116,,,,
2009-07-03,21:00,,1,18,93,,,,
2009-07-03,22:00,,1,21,83,,,,
2009-07-03,23:00,,1,30,61,,,,
2009-07-04,,,,,,22,,,
2009-07-04,00:00,,1,26,50,,,,
2009-07-04,01:00,,1,23,41,,,,
2009-07-04,02:00,,1,25,34,,,,
2009-07-04,03:00,,1,20,29,,,,
2009-07-04,04:00,,1,18,29,,,,
2009-07-04,05:00,,1,24,22,,,,
2009-07-04,06:00,,2,25,28,,,,
2009-07-04,07:00,,2,18,53,,,,
2009-07-04,08:00,,1,14,81,,,,
2009-07-04,09:00,,3,16,90,,,,
2009-07-04,10:00,,3,19,95,,,,
2009-07-04,11:00,,2,17,102,,,,
2009-07-04,12:00,,1,13,116,,,,
2009-07-04,13:00,,3,17,113,,,,
2009-07-04,14:00,,2,16,118,,,,
2009-07-04,15:00,,1,16,102,,,,
2009-07-04,16:00,,3,18,86,,,,
2009-07-04,17:00,,3,19,89,,,,
2009-07-04,18:00,,2,21,86,,,,
2009-07-04,19:00,,4,26,79,,,,
2009-07-04,20:00,,1,24,75,,,,
2009-07-04,21:00,,1,24,77,,,,
2009-07-04,22:00,,1,16,84,,,,
2009-07-04,23:00,,1,16,79,,,,
2009-07-05,,,,,,14,,,
2009-07-05,00:00,,1,18,61,,,,
2009-07-05,01:00,,1,25,35,,,,
2009-07-05,02:00,,1,22,25,,,,
2009-07-05,03:00,,1,17,23,,,,
2009-07-05,04:00,,1,16,23,,,,
2009-07-05,05:00,,1,15,21,,,,
2009-07-05,06:00,,1,13,22,,,,
2009-07-05,07:00,,1,15,32,,,,
