Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-03-01,,,,,,37,,,
2013-03-01,01:00,,2,20,,,,,
2013-03-01,02:00,,1,18,,,,,
2013-03-01,03:00,,1,13,,,,,
2013-03-01,04:00,,1,15,,,,,
2013-03-01,05:00,,3,22,,,,,
2013-03-01,06:00,,5,28,,,,,
2013-03-01,07:00,,11,30,,,,,
2013-03-01,08:00,,39,47,,,,,
2013-03-01,09:00,,54,56,,,,,
2013-03-01,10:00,,48,52,,,,,
2013-03-01,11:00,,38,49,,,,,
2013-03-01,12:00,,67,59,,,,,
2013-03-01,13:00,,55,50,,,,,
2013-03-01,14:00,,38,45,,,,,
2013-03-01,15:00,,54,60,,,,,
2013-03-01,16:00,,66,63,,,,,
2013-03-01,17:00,,46,56,,,,,
2013-03-01,18:00,,36,57,,,,,
2013-03-01,19:00,,24,55,,,,,
2013-03-01,20:00,,15,43,,,,,
2013-03-01,21:00,,18,44,,,,,
2013-03-01,22:00,,16,41,,,,,
2013-03-01,23:00,,23,48,,,,,
2013-03-02,,,,,,46,,,
2013-03-02,00:00,,16,46,,,,,
2013-03-02,01:00,,16,40,,,,,
2013-03-02,02:00,,13,45,,,,,
2013-03-02,03:00,,1,28,,,,,
2013-03-02,04:00,,3,31,,,,,
2013-03-02,05:00,,7,32,,,,,
2013-03-02,06:00,,4,32,,,,,
2013-03-02,07:00,,7,35,,,,,
2013-03-02,08:00,,12,36,,,,,
2013-03-02,09:00,,16,41,,,,,
2013-03-02,10:00,,26,42,,,,,
2013-03-02,11:00,,23,36,,,,,
2013-03-02,12:00,,19,31,,,,,
2013-03-02,13:00,,14,30,,,,,
2013-03-02,14:00,,17,33,,,,,
2013-03-02,15:00,,25,39,,,,,
2013-03-02,16:00,,24,41,,,,,
2013-03-02,17:00,,20,42,,,,,
2013-03-02,18:00,,36,61,,,,,
2013-03-02,19:00,,47,70,,,,,
2013-03-02,20:00,,35,62,,,,,
2013-03-02,21:00,,24,58,,,,,
2013-03-02,22:00,,15,48,,,,,
2013-03-02,23:00,,22,56,,,,,
2013-03-03,,,,,,29,,,
2013-03-03,00:00,,5,34,,,,,
2013-03-03,01:00,,6,30,,,,,
2013-03-03,02:00,,9,23,,,,,
2013-03-03,03:00,,3,21,,,,,
2013-03-03,04:00,,2,22,,,,,
2013-03-03,05:00,,1,17,,,,,
2013-03-03,06:00,,1,17,,,,,
2013-03-03,07:00,,1,16,,,,,
2013-03-03,08:00,,1,14,,,,,
2013-03-03,09:00,,9,15,,,,,
2013-03-03,10:00,,3,18,,,,,
2013-03-03,11:00,,4,18,,,,,
2013-03-03,12:00,,4,17,,,,,
2013-03-03,13:00,,3,16,,,,,
2013-03-03,14:00,,4,19,,,,,
2013-03-03,15:00,,5,20,,,,,
2013-03-03,16:00,,11,24,,,,,
2013-03-03,17:00,,12,28,,,,,
2013-03-03,18:00,,9,34,,,,,
2013-03-03,19:00,,10,41,,,,,
2013-03-03,20:00,,3,32,,,,,
2013-03-03,21:00,,5,39,,,,,
2013-03-03,22:00,,2,36,,,,,
2013-03-03,23:00,,6,41,,,,,
2013-03-04,,,,,,49,,,
2013-03-04,00:00,,37,51,,,,,
2013-03-04,01:00,,30,53,,,,,
2013-03-04,02:00,,15,46,,,,,
2013-03-04,03:00,,9,43,,,,,
2013-03-04,04:00,,38,51,,,,,
2013-03-04,05:00,,105,66,,,,,
2013-03-04,06:00,,151,65,,,,,
2013-03-04,07:00,,230,86,,,,,
2013-03-04,08:00,,144,80,,,,,
2013-03-04,09:00,,135,79,,,,,
2013-03-04,10:00,,65,57,,,,,
2013-03-04,11:00,,45,51,,,,,
2013-03-04,12:00,,33,43,,,,,
2013-03-04,13:00,,47,54,,,,,
2013-03-04,14:00,,30,44,,,,,
2013-03-04,15:00,,40,53,,,,,
2013-03-04,16:00,,53,64,,,,,
2013-03-04,17:00,,65,82,,,,,
2013-03-04,18:00,,58,90,,,,,
2013-03-04,19:00,,77,106,,,,,
2013-03-04,20:00,,68,98,,,,,
2013-03-04,21:00,,50,83,,,,,
2013-03-04,22:00,,30,69,,,,,
2013-03-04,23:00,,20,60,,,,,
2013-03-05,,,,,,56,,,
2013-03-05,00:00,,66,87,,,,,
2013-03-05,01:00,,34,66,,,,,
2013-03-05,02:00,,71,63,,,,,
2013-03-05,03:00,,31,57,,,,,
2013-03-05,04:00,,34,61,,,,,
2013-03-05,05:00,,69,64,,,,,
2013-03-05,06:00,,117,78,,,,,
2013-03-05,07:00,,216,105,,,,,
2013-03-05,08:00,,297,128,,,,,
2013-03-05,09:00,,120,91,,,,,
2013-03-05,10:00,,74,71,,,,,
2013-03-05,11:00,,53,64,,,,,
2013-03-05,17:00,,59,84,,,,,
2013-03-05,18:00,,58,90,,,,,
2013-03-05,19:00,,110,122,,,,,
2013-03-05,20:00,,110,120,,,,,
2013-03-05,21:00,,35,88,,,,,
2013-03-05,22:00,,29,78,,,,,
2013-03-05,23:00,,9,57,,,,,
2013-03-06,,,,,,75,,,
2013-03-06,00:00,,6,48,,,,,
2013-03-06,01:00,,19,60,,,,,
2013-03-06,02:00,,3,39,,,,,
2013-03-06,03:00,,2,36,,,,,
2013-03-06,04:00,,3,38,,,,,
2013-03-06,05:00,,47,59,,,,,
2013-03-06,06:00,,50,68,,,,,
2013-03-06,07:00,,77,80,,,,,
2013-03-06,08:00,,72,81,,,,,
2013-03-06,09:00,,124,105,,,,,
2013-03-06,10:00,,37,61,,,,,
2013-03-06,11:00,,54,65,,,,,
2013-03-06,12:00,,43,56,,,,,
2013-03-06,13:00,,77,75,,,,,
2013-03-06,14:00,,80,88,,,,,
2013-03-06,15:00,,106,92,,,,,
2013-03-06,16:00,,130,122,,,,,
2013-03-06,17:00,,125,122,,,,,
2013-03-06,18:00,,142,127,,,,,
2013-03-06,19:00,,132,125,,,,,
2013-03-06,20:00,,146,129,,,,,
2013-03-06,21:00,,183,125,,,,,
2013-03-06,22:00,,152,109,,,,,
2013-03-06,23:00,,27,75,,,,,
2013-03-07,,,,,,90,,,
2013-03-07,00:00,,42,83,,,,,
2013-03-07,01:00,,32,69,,,,,
2013-03-07,02:00,,6,50,,,,,
2013-03-07,03:00,,14,56,,,,,
2013-03-07,04:00,,14,57,,,,,
2013-03-07,05:00,,44,59,,,,,
2013-03-07,06:00,,64,63,,,,,
2013-03-07,07:00,,113,85,,,,,
2013-03-07,08:00,,151,91,,,,,
2013-03-07,09:00,,123,87,,,,,
2013-03-07,10:00,,102,85,,,,,
