Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-03-01,,,,,,24,,15.89,
2013-03-01,01:00,,1,15,38,,,,
2013-03-01,02:00,,1,12,42,,,,
2013-03-01,03:00,,1,10,46,,,,
2013-03-01,04:00,,1,11,43,,,,
2013-03-01,05:00,,1,14,39,,,,
2013-03-01,06:00,,1,15,38,,,,
2013-03-01,07:00,,2,15,39,,,,
2013-03-01,08:00,,6,24,31,,,,
2013-03-01,09:00,,9,30,26,,,,
2013-03-01,10:00,,6,24,36,,,,
2013-03-01,11:00,,6,26,34,,,,
2013-03-01,12:00,,3,20,48,,,,
2013-03-01,13:00,,1,13,67,,,,
2013-03-01,14:00,,1,11,70,,,,
2013-03-01,15:00,,1,12,69,,,,
2013-03-01,16:00,,1,15,66,,,,
2013-03-01,17:00,,1,14,67,,,,
2013-03-01,18:00,,1,20,59,,,,
2013-03-01,19:00,,1,19,56,,,,
2013-03-01,20:00,,1,19,56,,,,
2013-03-01,21:00,,1,20,52,,,,
2013-03-01,22:00,,1,17,51,,,,
2013-03-01,23:00,,1,21,45,,,,
2013-03-02,,,,,,32,,21.49,
2013-03-02,00:00,,1,22,42,,,,
2013-03-02,01:00,,1,21,39,,,,
2013-03-02,02:00,,1,19,40,,,,
2013-03-02,03:00,,1,17,43,,,,
2013-03-02,04:00,,1,18,42,,,,
2013-03-02,05:00,,1,16,43,,,,
2013-03-02,06:00,,1,18,40,,,,
2013-03-02,07:00,,1,21,37,,,,
2013-03-02,08:00,,1,21,34,,,,
2013-03-02,09:00,,2,22,35,,,,
2013-03-02,10:00,,6,19,41,,,,
2013-03-02,11:00,,3,14,53,,,,
2013-03-02,12:00,,6,18,50,,,,
2013-03-02,13:00,,3,14,57,,,,
2013-03-02,14:00,,1,11,63,,,,
2013-03-02,15:00,,1,10,67,,,,
2013-03-02,16:00,,1,11,70,,,,
2013-03-02,17:00,,1,10,74,,,,
2013-03-02,18:00,,1,15,68,,,,
2013-03-02,19:00,,1,18,61,,,,
2013-03-02,20:00,,1,20,59,,,,
2013-03-02,21:00,,1,20,59,,,,
2013-03-02,22:00,,1,21,56,,,,
2013-03-02,23:00,,1,21,53,,,,
2013-03-03,,,,,,22,,16.51,
2013-03-03,00:00,,1,18,52,,,,
2013-03-03,01:00,,1,16,46,,,,
2013-03-03,02:00,,1,10,49,,,,
2013-03-03,03:00,,1,9,50,,,,
2013-03-03,04:00,,1,13,43,,,,
2013-03-03,05:00,,1,8,51,,,,
2013-03-03,06:00,,1,7,53,,,,
2013-03-03,07:00,,1,8,53,,,,
2013-03-03,08:00,,1,10,53,,,,
2013-03-03,09:00,,1,11,52,,,,
2013-03-03,10:00,,1,9,54,,,,
2013-03-03,11:00,,1,8,56,,,,
2013-03-03,12:00,,1,8,58,,,,
2013-03-03,13:00,,1,7,60,,,,
2013-03-03,14:00,,1,7,64,,,,
2013-03-03,15:00,,1,6,66,,,,
2013-03-03,16:00,,1,5,71,,,,
2013-03-03,17:00,,1,5,73,,,,
2013-03-03,18:00,,1,9,66,,,,
2013-03-03,19:00,,1,16,57,,,,
2013-03-03,20:00,,1,20,52,,,,
2013-03-03,21:00,,1,21,46,,,,
2013-03-03,22:00,,1,17,48,,,,
2013-03-03,23:00,,1,15,48,,,,
2013-03-04,,,,,,28,,16.81,
2013-03-04,00:00,,1,15,42,,,,
2013-03-04,01:00,,1,20,34,,,,
