Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-01,14
29-11-01,14
28-11-01,12
27-11-01,19
26-11-01,19
25-11-01,22
24-11-01,17
23-11-01,9
22-11-01,11
21-11-01,22
20-11-01,18
19-11-01,14
18-11-01,26
17-11-01,25
16-11-01,30
15-11-01,28
14-11-01,22
13-11-01,9
12-11-01,47
11-11-01,23
10-11-01,17
09-11-01,9
08-11-01,5
07-11-01,11
06-11-01,15
05-11-01,17
04-11-01,28
03-11-01,30
02-11-01,15
01-11-01,9

