Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-01,8
29-11-01,5
28-11-01,4
27-11-01,7
26-11-01,1
25-11-01,3
24-11-01,5
23-11-01,6
22-11-01,5
21-11-01,10
20-11-01,11
19-11-01,3
18-11-01,7
17-11-01,20
16-11-01,7
15-11-01,14
14-11-01,15
13-11-01,7
12-11-01,5
11-11-01,10
10-11-01,7
09-11-01,8
08-11-01,3
07-11-01,7
06-11-01,9
05-11-01,10
04-11-01,17
03-11-01,17
02-11-01,7
01-11-01,7

