Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-11-01,4.50
29-11-01,
28-11-01,3.26
27-11-01,
26-11-01,1.22
25-11-01,
24-11-01,3.25
23-11-01,
22-11-01,4.35
21-11-01,
20-11-01,6.15
19-11-01,
18-11-01,3.97
17-11-01,
16-11-01,3.01
15-11-01,
14-11-01,9.33
13-11-01,
12-11-01,1.31
11-11-01,
10-11-01,8.44
09-11-01,
08-11-01,2.71
07-11-01,
06-11-01,5.58
05-11-01,
04-11-01,13.82
03-11-01,
02-11-01,1.76
01-11-01,

