Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-11-01,15
29-11-01,12
28-11-01,10
27-11-01,16
26-11-01,11
25-11-01,17
24-11-01,15
23-11-01,11
22-11-01,11
21-11-01,22
20-11-01,25
19-11-01,18
18-11-01,28
17-11-01,33
16-11-01,34
15-11-01,45
14-11-01,38
13-11-01,18
12-11-01,23
11-11-01,19
10-11-01,21
09-11-01,10
08-11-01,6
07-11-01,11
06-11-01,20
05-11-01,27
04-11-01,32
03-11-01,37
02-11-01,18
01-11-01,12

