Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-11-01,15.04
29-11-01,
28-11-01,11.57
27-11-01,
26-11-01,15.00
25-11-01,
24-11-01,16.38
23-11-01,
22-11-01,10.85
21-11-01,
20-11-01,22.83
19-11-01,
18-11-01,18.36
17-11-01,
16-11-01,23.36
15-11-01,
14-11-01,25.88
13-11-01,
12-11-01,18.10
11-11-01,
10-11-01,17.10
09-11-01,
08-11-01,7.18
07-11-01,
06-11-01,11.39
05-11-01,
04-11-01,28.38
03-11-01,
02-11-01,13.44
01-11-01,

