Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-07-01,01:00,,6,19,,,
2017-07-01,02:00,,5,16,,,
2017-07-01,03:00,,7,18,,,
2017-07-01,04:00,,10,19,,,
2017-07-01,05:00,,10,22,,,
2017-07-01,06:00,,14,22,,,
2017-07-01,07:00,,14,20,,,
2017-07-01,08:00,,8,15,,,
2017-07-01,09:00,,6,16,,,
2017-07-01,10:00,,10,17,,,
2017-07-01,11:00,,9,16,,,
2017-07-01,12:00,,18,22,,,
2017-07-01,13:00,,11,17,,,
2017-07-01,14:00,,8,16,,,
2017-07-01,15:00,,4,13,,,
2017-07-01,16:00,,4,13,,,
2017-07-01,17:00,,4,13,,,
2017-07-01,18:00,,3,13,,,
2017-07-01,19:00,,4,15,,,
2017-07-01,20:00,,3,14,,,
2017-07-01,21:00,,2,13,,,
2017-07-01,22:00,,4,14,,,
2017-07-01,23:00,,4,11,,,
2017-07-02,00:00,,3,8,,,
2017-07-02,01:00,,3,9,,,
2017-07-02,02:00,,3,7,,,
2017-07-02,03:00,,2,7,,,
2017-07-02,04:00,,3,7,,,
2017-07-02,05:00,,2,7,,,
2017-07-02,06:00,,4,8,,,
2017-07-02,07:00,,3,7,,,
2017-07-02,08:00,,4,8,,,
2017-07-02,09:00,,6,11,,,
2017-07-02,10:00,,5,10,,,
2017-07-02,11:00,,4,11,,,
2017-07-02,12:00,,4,10,,,
2017-07-02,13:00,,5,10,,,
2017-07-02,14:00,,3,10,,,
2017-07-02,15:00,,4,12,,,
2017-07-02,16:00,,4,12,,,
2017-07-02,17:00,,6,17,,,
2017-07-02,18:00,,7,18,,,
2017-07-02,19:00,,6,18,,,
2017-07-02,20:00,,5,18,,,
2017-07-02,21:00,,5,19,,,
2017-07-02,22:00,,2,14,,,
2017-07-02,23:00,,4,17,,,
2017-07-03,00:00,,2,14,,,
2017-07-03,01:00,,3,12,,,
2017-07-03,02:00,,4,16,,,
2017-07-03,03:00,,8,18,,,
2017-07-03,04:00,,13,20,,,
2017-07-03,05:00,,19,26,,,
2017-07-03,06:00,,60,46,,,
2017-07-03,07:00,,73,49,,,
2017-07-03,08:00,,54,42,,,
2017-07-03,09:00,,37,36,,,
2017-07-03,10:00,,34,36,,,
2017-07-03,11:00,,24,30,,,
2017-07-03,12:00,,34,41,,,
2017-07-03,13:00,,39,45,,,
2017-07-03,14:00,,34,44,,,
2017-07-03,15:00,,35,47,,,
2017-07-03,16:00,,29,43,,,
2017-07-03,17:00,,18,35,,,
2017-07-03,18:00,,17,35,,,
2017-07-03,19:00,,16,34,,,
2017-07-03,20:00,,5,25,,,
2017-07-03,21:00,,2,20,,,
2017-07-03,22:00,,5,20,,,
2017-07-03,23:00,,2,17,,,
2017-07-04,00:00,,3,17,,,
2017-07-04,01:00,,5,21,,,
2017-07-04,02:00,,4,17,,,
2017-07-04,03:00,,2,12,,,
2017-07-04,04:00,,5,17,,,
2017-07-04,05:00,,16,26,,,
2017-07-04,06:00,,21,33,,,
2017-07-04,07:00,,33,42,,,
2017-07-04,08:00,,31,43,,,
2017-07-04,09:00,,33,43,,,
2017-07-04,10:00,,50,59,,,
2017-07-04,11:00,,54,56,,,
2017-07-04,12:00,,24,36,,,
2017-07-04,13:00,,40,46,,,
2017-07-04,14:00,,40,52,,,
