Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-07-01,,,,,,6,3.36,
2017-07-01,01:00,,1,9,43,,,
2017-07-01,02:00,,1,7,40,,,
2017-07-01,03:00,,1,9,37,,,
2017-07-01,04:00,,1,9,35,,,
2017-07-01,05:00,,1,9,34,,,
2017-07-01,06:00,,1,8,36,,,
2017-07-01,07:00,,1,6,45,,,
2017-07-01,08:00,,1,5,51,,,
2017-07-01,09:00,,1,6,49,,,
2017-07-01,10:00,,2,5,52,,,
2017-07-01,11:00,,2,5,54,,,
2017-07-01,12:00,,1,4,61,,,
2017-07-01,13:00,,1,3,68,,,
2017-07-01,14:00,,1,3,75,,,
2017-07-01,15:00,,1,3,77,,,
2017-07-01,16:00,,1,4,77,,,
2017-07-01,17:00,,1,4,71,,,
2017-07-01,18:00,,1,4,67,,,
2017-07-01,19:00,,1,5,62,,,
2017-07-01,20:00,,1,6,56,,,
2017-07-01,21:00,,1,6,46,,,
2017-07-01,22:00,,1,8,38,,,
2017-07-01,23:00,,1,4,40,,,
2017-07-02,,,,,,12,4.54,
2017-07-02,00:00,,1,5,35,,,
2017-07-02,01:00,,1,6,35,,,
2017-07-02,02:00,,1,5,38,,,
2017-07-02,03:00,,1,4,34,,,
2017-07-02,04:00,,1,4,31,,,
2017-07-02,05:00,,1,3,35,,,
2017-07-02,06:00,,1,3,34,,,
2017-07-02,07:00,,1,3,45,,,
2017-07-02,08:00,,1,2,54,,,
2017-07-02,09:00,,1,3,51,,,
2017-07-02,10:00,,1,3,61,,,
2017-07-02,11:00,,1,2,67,,,
2017-07-02,12:00,,1,2,68,,,
2017-07-02,13:00,,1,2,70,,,
2017-07-02,14:00,,1,2,74,,,
2017-07-02,15:00,,1,3,73,,,
2017-07-02,16:00,,1,4,72,,,
2017-07-02,17:00,,1,4,70,,,
2017-07-02,18:00,,1,5,64,,,
2017-07-02,19:00,,1,6,64,,,
2017-07-02,20:00,,1,6,55,,,
2017-07-02,21:00,,1,9,50,,,
2017-07-02,22:00,,2,7,51,,,
2017-07-02,23:00,,1,10,41,,,
2017-07-03,,,,,,13,4.66,
2017-07-03,00:00,,1,10,37,,,
2017-07-03,01:00,,1,6,35,,,
2017-07-03,02:00,,1,6,37,,,
2017-07-03,03:00,,1,6,33,,,
2017-07-03,04:00,,1,8,31,,,
2017-07-03,05:00,,1,10,31,,,
2017-07-03,06:00,,2,12,29,,,
2017-07-03,07:00,,3,12,28,,,
2017-07-03,08:00,,4,10,40,,,
2017-07-03,09:00,,3,9,49,,,
2017-07-03,10:00,,3,7,57,,,
2017-07-03,11:00,,2,5,59,,,
2017-07-03,12:00,,1,5,67,,,
2017-07-03,13:00,,2,5,75,,,
2017-07-03,14:00,,2,5,79,,,
2017-07-03,15:00,,2,6,83,,,
2017-07-03,16:00,,2,6,86,,,
2017-07-03,17:00,,1,5,89,,,
2017-07-03,18:00,,1,5,94,,,
2017-07-03,19:00,,1,5,94,,,
2017-07-03,20:00,,1,10,84,,,
