Datum Zeit,Bautzen O3
,µg/m³
01-06-01 00:00,78
31-05-01 23:00,64
31-05-01 22:00,70
31-05-01 21:00,76
31-05-01 20:00,79
31-05-01 19:00,77
31-05-01 18:00,72
31-05-01 17:00,85
31-05-01 16:00,81
31-05-01 15:00,74
31-05-01 14:00,99
31-05-01 13:00,91
31-05-01 12:00,78
31-05-01 11:00,83
31-05-01 10:00,68
31-05-01 09:00,35
31-05-01 08:00,24
31-05-01 07:00,29
31-05-01 06:00,20
31-05-01 05:00,17
31-05-01 04:00,26
31-05-01 03:00,29
31-05-01 02:00,32
31-05-01 01:00,
31-05-01 00:00,32
30-05-01 23:00,32
30-05-01 22:00,22
30-05-01 21:00,20
30-05-01 20:00,54
30-05-01 19:00,73
30-05-01 18:00,80
30-05-01 17:00,85
30-05-01 16:00,85
30-05-01 15:00,83
30-05-01 14:00,82
30-05-01 13:00,80
30-05-01 12:00,74
30-05-01 11:00,71
30-05-01 10:00,68
30-05-01 09:00,66
30-05-01 08:00,59
30-05-01 07:00,62
30-05-01 06:00,60
30-05-01 05:00,65
30-05-01 04:00,75
30-05-01 03:00,76
30-05-01 02:00,
30-05-01 01:00,77
30-05-01 00:00,81
29-05-01 23:00,89
29-05-01 22:00,89
29-05-01 21:00,97
29-05-01 20:00,97
29-05-01 19:00,98
29-05-01 18:00,98
29-05-01 17:00,98
29-05-01 16:00,95
29-05-01 15:00,91
29-05-01 14:00,76
29-05-01 13:00,50
29-05-01 12:00,44
29-05-01 11:00,38
29-05-01 10:00,31
29-05-01 09:00,25
29-05-01 08:00,18
29-05-01 07:00,9
29-05-01 06:00,7
29-05-01 05:00,11
29-05-01 04:00,13
29-05-01 03:00,14
29-05-01 02:00,
29-05-01 01:00,12
29-05-01 00:00,9
28-05-01 23:00,8
28-05-01 22:00,8
28-05-01 21:00,11
28-05-01 20:00,14
28-05-01 19:00,17
28-05-01 18:00,18
28-05-01 17:00,16
28-05-01 16:00,17
28-05-01 15:00,19
28-05-01 14:00,22
28-05-01 13:00,21
28-05-01 12:00,31
28-05-01 11:00,35
28-05-01 10:00,40
28-05-01 09:00,38
28-05-01 08:00,42
28-05-01 07:00,39
28-05-01 06:00,46
28-05-01 05:00,63
28-05-01 04:00,77
28-05-01 03:00,
28-05-01 02:00,96
28-05-01 01:00,99
28-05-01 00:00,102
27-05-01 23:00,99
27-05-01 22:00,94
27-05-01 21:00,93
27-05-01 20:00,103
27-05-01 19:00,124
27-05-01 18:00,128
27-05-01 17:00,130
27-05-01 16:00,133
27-05-01 15:00,144
27-05-01 14:00,146
27-05-01 13:00,140
27-05-01 12:00,140
27-05-01 11:00,131
27-05-01 10:00,119
27-05-01 09:00,96
27-05-01 08:00,76
27-05-01 07:00,75
27-05-01 06:00,71
27-05-01 05:00,66
27-05-01 04:00,65
27-05-01 03:00,
27-05-01 02:00,78
27-05-01 01:00,94
27-05-01 00:00,83
26-05-01 23:00,64
26-05-01 22:00,51
26-05-01 21:00,43
26-05-01 20:00,85
26-05-01 19:00,119
26-05-01 18:00,128
26-05-01 17:00,125
26-05-01 16:00,122
26-05-01 15:00,117
26-05-01 14:00,113
26-05-01 13:00,110
26-05-01 12:00,107
26-05-01 11:00,97
26-05-01 10:00,70
26-05-01 09:00,66
26-05-01 08:00,54
26-05-01 07:00,43
26-05-01 06:00,35
26-05-01 05:00,18
26-05-01 04:00,
26-05-01 03:00,30
26-05-01 02:00,35
26-05-01 01:00,28
26-05-01 00:00,11
25-05-01 23:00,21
25-05-01 22:00,22
25-05-01 21:00,41
25-05-01 20:00,78
25-05-01 19:00,100
25-05-01 18:00,110
25-05-01 17:00,112
25-05-01 16:00,107
25-05-01 15:00,105
25-05-01 14:00,101
25-05-01 13:00,100
25-05-01 12:00,92
25-05-01 11:00,90
25-05-01 10:00,84
25-05-01 09:00,79
25-05-01 08:00,69
25-05-01 07:00,44
25-05-01 06:00,25
25-05-01 05:00,9
25-05-01 04:00,
25-05-01 03:00,21
25-05-01 02:00,23
25-05-01 01:00,30
25-05-01 00:00,46
24-05-01 23:00,29
24-05-01 22:00,34
24-05-01 21:00,69
24-05-01 20:00,88
24-05-01 19:00,125
24-05-01 18:00,134
24-05-01 17:00,129
24-05-01 16:00,135
24-05-01 15:00,137
24-05-01 14:00,138
24-05-01 13:00,135
24-05-01 12:00,132
24-05-01 11:00,124
24-05-01 10:00,112
24-05-01 09:00,97
24-05-01 08:00,71
24-05-01 07:00,32
24-05-01 06:00,55
24-05-01 05:00,
24-05-01 04:00,71
24-05-01 03:00,70
24-05-01 02:00,74
24-05-01 01:00,71
24-05-01 00:00,26
23-05-01 23:00,27
23-05-01 22:00,42
23-05-01 21:00,66
23-05-01 20:00,93
23-05-01 19:00,100
23-05-01 18:00,99
23-05-01 17:00,104
23-05-01 16:00,106
23-05-01 15:00,106
23-05-01 14:00,104
23-05-01 13:00,97
23-05-01 12:00,97
23-05-01 11:00,95
23-05-01 10:00,94
23-05-01 09:00,95
23-05-01 08:00,87
23-05-01 07:00,70
23-05-01 06:00,10
23-05-01 05:00,
23-05-01 04:00,25
23-05-01 03:00,55
23-05-01 02:00,54
23-05-01 01:00,49
23-05-01 00:00,29
22-05-01 23:00,29
22-05-01 22:00,39
22-05-01 21:00,29
22-05-01 20:00,47
22-05-01 19:00,75
22-05-01 18:00,86
22-05-01 17:00,88
22-05-01 16:00,83
22-05-01 15:00,90
