Datum Zeit,Schwartenberg BEN
,µg/m³
01-06-01 00:00,0.3
31-05-01 23:00,0.3
31-05-01 22:00,0.3
31-05-01 21:00,0.4
31-05-01 20:00,0.4
31-05-01 19:00,0.5
31-05-01 18:00,0.5
31-05-01 17:00,0.6
31-05-01 16:00,0.6
31-05-01 15:00,2.0
31-05-01 14:00,3.1
31-05-01 13:00,3.4
31-05-01 12:00,1.7
31-05-01 11:00,0.4
31-05-01 10:00,0.4
31-05-01 09:00,0.4
31-05-01 08:00,0.4
31-05-01 07:00,0.3
31-05-01 06:00,0.4
31-05-01 05:00,0.3
31-05-01 04:00,0.3
31-05-01 03:00,0.1
31-05-01 02:00,0.1
31-05-01 01:00,0.1
31-05-01 00:00,0.1
30-05-01 23:00,0.1
30-05-01 22:00,0.3
30-05-01 21:00,0.3
30-05-01 20:00,0.4
30-05-01 19:00,0.3
30-05-01 18:00,0.1
30-05-01 17:00,0.1
30-05-01 16:00,0.1
30-05-01 15:00,0.1
30-05-01 14:00,0.1
30-05-01 13:00,0.1
30-05-01 12:00,0.1
30-05-01 11:00,0.1
30-05-01 10:00,0.1
30-05-01 09:00,0.1
30-05-01 08:00,0.3
30-05-01 07:00,0.1
30-05-01 06:00,0.1
30-05-01 05:00,0.1
30-05-01 04:00,0.1
30-05-01 03:00,0.1
30-05-01 02:00,0.1
30-05-01 01:00,0.1
30-05-01 00:00,0.1
29-05-01 23:00,0.2
29-05-01 22:00,0.4
29-05-01 21:00,0.3
29-05-01 20:00,0.2
29-05-01 19:00,0.1
29-05-01 18:00,0.2
29-05-01 17:00,0.4
29-05-01 16:00,0.2
29-05-01 15:00,0.1
29-05-01 14:00,0.1
29-05-01 13:00,0.1
29-05-01 12:00,0.2
29-05-01 11:00,0.2
29-05-01 10:00,0.3
29-05-01 09:00,0.4
29-05-01 08:00,0.4
29-05-01 07:00,0.5
29-05-01 06:00,0.4
29-05-01 05:00,0.5
29-05-01 04:00,0.4
29-05-01 03:00,0.4
29-05-01 02:00,0.4
29-05-01 01:00,0.4
29-05-01 00:00,0.4
28-05-01 23:00,0.5
28-05-01 22:00,0.4
28-05-01 21:00,0.4
28-05-01 20:00,0.4
28-05-01 19:00,0.4
28-05-01 18:00,
28-05-01 17:00,
28-05-01 16:00,
28-05-01 15:00,
28-05-01 14:00,0.4
28-05-01 13:00,0.4
28-05-01 12:00,0.4
28-05-01 11:00,0.5
28-05-01 10:00,0.5
28-05-01 09:00,0.5
28-05-01 08:00,0.6
28-05-01 07:00,0.6
28-05-01 06:00,0.5
28-05-01 05:00,0.4
28-05-01 04:00,0.5
28-05-01 03:00,0.5
28-05-01 02:00,0.5
28-05-01 01:00,0.5
28-05-01 00:00,0.5
27-05-01 23:00,0.5
27-05-01 22:00,0.6
27-05-01 21:00,0.7
27-05-01 20:00,0.7
27-05-01 19:00,0.5
27-05-01 18:00,0.6
27-05-01 17:00,0.5
27-05-01 16:00,0.4
27-05-01 15:00,0.4
27-05-01 14:00,0.4
27-05-01 13:00,0.5
27-05-01 12:00,0.5
27-05-01 11:00,0.5
27-05-01 10:00,0.6
27-05-01 09:00,0.4
27-05-01 08:00,0.5
27-05-01 07:00,0.4
27-05-01 06:00,0.4
27-05-01 05:00,0.4
27-05-01 04:00,0.4
27-05-01 03:00,0.3
27-05-01 02:00,0.1
27-05-01 01:00,0.1
27-05-01 00:00,0.2
26-05-01 23:00,0.1
26-05-01 22:00,0.2
26-05-01 21:00,0.1
26-05-01 20:00,0.3
26-05-01 19:00,0.4
26-05-01 18:00,0.2
26-05-01 17:00,0.2
26-05-01 16:00,0.2
26-05-01 15:00,0.3
26-05-01 14:00,0.3
26-05-01 13:00,0.5
26-05-01 12:00,0.6
26-05-01 11:00,0.8
26-05-01 10:00,0.4
26-05-01 09:00,0.1
26-05-01 08:00,0.3
26-05-01 07:00,0.3
26-05-01 06:00,0.2
26-05-01 05:00,0.1
26-05-01 04:00,0.1
26-05-01 03:00,0.1
26-05-01 02:00,0.1
26-05-01 01:00,0.1
26-05-01 00:00,0.3
25-05-01 23:00,0.1
25-05-01 22:00,0.3
25-05-01 21:00,0.7
25-05-01 20:00,0.2
25-05-01 19:00,0.1
25-05-01 18:00,0.2
25-05-01 17:00,0.2
25-05-01 16:00,0.1
25-05-01 15:00,0.1
25-05-01 14:00,0.1
25-05-01 13:00,0.1
25-05-01 12:00,0.3
25-05-01 11:00,0.1
25-05-01 10:00,0.2
25-05-01 09:00,
25-05-01 08:00,
25-05-01 07:00,
25-05-01 06:00,
25-05-01 05:00,0.3
25-05-01 04:00,0.5
25-05-01 03:00,0.3
25-05-01 02:00,0.3
25-05-01 01:00,0.3
25-05-01 00:00,0.3
24-05-01 23:00,0.3
24-05-01 22:00,0.1
24-05-01 21:00,0.2
24-05-01 20:00,0.3
24-05-01 19:00,0.3
24-05-01 18:00,0.3
24-05-01 17:00,0.4
24-05-01 16:00,0.7
24-05-01 15:00,1.2
24-05-01 14:00,2.2
24-05-01 13:00,2.7
24-05-01 12:00,3.0
24-05-01 11:00,1.7
24-05-01 10:00,2.2
24-05-01 09:00,0.4
24-05-01 08:00,0.3
24-05-01 07:00,0.4
24-05-01 06:00,0.3
24-05-01 05:00,0.3
24-05-01 04:00,0.3
24-05-01 03:00,0.4
24-05-01 02:00,0.6
24-05-01 01:00,0.3
24-05-01 00:00,0.3
23-05-01 23:00,0.3
23-05-01 22:00,0.5
23-05-01 21:00,0.5
23-05-01 20:00,0.5
23-05-01 19:00,0.2
23-05-01 18:00,0.3
23-05-01 17:00,0.5
23-05-01 16:00,0.7
23-05-01 15:00,0.7
23-05-01 14:00,0.7
23-05-01 13:00,0.4
23-05-01 12:00,0.3
23-05-01 11:00,0.5
23-05-01 10:00,0.9
23-05-01 09:00,0.9
23-05-01 08:00,0.5
23-05-01 07:00,0.3
23-05-01 06:00,0.3
23-05-01 05:00,0.2
23-05-01 04:00,0.3
23-05-01 03:00,0.3
23-05-01 02:00,0.3
23-05-01 01:00,0.3
23-05-01 00:00,0.3
22-05-01 23:00,0.3
22-05-01 22:00,0.2
22-05-01 21:00,0.2
22-05-01 20:00,0.2
22-05-01 19:00,0.4
22-05-01 18:00,0.1
22-05-01 17:00,0.2
22-05-01 16:00,0.1
22-05-01 15:00,0.2
22-05-01 14:00,0.2
22-05-01 13:00,0.3
22-05-01 12:00,0.3
22-05-01 11:00,0.2
22-05-01 10:00,0.4
22-05-01 09:00,0.4
22-05-01 08:00,0.2
22-05-01 07:00,0.3
22-05-01 06:00,0.3
22-05-01 05:00,0.1
22-05-01 04:00,0.1
22-05-01 03:00,0.1
22-05-01 02:00,0.2
22-05-01 01:00,0.3
22-05-01 00:00,0.3
21-05-01 23:00,0.2
21-05-01 22:00,0.2
21-05-01 21:00,0.3
21-05-01 20:00,0.2
21-05-01 19:00,0.1
21-05-01 18:00,0.1
21-05-01 17:00,0.1
21-05-01 16:00,0.1
21-05-01 15:00,0.3
21-05-01 14:00,
21-05-01 13:00,
21-05-01 12:00,
21-05-01 11:00,
21-05-01 10:00,
21-05-01 09:00,
21-05-01 08:00,
21-05-01 07:00,
21-05-01 06:00,
21-05-01 05:00,
21-05-01 04:00,
21-05-01 03:00,
21-05-01 02:00,
21-05-01 01:00,
21-05-01 00:00,
20-05-01 23:00,
20-05-01 22:00,
20-05-01 21:00,
20-05-01 20:00,
20-05-01 19:00,
20-05-01 18:00,
20-05-01 17:00,
20-05-01 16:00,
20-05-01 15:00,
20-05-01 14:00,
20-05-01 13:00,
20-05-01 12:00,
20-05-01 11:00,
20-05-01 10:00,
20-05-01 09:00,
20-05-01 08:00,
20-05-01 07:00,
20-05-01 06:00,
20-05-01 05:00,
20-05-01 04:00,0.5
20-05-01 03:00,0.5
20-05-01 02:00,0.5
20-05-01 01:00,0.5
20-05-01 00:00,0.5
19-05-01 23:00,0.5
19-05-01 22:00,0.5
19-05-01 21:00,0.4
19-05-01 20:00,0.4
19-05-01 19:00,0.5
19-05-01 18:00,
19-05-01 17:00,
19-05-01 16:00,
19-05-01 15:00,
19-05-01 14:00,
19-05-01 13:00,0.1
19-05-01 12:00,0.3
19-05-01 11:00,0.3
19-05-01 10:00,0.3
19-05-01 09:00,0.4
19-05-01 08:00,0.4
19-05-01 07:00,0.3
19-05-01 06:00,0.3
19-05-01 05:00,0.3
19-05-01 04:00,0.5
19-05-01 03:00,0.5
19-05-01 02:00,0.5
19-05-01 01:00,0.5
19-05-01 00:00,0.5
18-05-01 23:00,0.5
18-05-01 22:00,0.6
18-05-01 21:00,0.6
18-05-01 20:00,0.5
18-05-01 19:00,0.4
18-05-01 18:00,0.3
18-05-01 17:00,0.3
18-05-01 16:00,0.4
18-05-01 15:00,0.4
18-05-01 14:00,0.3
