Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-06-01 00:00,28
31-05-01 23:00,36
31-05-01 22:00,39
31-05-01 21:00,55
31-05-01 20:00,61
31-05-01 19:00,66
31-05-01 18:00,64
31-05-01 17:00,60
31-05-01 16:00,
31-05-01 15:00,58
31-05-01 14:00,61
31-05-01 13:00,58
31-05-01 12:00,80
31-05-01 11:00,65
31-05-01 10:00,
31-05-01 09:00,70
31-05-01 08:00,68
31-05-01 07:00,66
31-05-01 06:00,62
31-05-01 05:00,53
31-05-01 04:00,63
31-05-01 03:00,46
31-05-01 02:00,51
31-05-01 01:00,71
31-05-01 00:00,65
30-05-01 23:00,91
30-05-01 22:00,73
30-05-01 21:00,51
30-05-01 20:00,78
30-05-01 19:00,66
30-05-01 18:00,65
30-05-01 17:00,
30-05-01 16:00,54
30-05-01 15:00,60
30-05-01 14:00,66
30-05-01 13:00,56
30-05-01 12:00,51
30-05-01 11:00,47
30-05-01 10:00,54
30-05-01 09:00,52
30-05-01 08:00,55
30-05-01 07:00,55
30-05-01 06:00,48
30-05-01 05:00,40
30-05-01 04:00,22
30-05-01 03:00,19
30-05-01 02:00,27
30-05-01 01:00,28
30-05-01 00:00,30
29-05-01 23:00,34
29-05-01 22:00,42
29-05-01 21:00,56
29-05-01 20:00,58
29-05-01 19:00,57
29-05-01 18:00,51
29-05-01 17:00,
29-05-01 16:00,58
29-05-01 15:00,50
29-05-01 14:00,50
29-05-01 13:00,49
29-05-01 12:00,43
29-05-01 11:00,33
29-05-01 10:00,33
29-05-01 09:00,32
29-05-01 08:00,32
29-05-01 07:00,38
29-05-01 06:00,35
29-05-01 05:00,28
29-05-01 04:00,26
29-05-01 03:00,28
29-05-01 02:00,27
29-05-01 01:00,25
29-05-01 00:00,22
28-05-01 23:00,24
28-05-01 22:00,28
28-05-01 21:00,28
28-05-01 20:00,34
28-05-01 19:00,39
28-05-01 18:00,
28-05-01 17:00,40
28-05-01 16:00,39
28-05-01 15:00,46
28-05-01 14:00,30
28-05-01 13:00,27
28-05-01 12:00,34
28-05-01 11:00,33
28-05-01 10:00,39
28-05-01 09:00,43
28-05-01 08:00,46
28-05-01 07:00,51
28-05-01 06:00,39
28-05-01 05:00,36
28-05-01 04:00,25
28-05-01 03:00,18
28-05-01 02:00,19
28-05-01 01:00,23
28-05-01 00:00,29
27-05-01 23:00,58
27-05-01 22:00,65
27-05-01 21:00,47
27-05-01 20:00,44
27-05-01 19:00,64
27-05-01 18:00,
27-05-01 17:00,52
27-05-01 16:00,49
27-05-01 15:00,43
27-05-01 14:00,42
27-05-01 13:00,36
27-05-01 12:00,37
27-05-01 11:00,37
27-05-01 10:00,41
27-05-01 09:00,37
27-05-01 08:00,35
27-05-01 07:00,31
27-05-01 06:00,29
27-05-01 05:00,36
27-05-01 04:00,42
27-05-01 03:00,48
27-05-01 02:00,62
27-05-01 01:00,74
27-05-01 00:00,64
26-05-01 23:00,42
26-05-01 22:00,69
26-05-01 21:00,57
26-05-01 20:00,42
26-05-01 19:00,
26-05-01 18:00,46
26-05-01 17:00,53
26-05-01 16:00,43
26-05-01 15:00,26
26-05-01 14:00,31
26-05-01 13:00,31
26-05-01 12:00,36
26-05-01 11:00,44
26-05-01 10:00,45
26-05-01 09:00,32
26-05-01 08:00,24
26-05-01 07:00,33
26-05-01 06:00,28
26-05-01 05:00,39
26-05-01 04:00,34
26-05-01 03:00,38
26-05-01 02:00,37
26-05-01 01:00,57
26-05-01 00:00,70
25-05-01 23:00,79
25-05-01 22:00,81
25-05-01 21:00,58
25-05-01 20:00,71
25-05-01 19:00,
25-05-01 18:00,55
25-05-01 17:00,51
25-05-01 16:00,50
25-05-01 15:00,49
25-05-01 14:00,44
25-05-01 13:00,43
25-05-01 12:00,43
25-05-01 11:00,47
25-05-01 10:00,55
25-05-01 09:00,54
25-05-01 08:00,48
25-05-01 07:00,50
25-05-01 06:00,48
25-05-01 05:00,49
25-05-01 04:00,43
25-05-01 03:00,40
25-05-01 02:00,22
25-05-01 01:00,29
25-05-01 00:00,49
24-05-01 23:00,80
24-05-01 22:00,75
24-05-01 21:00,57
24-05-01 20:00,
24-05-01 19:00,51
24-05-01 18:00,44
24-05-01 17:00,44
24-05-01 16:00,40
24-05-01 15:00,38
24-05-01 14:00,41
24-05-01 13:00,51
24-05-01 12:00,35
24-05-01 11:00,35
24-05-01 10:00,47
24-05-01 09:00,52
24-05-01 08:00,40
24-05-01 07:00,50
24-05-01 06:00,34
24-05-01 05:00,39
24-05-01 04:00,66
24-05-01 03:00,64
24-05-01 02:00,84
24-05-01 01:00,83
24-05-01 00:00,81
23-05-01 23:00,98
23-05-01 22:00,106
23-05-01 21:00,99
23-05-01 20:00,
23-05-01 19:00,
23-05-01 18:00,
23-05-01 17:00,47
23-05-01 16:00,46
23-05-01 15:00,47
23-05-01 14:00,45
23-05-01 13:00,41
23-05-01 12:00,44
23-05-01 11:00,45
23-05-01 10:00,62
23-05-01 09:00,68
23-05-01 08:00,69
23-05-01 07:00,72
23-05-01 06:00,83
23-05-01 05:00,64
23-05-01 04:00,40
23-05-01 03:00,45
23-05-01 02:00,50
23-05-01 01:00,57
23-05-01 00:00,74
22-05-01 23:00,77
22-05-01 22:00,66
22-05-01 21:00,65
22-05-01 20:00,
22-05-01 19:00,60
22-05-01 18:00,55
22-05-01 17:00,51
22-05-01 16:00,46
22-05-01 15:00,37
22-05-01 14:00,49
22-05-01 13:00,46
22-05-01 12:00,42
22-05-01 11:00,39
22-05-01 10:00,46
22-05-01 09:00,48
22-05-01 08:00,52
22-05-01 07:00,62
22-05-01 06:00,66
22-05-01 05:00,50
22-05-01 04:00,35
22-05-01 03:00,30
22-05-01 02:00,22
22-05-01 01:00,29
22-05-01 00:00,42
21-05-01 23:00,44
21-05-01 22:00,49
21-05-01 21:00,
21-05-01 20:00,60
21-05-01 19:00,57
21-05-01 18:00,61
21-05-01 17:00,59
21-05-01 16:00,60
21-05-01 15:00,47
21-05-01 14:00,43
21-05-01 13:00,52
21-05-01 12:00,54
21-05-01 11:00,51
21-05-01 10:00,50
21-05-01 09:00,58
21-05-01 08:00,72
21-05-01 07:00,71
21-05-01 06:00,68
21-05-01 05:00,76
21-05-01 04:00,54
21-05-01 03:00,57
21-05-01 02:00,34
21-05-01 01:00,28
21-05-01 00:00,35
20-05-01 23:00,46
20-05-01 22:00,63
20-05-01 21:00,
20-05-01 20:00,52
20-05-01 19:00,56
20-05-01 18:00,46
20-05-01 17:00,42
20-05-01 16:00,42
20-05-01 15:00,41
20-05-01 14:00,37
20-05-01 13:00,28
20-05-01 12:00,30
20-05-01 11:00,33
20-05-01 10:00,31
20-05-01 09:00,29
20-05-01 08:00,25
20-05-01 07:00,24
20-05-01 06:00,30
20-05-01 05:00,43
20-05-01 04:00,45
20-05-01 03:00,55
20-05-01 02:00,55
20-05-01 01:00,60
20-05-01 00:00,57
19-05-01 23:00,71
19-05-01 22:00,
19-05-01 21:00,67
19-05-01 20:00,62
19-05-01 19:00,51
19-05-01 18:00,46
19-05-01 17:00,42
19-05-01 16:00,53
19-05-01 15:00,43
19-05-01 14:00,41
