Datum Zeit,Borna O3
,µg/m³
01-06-01 00:00,54
31-05-01 23:00,53
31-05-01 22:00,
31-05-01 21:00,38
31-05-01 20:00,57
31-05-01 19:00,81
31-05-01 18:00,95
31-05-01 17:00,100
31-05-01 16:00,86
31-05-01 15:00,71
31-05-01 14:00,59
31-05-01 13:00,48
31-05-01 12:00,47
31-05-01 11:00,41
31-05-01 10:00,20
31-05-01 09:00,21
31-05-01 08:00,11
31-05-01 07:00,6
31-05-01 06:00,4
31-05-01 05:00,5
31-05-01 04:00,11
31-05-01 03:00,11
31-05-01 02:00,14
31-05-01 01:00,17
31-05-01 00:00,15
30-05-01 23:00,18
30-05-01 22:00,
30-05-01 21:00,47
30-05-01 20:00,82
30-05-01 19:00,88
30-05-01 18:00,92
30-05-01 17:00,92
30-05-01 16:00,93
30-05-01 15:00,84
30-05-01 14:00,74
30-05-01 13:00,79
30-05-01 12:00,66
30-05-01 11:00,57
30-05-01 10:00,54
30-05-01 09:00,61
30-05-01 08:00,54
30-05-01 07:00,33
30-05-01 06:00,26
30-05-01 05:00,31
30-05-01 04:00,34
30-05-01 03:00,38
30-05-01 02:00,48
30-05-01 01:00,62
30-05-01 00:00,79
29-05-01 23:00,
29-05-01 22:00,82
29-05-01 21:00,84
29-05-01 20:00,84
29-05-01 19:00,95
29-05-01 18:00,93
29-05-01 17:00,97
29-05-01 16:00,98
29-05-01 15:00,91
29-05-01 14:00,80
29-05-01 13:00,61
29-05-01 12:00,40
29-05-01 11:00,21
29-05-01 10:00,17
29-05-01 09:00,14
29-05-01 08:00,15
29-05-01 07:00,7
29-05-01 06:00,4
29-05-01 05:00,6
29-05-01 04:00,9
29-05-01 03:00,5
29-05-01 02:00,7
29-05-01 01:00,9
29-05-01 00:00,10
28-05-01 23:00,
28-05-01 22:00,11
28-05-01 21:00,8
28-05-01 20:00,3
28-05-01 19:00,2
28-05-01 18:00,3
28-05-01 17:00,4
28-05-01 16:00,4
28-05-01 15:00,6
28-05-01 14:00,4
28-05-01 13:00,8
28-05-01 12:00,6
28-05-01 11:00,8
28-05-01 10:00,10
28-05-01 09:00,16
28-05-01 08:00,19
28-05-01 07:00,12
28-05-01 06:00,13
28-05-01 05:00,24
28-05-01 04:00,43
28-05-01 03:00,57
28-05-01 02:00,67
28-05-01 01:00,69
28-05-01 00:00,
27-05-01 23:00,62
27-05-01 22:00,74
27-05-01 21:00,75
27-05-01 20:00,84
27-05-01 19:00,79
27-05-01 18:00,89
27-05-01 17:00,126
27-05-01 16:00,122
27-05-01 15:00,124
27-05-01 14:00,120
27-05-01 13:00,121
27-05-01 12:00,121
27-05-01 11:00,109
27-05-01 10:00,100
27-05-01 09:00,75
27-05-01 08:00,58
27-05-01 07:00,33
27-05-01 06:00,31
27-05-01 05:00,28
27-05-01 04:00,26
27-05-01 03:00,24
27-05-01 02:00,28
27-05-01 01:00,39
27-05-01 00:00,
26-05-01 23:00,58
26-05-01 22:00,41
26-05-01 21:00,48
26-05-01 20:00,55
26-05-01 19:00,105
26-05-01 18:00,97
26-05-01 17:00,97
26-05-01 16:00,102
26-05-01 15:00,102
26-05-01 14:00,100
26-05-01 13:00,85
26-05-01 12:00,80
26-05-01 11:00,64
26-05-01 10:00,41
26-05-01 09:00,35
26-05-01 08:00,26
26-05-01 07:00,19
26-05-01 06:00,18
26-05-01 05:00,17
26-05-01 04:00,13
26-05-01 03:00,14
26-05-01 02:00,13
26-05-01 01:00,
26-05-01 00:00,21
25-05-01 23:00,16
25-05-01 22:00,18
25-05-01 21:00,46
25-05-01 20:00,92
25-05-01 19:00,97
25-05-01 18:00,103
25-05-01 17:00,101
25-05-01 16:00,97
25-05-01 15:00,89
25-05-01 14:00,86
25-05-01 13:00,84
25-05-01 12:00,90
25-05-01 11:00,83
25-05-01 10:00,72
25-05-01 09:00,62
25-05-01 08:00,55
25-05-01 07:00,45
25-05-01 06:00,22
25-05-01 05:00,18
25-05-01 04:00,38
25-05-01 03:00,29
25-05-01 02:00,13
25-05-01 01:00,
25-05-01 00:00,29
24-05-01 23:00,29
24-05-01 22:00,31
24-05-01 21:00,91
24-05-01 20:00,114
24-05-01 19:00,126
24-05-01 18:00,124
24-05-01 17:00,122
24-05-01 16:00,128
24-05-01 15:00,125
24-05-01 14:00,120
24-05-01 13:00,119
24-05-01 12:00,104
24-05-01 11:00,91
24-05-01 10:00,71
24-05-01 09:00,50
24-05-01 08:00,37
24-05-01 07:00,32
24-05-01 06:00,27
24-05-01 05:00,22
24-05-01 04:00,21
24-05-01 03:00,18
24-05-01 02:00,
24-05-01 01:00,18
24-05-01 00:00,21
23-05-01 23:00,21
23-05-01 22:00,44
23-05-01 21:00,82
23-05-01 20:00,80
23-05-01 19:00,82
23-05-01 18:00,87
23-05-01 17:00,81
23-05-01 16:00,77
23-05-01 15:00,68
23-05-01 14:00,65
