Datum Zeit,Carlsfeld O3
,µg/m³
01-06-01 00:00,80
31-05-01 23:00,86
31-05-01 22:00,92
31-05-01 21:00,101
31-05-01 20:00,98
31-05-01 19:00,101
31-05-01 18:00,109
31-05-01 17:00,106
31-05-01 16:00,104
31-05-01 15:00,
31-05-01 14:00,119
31-05-01 13:00,121
31-05-01 12:00,106
31-05-01 11:00,98
31-05-01 10:00,89
31-05-01 09:00,86
31-05-01 08:00,
31-05-01 07:00,
31-05-01 06:00,
31-05-01 05:00,75
31-05-01 04:00,76
31-05-01 03:00,86
31-05-01 02:00,89
31-05-01 01:00,86
31-05-01 00:00,70
30-05-01 23:00,
30-05-01 22:00,75
30-05-01 21:00,73
30-05-01 20:00,89
30-05-01 19:00,105
30-05-01 18:00,107
30-05-01 17:00,109
30-05-01 16:00,112
30-05-01 15:00,109
30-05-01 14:00,105
30-05-01 13:00,104
30-05-01 12:00,104
30-05-01 11:00,99
30-05-01 10:00,96
30-05-01 09:00,92
30-05-01 08:00,93
30-05-01 07:00,89
30-05-01 06:00,85
30-05-01 05:00,84
30-05-01 04:00,87
30-05-01 03:00,91
30-05-01 02:00,88
30-05-01 01:00,89
30-05-01 00:00,
29-05-01 23:00,88
29-05-01 22:00,90
29-05-01 21:00,96
29-05-01 20:00,102
29-05-01 19:00,109
29-05-01 18:00,117
29-05-01 17:00,113
29-05-01 16:00,93
29-05-01 15:00,80
29-05-01 14:00,65
29-05-01 13:00,57
29-05-01 12:00,50
29-05-01 11:00,47
29-05-01 10:00,47
29-05-01 09:00,46
29-05-01 08:00,44
29-05-01 07:00,42
29-05-01 06:00,45
29-05-01 05:00,49
29-05-01 04:00,48
29-05-01 03:00,49
29-05-01 02:00,46
29-05-01 01:00,45
29-05-01 00:00,
28-05-01 23:00,45
28-05-01 22:00,57
28-05-01 21:00,70
28-05-01 20:00,71
28-05-01 19:00,64
28-05-01 18:00,58
28-05-01 17:00,51
28-05-01 16:00,46
28-05-01 15:00,48
28-05-01 14:00,47
28-05-01 13:00,45
28-05-01 12:00,42
28-05-01 11:00,42
28-05-01 10:00,45
28-05-01 09:00,48
28-05-01 08:00,57
28-05-01 07:00,60
28-05-01 06:00,72
28-05-01 05:00,86
28-05-01 04:00,92
28-05-01 03:00,99
28-05-01 02:00,107
28-05-01 01:00,
28-05-01 00:00,82
27-05-01 23:00,72
27-05-01 22:00,83
27-05-01 21:00,99
27-05-01 20:00,118
27-05-01 19:00,126
27-05-01 18:00,125
27-05-01 17:00,131
27-05-01 16:00,123
27-05-01 15:00,135
27-05-01 14:00,144
27-05-01 13:00,143
27-05-01 12:00,145
27-05-01 11:00,148
27-05-01 10:00,149
27-05-01 09:00,148
27-05-01 08:00,129
27-05-01 07:00,116
27-05-01 06:00,116
27-05-01 05:00,123
27-05-01 04:00,121
27-05-01 03:00,124
27-05-01 02:00,133
27-05-01 01:00,
27-05-01 00:00,122
26-05-01 23:00,111
26-05-01 22:00,114
26-05-01 21:00,109
26-05-01 20:00,111
26-05-01 19:00,118
26-05-01 18:00,133
26-05-01 17:00,133
26-05-01 16:00,131
26-05-01 15:00,125
26-05-01 14:00,122
26-05-01 13:00,123
26-05-01 12:00,121
26-05-01 11:00,113
26-05-01 10:00,113
26-05-01 09:00,110
26-05-01 08:00,110
26-05-01 07:00,99
26-05-01 06:00,91
26-05-01 05:00,89
26-05-01 04:00,100
26-05-01 03:00,102
26-05-01 02:00,
26-05-01 01:00,103
26-05-01 00:00,98
25-05-01 23:00,100
25-05-01 22:00,98
25-05-01 21:00,99
25-05-01 20:00,101
25-05-01 19:00,103
25-05-01 18:00,104
25-05-01 17:00,106
25-05-01 16:00,111
25-05-01 15:00,117
25-05-01 14:00,121
25-05-01 13:00,124
25-05-01 12:00,122
25-05-01 11:00,124
25-05-01 10:00,121
25-05-01 09:00,117
25-05-01 08:00,104
25-05-01 07:00,101
25-05-01 06:00,105
25-05-01 05:00,119
25-05-01 04:00,115
25-05-01 03:00,119
25-05-01 02:00,
25-05-01 01:00,118
25-05-01 00:00,121
24-05-01 23:00,123
24-05-01 22:00,116
24-05-01 21:00,118
24-05-01 20:00,118
24-05-01 19:00,130
24-05-01 18:00,137
24-05-01 17:00,141
24-05-01 16:00,140
24-05-01 15:00,137
24-05-01 14:00,133
24-05-01 13:00,126
24-05-01 12:00,123
24-05-01 11:00,117
24-05-01 10:00,114
24-05-01 09:00,113
24-05-01 08:00,116
24-05-01 07:00,113
24-05-01 06:00,110
24-05-01 05:00,108
24-05-01 04:00,107
24-05-01 03:00,
24-05-01 02:00,113
24-05-01 01:00,110
24-05-01 00:00,109
23-05-01 23:00,117
23-05-01 22:00,112
23-05-01 21:00,112
23-05-01 20:00,116
23-05-01 19:00,118
23-05-01 18:00,116
23-05-01 17:00,113
23-05-01 16:00,111
23-05-01 15:00,107
23-05-01 14:00,106
23-05-01 13:00,98
23-05-01 12:00,104
23-05-01 11:00,100
23-05-01 10:00,100
23-05-01 09:00,100
23-05-01 08:00,96
23-05-01 07:00,87
23-05-01 06:00,82
23-05-01 05:00,83
23-05-01 04:00,83
23-05-01 03:00,
23-05-01 02:00,70
23-05-01 01:00,77
23-05-01 00:00,67
22-05-01 23:00,65
22-05-01 22:00,62
22-05-01 21:00,72
22-05-01 20:00,83
22-05-01 19:00,93
22-05-01 18:00,96
22-05-01 17:00,97
22-05-01 16:00,98
22-05-01 15:00,96
22-05-01 14:00,95
22-05-01 13:00,91
22-05-01 12:00,90
22-05-01 11:00,92
22-05-01 10:00,87
22-05-01 09:00,84
22-05-01 08:00,83
22-05-01 07:00,74
22-05-01 06:00,57
22-05-01 05:00,58
22-05-01 04:00,
22-05-01 03:00,65
22-05-01 02:00,60
22-05-01 01:00,78
22-05-01 00:00,69
21-05-01 23:00,64
21-05-01 22:00,65
21-05-01 21:00,67
21-05-01 20:00,75
21-05-01 19:00,86
21-05-01 18:00,93
21-05-01 17:00,93
21-05-01 16:00,95
21-05-01 15:00,97
21-05-01 14:00,97
21-05-01 13:00,92
21-05-01 12:00,94
21-05-01 11:00,90
21-05-01 10:00,92
21-05-01 09:00,89
21-05-01 08:00,83
21-05-01 07:00,79
21-05-01 06:00,83
21-05-01 05:00,78
21-05-01 04:00,
21-05-01 03:00,88
21-05-01 02:00,87
21-05-01 01:00,90
21-05-01 00:00,95
20-05-01 23:00,87
20-05-01 22:00,83
20-05-01 21:00,85
20-05-01 20:00,100
20-05-01 19:00,108
20-05-01 18:00,111
20-05-01 17:00,110
20-05-01 16:00,111
20-05-01 15:00,107
20-05-01 14:00,104
20-05-01 13:00,105
20-05-01 12:00,103
20-05-01 11:00,102
20-05-01 10:00,98
20-05-01 09:00,97
20-05-01 08:00,94
20-05-01 07:00,82
20-05-01 06:00,51
20-05-01 05:00,
20-05-01 04:00,57
20-05-01 03:00,69
20-05-01 02:00,70
20-05-01 01:00,72
20-05-01 00:00,70
19-05-01 23:00,72
19-05-01 22:00,75
19-05-01 21:00,77
19-05-01 20:00,81
19-05-01 19:00,94
19-05-01 18:00,97
19-05-01 17:00,100
19-05-01 16:00,98
19-05-01 15:00,94
19-05-01 14:00,87
19-05-01 13:00,86
19-05-01 12:00,83
19-05-01 11:00,86
19-05-01 10:00,81
19-05-01 09:00,77
19-05-01 08:00,77
19-05-01 07:00,74
19-05-01 06:00,76
19-05-01 05:00,
19-05-01 04:00,79
19-05-01 03:00,65
19-05-01 02:00,63
19-05-01 01:00,65
19-05-01 00:00,62
18-05-01 23:00,62
18-05-01 22:00,61
18-05-01 21:00,64
18-05-01 20:00,65
18-05-01 19:00,57
18-05-01 18:00,59
18-05-01 17:00,58
18-05-01 16:00,68
18-05-01 15:00,69
18-05-01 14:00,64
18-05-01 13:00,61
18-05-01 12:00,72
18-05-01 11:00,84
18-05-01 10:00,74
18-05-01 09:00,79
18-05-01 08:00,74
18-05-01 07:00,67
18-05-01 06:00,
18-05-01 05:00,79
18-05-01 04:00,74
18-05-01 03:00,70
18-05-01 02:00,72
18-05-01 01:00,75
18-05-01 00:00,79
17-05-01 23:00,79
17-05-01 22:00,78
17-05-01 21:00,77
17-05-01 20:00,81
17-05-01 19:00,86
17-05-01 18:00,88
17-05-01 17:00,84
17-05-01 16:00,83
17-05-01 15:00,81
17-05-01 14:00,82
17-05-01 13:00,81
17-05-01 12:00,81
17-05-01 11:00,78
17-05-01 10:00,78
17-05-01 09:00,84
17-05-01 08:00,79
17-05-01 07:00,75
17-05-01 06:00,
17-05-01 05:00,85
17-05-01 04:00,86
17-05-01 03:00,82
17-05-01 02:00,85
17-05-01 01:00,87
17-05-01 00:00,93
16-05-01 23:00,92
16-05-01 22:00,102
16-05-01 21:00,106
16-05-01 20:00,102
16-05-01 19:00,103
16-05-01 18:00,115
16-05-01 17:00,113
16-05-01 16:00,106
16-05-01 15:00,106
16-05-01 14:00,110
16-05-01 13:00,103
16-05-01 12:00,91
16-05-01 11:00,94
16-05-01 10:00,90
16-05-01 09:00,90
16-05-01 08:00,88
16-05-01 07:00,
16-05-01 06:00,87
16-05-01 05:00,88
16-05-01 04:00,91
16-05-01 03:00,87
16-05-01 02:00,88
16-05-01 01:00,85
16-05-01 00:00,87
15-05-01 23:00,86
15-05-01 22:00,80
15-05-01 21:00,84
15-05-01 20:00,84
15-05-01 19:00,84
15-05-01 18:00,92
15-05-01 17:00,101
15-05-01 16:00,96
15-05-01 15:00,91
15-05-01 14:00,104
15-05-01 13:00,104
15-05-01 12:00,104
15-05-01 11:00,95
15-05-01 10:00,92
15-05-01 09:00,94
15-05-01 08:00,98
15-05-01 07:00,
15-05-01 06:00,104
15-05-01 05:00,107
15-05-01 04:00,102
15-05-01 03:00,100
15-05-01 02:00,107
15-05-01 01:00,101
15-05-01 00:00,105
14-05-01 23:00,108
14-05-01 22:00,112
14-05-01 21:00,109
14-05-01 20:00,116
14-05-01 19:00,132
14-05-01 18:00,132
14-05-01 17:00,133
14-05-01 16:00,131
14-05-01 15:00,129
14-05-01 14:00,121
14-05-01 13:00,118
14-05-01 12:00,114
14-05-01 11:00,109
14-05-01 10:00,95
14-05-01 09:00,102
14-05-01 08:00,
14-05-01 07:00,76
14-05-01 06:00,87
14-05-01 05:00,93
14-05-01 04:00,83
14-05-01 03:00,92
14-05-01 02:00,96
14-05-01 01:00,96
14-05-01 00:00,97
13-05-01 23:00,101
13-05-01 22:00,105
13-05-01 21:00,111
13-05-01 20:00,101
13-05-01 19:00,101
13-05-01 18:00,105
13-05-01 17:00,104
13-05-01 16:00,101
13-05-01 15:00,103
13-05-01 14:00,100
13-05-01 13:00,96
13-05-01 12:00,97
13-05-01 11:00,93
13-05-01 10:00,89
13-05-01 09:00,87
13-05-01 08:00,
13-05-01 07:00,78
13-05-01 06:00,72
13-05-01 05:00,58
13-05-01 04:00,55
13-05-01 03:00,58
13-05-01 02:00,70
13-05-01 01:00,69
13-05-01 00:00,60
12-05-01 23:00,64
12-05-01 22:00,63
12-05-01 21:00,70
12-05-01 20:00,78
12-05-01 19:00,86
12-05-01 18:00,91
12-05-01 17:00,99
12-05-01 16:00,95
12-05-01 15:00,91
12-05-01 14:00,89
12-05-01 13:00,87
12-05-01 12:00,84
12-05-01 11:00,81
12-05-01 10:00,84
12-05-01 09:00,
12-05-01 08:00,79
12-05-01 07:00,78
12-05-01 06:00,65
12-05-01 05:00,50
12-05-01 04:00,51
12-05-01 03:00,62
12-05-01 02:00,68
12-05-01 01:00,76
12-05-01 00:00,82
11-05-01 23:00,82
11-05-01 22:00,82
11-05-01 21:00,82
11-05-01 20:00,89
11-05-01 19:00,103
11-05-01 18:00,115
11-05-01 17:00,119
11-05-01 16:00,115
11-05-01 15:00,114
11-05-01 14:00,104
11-05-01 13:00,105
11-05-01 12:00,103
11-05-01 11:00,105
11-05-01 10:00,96
11-05-01 09:00,
11-05-01 08:00,81
11-05-01 07:00,68
11-05-01 06:00,65
11-05-01 05:00,79
11-05-01 04:00,90
11-05-01 03:00,90
11-05-01 02:00,84
11-05-01 01:00,87
11-05-01 00:00,79
10-05-01 23:00,82
10-05-01 22:00,82
10-05-01 21:00,96
10-05-01 20:00,101
10-05-01 19:00,105
10-05-01 18:00,111
10-05-01 17:00,115
10-05-01 16:00,120
10-05-01 15:00,118
10-05-01 14:00,107
10-05-01 13:00,99
10-05-01 12:00,94
10-05-01 11:00,91
10-05-01 10:00,
10-05-01 09:00,98
10-05-01 08:00,93
10-05-01 07:00,89
10-05-01 06:00,83
10-05-01 05:00,85
10-05-01 04:00,88
10-05-01 03:00,92
10-05-01 02:00,93
10-05-01 01:00,91
10-05-01 00:00,79
09-05-01 23:00,72
09-05-01 22:00,82
09-05-01 21:00,82
09-05-01 20:00,90
09-05-01 19:00,99
09-05-01 18:00,107
09-05-01 17:00,107
09-05-01 16:00,114
09-05-01 15:00,112
09-05-01 14:00,109
09-05-01 13:00,103
09-05-01 12:00,102
09-05-01 11:00,98
09-05-01 10:00,
09-05-01 09:00,89
09-05-01 08:00,76
09-05-01 07:00,59
09-05-01 06:00,52
09-05-01 05:00,62
09-05-01 04:00,67
09-05-01 03:00,71
09-05-01 02:00,75
09-05-01 01:00,70
09-05-01 00:00,60
08-05-01 23:00,60
08-05-01 22:00,54
08-05-01 21:00,45
08-05-01 20:00,43
08-05-01 19:00,41
08-05-01 18:00,47
08-05-01 17:00,47
08-05-01 16:00,49
08-05-01 15:00,44
08-05-01 14:00,51
08-05-01 13:00,56
08-05-01 12:00,61
08-05-01 11:00,63
08-05-01 10:00,
08-05-01 09:00,70
08-05-01 08:00,64
08-05-01 07:00,58
08-05-01 06:00,58
08-05-01 05:00,52
08-05-01 04:00,52
08-05-01 03:00,55
08-05-01 02:00,53
08-05-01 01:00,46
08-05-01 00:00,
07-05-01 23:00,47
07-05-01 22:00,40
07-05-01 21:00,39
07-05-01 20:00,39
07-05-01 19:00,40
07-05-01 18:00,39
07-05-01 17:00,41
07-05-01 16:00,39
07-05-01 15:00,41
07-05-01 14:00,45
07-05-01 13:00,45
07-05-01 12:00,46
07-05-01 11:00,44
07-05-01 10:00,41
07-05-01 09:00,42
07-05-01 08:00,39
07-05-01 07:00,39
07-05-01 06:00,39
07-05-01 05:00,38
07-05-01 04:00,42
07-05-01 03:00,47
07-05-01 02:00,48
07-05-01 01:00,47
07-05-01 00:00,
06-05-01 23:00,51
06-05-01 22:00,54
06-05-01 21:00,57
06-05-01 20:00,54
06-05-01 19:00,53
06-05-01 18:00,54
06-05-01 17:00,56
06-05-01 16:00,57
06-05-01 15:00,58
06-05-01 14:00,60
06-05-01 13:00,62
06-05-01 12:00,62
06-05-01 11:00,61
