Datum Zeit,Fichtelberg O3
,µg/m³
01-06-01 00:00,90
31-05-01 23:00,
31-05-01 22:00,101
31-05-01 21:00,100
31-05-01 20:00,97
31-05-01 19:00,103
31-05-01 18:00,105
31-05-01 17:00,103
31-05-01 16:00,89
31-05-01 15:00,125
31-05-01 14:00,123
31-05-01 13:00,114
31-05-01 12:00,110
31-05-01 11:00,109
31-05-01 10:00,103
31-05-01 09:00,105
31-05-01 08:00,108
31-05-01 07:00,110
31-05-01 06:00,112
31-05-01 05:00,116
31-05-01 04:00,129
31-05-01 03:00,115
31-05-01 02:00,124
31-05-01 01:00,122
31-05-01 00:00,119
30-05-01 23:00,
30-05-01 22:00,112
30-05-01 21:00,102
30-05-01 20:00,100
30-05-01 19:00,106
30-05-01 18:00,112
30-05-01 17:00,117
30-05-01 16:00,117
30-05-01 15:00,111
30-05-01 14:00,108
30-05-01 13:00,107
30-05-01 12:00,105
30-05-01 11:00,102
30-05-01 10:00,97
30-05-01 09:00,96
30-05-01 08:00,96
30-05-01 07:00,99
30-05-01 06:00,97
30-05-01 05:00,97
30-05-01 04:00,98
30-05-01 03:00,93
30-05-01 02:00,87
30-05-01 01:00,93
30-05-01 00:00,
29-05-01 23:00,102
29-05-01 22:00,98
29-05-01 21:00,100
29-05-01 20:00,107
29-05-01 19:00,114
29-05-01 18:00,118
29-05-01 17:00,112
29-05-01 16:00,102
29-05-01 15:00,82
29-05-01 14:00,70
29-05-01 13:00,59
29-05-01 12:00,55
29-05-01 11:00,51
29-05-01 10:00,52
29-05-01 09:00,52
29-05-01 08:00,50
29-05-01 07:00,48
29-05-01 06:00,51
29-05-01 05:00,53
29-05-01 04:00,57
29-05-01 03:00,55
29-05-01 02:00,53
29-05-01 01:00,48
29-05-01 00:00,
28-05-01 23:00,53
28-05-01 22:00,65
28-05-01 21:00,76
28-05-01 20:00,75
28-05-01 19:00,63
28-05-01 18:00,55
28-05-01 17:00,51
28-05-01 16:00,50
28-05-01 15:00,48
28-05-01 14:00,46
28-05-01 13:00,47
28-05-01 12:00,44
28-05-01 11:00,44
28-05-01 10:00,41
28-05-01 09:00,46
28-05-01 08:00,55
28-05-01 07:00,65
28-05-01 06:00,83
28-05-01 05:00,91
28-05-01 04:00,95
28-05-01 03:00,107
28-05-01 02:00,112
28-05-01 01:00,
28-05-01 00:00,109
27-05-01 23:00,103
27-05-01 22:00,107
27-05-01 21:00,117
27-05-01 20:00,146
27-05-01 19:00,144
27-05-01 18:00,139
27-05-01 17:00,144
27-05-01 16:00,146
27-05-01 15:00,149
27-05-01 14:00,149
27-05-01 13:00,150
27-05-01 12:00,151
27-05-01 11:00,153
27-05-01 10:00,154
27-05-01 09:00,148
27-05-01 08:00,134
27-05-01 07:00,141
27-05-01 06:00,139
27-05-01 05:00,140
27-05-01 04:00,133
27-05-01 03:00,136
27-05-01 02:00,145
27-05-01 01:00,
27-05-01 00:00,132
26-05-01 23:00,131
26-05-01 22:00,131
26-05-01 21:00,131
26-05-01 20:00,127
26-05-01 19:00,129
26-05-01 18:00,136
26-05-01 17:00,134
26-05-01 16:00,134
26-05-01 15:00,133
26-05-01 14:00,130
26-05-01 13:00,124
26-05-01 12:00,122
26-05-01 11:00,121
26-05-01 10:00,120
26-05-01 09:00,118
26-05-01 08:00,119
26-05-01 07:00,109
26-05-01 06:00,109
26-05-01 05:00,113
26-05-01 04:00,99
26-05-01 03:00,95
26-05-01 02:00,
26-05-01 01:00,112
26-05-01 00:00,113
25-05-01 23:00,113
25-05-01 22:00,115
25-05-01 21:00,112
25-05-01 20:00,108
25-05-01 19:00,107
25-05-01 18:00,108
25-05-01 17:00,111
25-05-01 16:00,115
25-05-01 15:00,118
25-05-01 14:00,124
25-05-01 13:00,129
25-05-01 12:00,126
25-05-01 11:00,131
25-05-01 10:00,126
25-05-01 09:00,128
25-05-01 08:00,122
25-05-01 07:00,134
25-05-01 06:00,137
25-05-01 05:00,138
25-05-01 04:00,140
25-05-01 03:00,136
25-05-01 02:00,
25-05-01 01:00,139
25-05-01 00:00,139
24-05-01 23:00,141
24-05-01 22:00,137
24-05-01 21:00,130
24-05-01 20:00,132
24-05-01 19:00,137
24-05-01 18:00,144
24-05-01 17:00,144
24-05-01 16:00,139
24-05-01 15:00,129
24-05-01 14:00,117
24-05-01 13:00,109
24-05-01 12:00,103
24-05-01 11:00,106
24-05-01 10:00,121
24-05-01 09:00,129
24-05-01 08:00,130
24-05-01 07:00,133
24-05-01 06:00,131
24-05-01 05:00,132
24-05-01 04:00,132
24-05-01 03:00,
24-05-01 02:00,120
24-05-01 01:00,119
24-05-01 00:00,123
23-05-01 23:00,129
23-05-01 22:00,136
23-05-01 21:00,122
23-05-01 20:00,106
23-05-01 19:00,123
23-05-01 18:00,124
23-05-01 17:00,126
23-05-01 16:00,121
23-05-01 15:00,118
23-05-01 14:00,114
23-05-01 13:00,108
23-05-01 12:00,102
23-05-01 11:00,100
23-05-01 10:00,104
23-05-01 09:00,104
23-05-01 08:00,101
23-05-01 07:00,96
23-05-01 06:00,83
23-05-01 05:00,78
23-05-01 04:00,75
23-05-01 03:00,
23-05-01 02:00,92
23-05-01 01:00,85
23-05-01 00:00,95
22-05-01 23:00,98
22-05-01 22:00,105
22-05-01 21:00,103
22-05-01 20:00,102
22-05-01 19:00,102
22-05-01 18:00,102
22-05-01 17:00,103
22-05-01 16:00,102
22-05-01 15:00,101
22-05-01 14:00,101
22-05-01 13:00,100
22-05-01 12:00,92
22-05-01 11:00,90
22-05-01 10:00,94
22-05-01 09:00,93
22-05-01 08:00,91
22-05-01 07:00,91
22-05-01 06:00,92
22-05-01 05:00,89
22-05-01 04:00,
22-05-01 03:00,87
22-05-01 02:00,89
22-05-01 01:00,90
22-05-01 00:00,95
21-05-01 23:00,100
21-05-01 22:00,96
21-05-01 21:00,87
21-05-01 20:00,91
21-05-01 19:00,102
21-05-01 18:00,106
21-05-01 17:00,103
21-05-01 16:00,104
21-05-01 15:00,104
21-05-01 14:00,108
21-05-01 13:00,108
21-05-01 12:00,105
21-05-01 11:00,102
21-05-01 10:00,102
21-05-01 09:00,98
21-05-01 08:00,101
21-05-01 07:00,103
21-05-01 06:00,113
21-05-01 05:00,110
21-05-01 04:00,
21-05-01 03:00,121
21-05-01 02:00,113
21-05-01 01:00,119
21-05-01 00:00,124
20-05-01 23:00,124
20-05-01 22:00,125
20-05-01 21:00,113
20-05-01 20:00,111
20-05-01 19:00,115
20-05-01 18:00,114
20-05-01 17:00,117
20-05-01 16:00,114
20-05-01 15:00,117
20-05-01 14:00,115
20-05-01 13:00,114
20-05-01 12:00,110
20-05-01 11:00,109
20-05-01 10:00,107
20-05-01 09:00,101
20-05-01 08:00,100
20-05-01 07:00,98
20-05-01 06:00,97
20-05-01 05:00,
20-05-01 04:00,87
20-05-01 03:00,87
20-05-01 02:00,85
20-05-01 01:00,89
20-05-01 00:00,89
19-05-01 23:00,92
19-05-01 22:00,93
19-05-01 21:00,95
19-05-01 20:00,98
19-05-01 19:00,100
19-05-01 18:00,105
19-05-01 17:00,103
19-05-01 16:00,110
19-05-01 15:00,101
19-05-01 14:00,98
19-05-01 13:00,99
19-05-01 12:00,93
19-05-01 11:00,94
19-05-01 10:00,90
19-05-01 09:00,84
19-05-01 08:00,84
19-05-01 07:00,85
19-05-01 06:00,85
19-05-01 05:00,
19-05-01 04:00,84
19-05-01 03:00,75
19-05-01 02:00,79
19-05-01 01:00,78
19-05-01 00:00,72
18-05-01 23:00,71
18-05-01 22:00,71
18-05-01 21:00,75
18-05-01 20:00,69
18-05-01 19:00,69
18-05-01 18:00,68
18-05-01 17:00,73
18-05-01 16:00,79
18-05-01 15:00,80
18-05-01 14:00,82
18-05-01 13:00,86
18-05-01 12:00,84
18-05-01 11:00,90
18-05-01 10:00,87
18-05-01 09:00,83
18-05-01 08:00,81
18-05-01 07:00,87
18-05-01 06:00,
18-05-01 05:00,88
18-05-01 04:00,84
18-05-01 03:00,87
18-05-01 02:00,90
18-05-01 01:00,91
18-05-01 00:00,89
17-05-01 23:00,103
17-05-01 22:00,93
17-05-01 21:00,93
17-05-01 20:00,94
17-05-01 19:00,100
17-05-01 18:00,98
17-05-01 17:00,95
17-05-01 16:00,95
17-05-01 15:00,92
17-05-01 14:00,95
17-05-01 13:00,97
17-05-01 12:00,90
17-05-01 11:00,93
17-05-01 10:00,94
17-05-01 09:00,99
17-05-01 08:00,103
17-05-01 07:00,105
17-05-01 06:00,
17-05-01 05:00,98
17-05-01 04:00,103
17-05-01 03:00,100
17-05-01 02:00,109
17-05-01 01:00,108
17-05-01 00:00,100
16-05-01 23:00,106
16-05-01 22:00,113
16-05-01 21:00,111
16-05-01 20:00,120
16-05-01 19:00,125
16-05-01 18:00,126
16-05-01 17:00,124
16-05-01 16:00,120
16-05-01 15:00,122
16-05-01 14:00,118
16-05-01 13:00,111
16-05-01 12:00,111
16-05-01 11:00,115
16-05-01 10:00,114
16-05-01 09:00,109
16-05-01 08:00,104
16-05-01 07:00,
16-05-01 06:00,98
16-05-01 05:00,97
16-05-01 04:00,99
16-05-01 03:00,95
16-05-01 02:00,88
16-05-01 01:00,95
16-05-01 00:00,105
15-05-01 23:00,109
15-05-01 22:00,109
15-05-01 21:00,99
15-05-01 20:00,94
15-05-01 19:00,107
15-05-01 18:00,111
15-05-01 17:00,111
15-05-01 16:00,108
15-05-01 15:00,103
15-05-01 14:00,114
15-05-01 13:00,105
15-05-01 12:00,100
15-05-01 11:00,96
15-05-01 10:00,95
15-05-01 09:00,100
15-05-01 08:00,115
