Datum Zeit,Leipzig-West SO2
,µg/m³
01-06-01 00:00,
31-05-01 23:00,1.0
31-05-01 22:00,1.0
31-05-01 21:00,1.0
31-05-01 20:00,1.0
31-05-01 19:00,1.0
31-05-01 18:00,1.0
31-05-01 17:00,1.0
31-05-01 16:00,1.0
31-05-01 15:00,1.0
31-05-01 14:00,1.0
31-05-01 13:00,3.5
31-05-01 12:00,1.9
31-05-01 11:00,1.7
31-05-01 10:00,3.6
31-05-01 09:00,2.1
31-05-01 08:00,2.2
31-05-01 07:00,2.4
31-05-01 06:00,1.8
31-05-01 05:00,1.0
31-05-01 04:00,1.0
31-05-01 03:00,1.0
31-05-01 02:00,1.0
31-05-01 01:00,1.0
31-05-01 00:00,
30-05-01 23:00,1.0
30-05-01 22:00,1.0
30-05-01 21:00,1.0
30-05-01 20:00,1.0
30-05-01 19:00,1.0
30-05-01 18:00,1.0
30-05-01 17:00,1.0
30-05-01 16:00,1.0
30-05-01 15:00,1.0
30-05-01 14:00,1.0
30-05-01 13:00,1.0
30-05-01 12:00,1.0
30-05-01 11:00,1.0
30-05-01 10:00,1.6
30-05-01 09:00,4.0
30-05-01 08:00,7.7
30-05-01 07:00,4.1
30-05-01 06:00,2.6
30-05-01 05:00,2.3
30-05-01 04:00,1.4
30-05-01 03:00,1.0
30-05-01 02:00,1.0
30-05-01 01:00,1.0
30-05-01 00:00,
29-05-01 23:00,1.0
29-05-01 22:00,1.0
29-05-01 21:00,1.0
29-05-01 20:00,1.0
29-05-01 19:00,1.0
29-05-01 18:00,1.0
29-05-01 17:00,1.0
29-05-01 16:00,1.0
29-05-01 15:00,1.0
29-05-01 14:00,1.0
29-05-01 13:00,1.0
29-05-01 12:00,1.0
29-05-01 11:00,6.0
29-05-01 10:00,11.1
29-05-01 09:00,9.4
29-05-01 08:00,3.8
29-05-01 07:00,3.7
29-05-01 06:00,15.1
29-05-01 05:00,18.7
29-05-01 04:00,7.5
29-05-01 03:00,1.1
29-05-01 02:00,1.0
29-05-01 01:00,1.0
29-05-01 00:00,
28-05-01 23:00,1.0
28-05-01 22:00,1.0
28-05-01 21:00,1.0
28-05-01 20:00,1.0
28-05-01 19:00,1.0
28-05-01 18:00,3.7
28-05-01 17:00,6.3
28-05-01 16:00,17.7
28-05-01 15:00,8.3
28-05-01 14:00,1.0
28-05-01 13:00,1.1
28-05-01 12:00,1.7
28-05-01 11:00,3.5
28-05-01 10:00,23.7
28-05-01 09:00,20.6
28-05-01 08:00,4.8
28-05-01 07:00,5.7
28-05-01 06:00,8.3
28-05-01 05:00,20.8
28-05-01 04:00,19.8
28-05-01 03:00,5.2
28-05-01 02:00,10.7
28-05-01 01:00,7.0
28-05-01 00:00,
27-05-01 23:00,2.0
27-05-01 22:00,1.2
27-05-01 21:00,1.0
27-05-01 20:00,1.8
27-05-01 19:00,1.0
27-05-01 18:00,1.5
27-05-01 17:00,1.2
27-05-01 16:00,2.0
27-05-01 15:00,1.0
27-05-01 14:00,1.0
27-05-01 13:00,1.3
27-05-01 12:00,3.6
27-05-01 11:00,4.1
27-05-01 10:00,3.8
27-05-01 09:00,2.8
27-05-01 08:00,1.8
27-05-01 07:00,1.0
27-05-01 06:00,1.0
27-05-01 05:00,1.4
27-05-01 04:00,2.4
27-05-01 03:00,1.0
27-05-01 02:00,1.0
27-05-01 01:00,1.0
27-05-01 00:00,
26-05-01 23:00,1.0
26-05-01 22:00,1.0
26-05-01 21:00,1.0
26-05-01 20:00,1.0
26-05-01 19:00,1.6
26-05-01 18:00,2.9
26-05-01 17:00,2.7
26-05-01 16:00,2.1
26-05-01 15:00,2.1
26-05-01 14:00,1.0
26-05-01 13:00,1.1
26-05-01 12:00,2.9
26-05-01 11:00,35.1
26-05-01 10:00,42.9
26-05-01 09:00,19.4
26-05-01 08:00,1.2
26-05-01 07:00,1.0
26-05-01 06:00,1.0
26-05-01 05:00,1.0
26-05-01 04:00,1.0
26-05-01 03:00,1.0
26-05-01 02:00,1.0
26-05-01 01:00,
26-05-01 00:00,
25-05-01 23:00,1.0
25-05-01 22:00,1.0
25-05-01 21:00,1.0
25-05-01 20:00,1.0
25-05-01 19:00,1.0
25-05-01 18:00,1.0
25-05-01 17:00,1.0
25-05-01 16:00,1.0
25-05-01 15:00,1.0
25-05-01 14:00,1.0
25-05-01 13:00,1.0
25-05-01 12:00,1.0
25-05-01 11:00,1.0
25-05-01 10:00,1.0
25-05-01 09:00,1.0
25-05-01 08:00,1.0
25-05-01 07:00,1.0
25-05-01 06:00,1.0
25-05-01 05:00,1.0
25-05-01 04:00,1.0
25-05-01 03:00,1.0
25-05-01 02:00,1.0
25-05-01 01:00,
25-05-01 00:00,
24-05-01 23:00,2.1
24-05-01 22:00,1.4
24-05-01 21:00,1.3
24-05-01 20:00,1.9
24-05-01 19:00,1.9
24-05-01 18:00,3.2
24-05-01 17:00,3.7
24-05-01 16:00,3.8
24-05-01 15:00,4.3
24-05-01 14:00,4.5
24-05-01 13:00,5.6
24-05-01 12:00,6.8
24-05-01 11:00,7.9
24-05-01 10:00,6.6
24-05-01 09:00,5.9
24-05-01 08:00,4.3
24-05-01 07:00,5.8
24-05-01 06:00,4.3
24-05-01 05:00,1.0
24-05-01 04:00,1.1
24-05-01 03:00,1.7
24-05-01 02:00,
24-05-01 01:00,2.8
24-05-01 00:00,
23-05-01 23:00,3.1
23-05-01 22:00,2.4
23-05-01 21:00,1.4
23-05-01 20:00,1.0
23-05-01 19:00,1.4
23-05-01 18:00,1.2
23-05-01 17:00,1.1
23-05-01 16:00,1.7
23-05-01 15:00,1.2
23-05-01 14:00,2.9
23-05-01 13:00,2.7
23-05-01 12:00,1.8
23-05-01 11:00,3.7
23-05-01 10:00,5.7
23-05-01 09:00,8.7
23-05-01 08:00,10.1
23-05-01 07:00,8.0
23-05-01 06:00,4.0
23-05-01 05:00,1.0
23-05-01 04:00,1.0
23-05-01 03:00,1.1
23-05-01 02:00,
23-05-01 01:00,2.2
23-05-01 00:00,
22-05-01 23:00,1.0
22-05-01 22:00,1.1
22-05-01 21:00,1.0
22-05-01 20:00,1.0
22-05-01 19:00,1.0
22-05-01 18:00,1.0
22-05-01 17:00,1.0
22-05-01 16:00,1.0
22-05-01 15:00,1.0
22-05-01 14:00,1.0
22-05-01 13:00,1.0
22-05-01 12:00,1.0
22-05-01 11:00,1.0
22-05-01 10:00,3.0
22-05-01 09:00,1.4
22-05-01 08:00,1.2
22-05-01 07:00,1.0
22-05-01 06:00,1.0
22-05-01 05:00,1.0
22-05-01 04:00,1.0
22-05-01 03:00,
22-05-01 02:00,1.0
22-05-01 01:00,1.0
22-05-01 00:00,
21-05-01 23:00,1.0
21-05-01 22:00,1.0
21-05-01 21:00,1.0
21-05-01 20:00,1.0
21-05-01 19:00,1.0
21-05-01 18:00,1.0
21-05-01 17:00,1.0
21-05-01 16:00,1.0
21-05-01 15:00,1.0
21-05-01 14:00,1.0
21-05-01 13:00,1.0
21-05-01 12:00,1.0
21-05-01 11:00,1.0
21-05-01 10:00,1.0
21-05-01 09:00,1.4
21-05-01 08:00,1.8
21-05-01 07:00,1.1
21-05-01 06:00,1.8
21-05-01 05:00,1.0
21-05-01 04:00,1.0
21-05-01 03:00,
21-05-01 02:00,1.0
21-05-01 01:00,1.0
21-05-01 00:00,
20-05-01 23:00,1.0
20-05-01 22:00,1.3
20-05-01 21:00,1.0
20-05-01 20:00,1.0
20-05-01 19:00,1.0
20-05-01 18:00,2.6
20-05-01 17:00,2.7
20-05-01 16:00,1.6
20-05-01 15:00,1.4
20-05-01 14:00,1.6
20-05-01 13:00,1.0
20-05-01 12:00,1.0
20-05-01 11:00,1.4
20-05-01 10:00,1.1
20-05-01 09:00,1.0
20-05-01 08:00,1.2
20-05-01 07:00,1.0
20-05-01 06:00,1.0
20-05-01 05:00,1.0
20-05-01 04:00,
20-05-01 03:00,1.0
20-05-01 02:00,1.0
20-05-01 01:00,1.2
20-05-01 00:00,
19-05-01 23:00,1.0
19-05-01 22:00,1.0
19-05-01 21:00,1.6
19-05-01 20:00,1.0
19-05-01 19:00,1.1
19-05-01 18:00,1.0
19-05-01 17:00,1.0
19-05-01 16:00,1.9
19-05-01 15:00,1.0
19-05-01 14:00,3.1
19-05-01 13:00,1.0
19-05-01 12:00,1.0
19-05-01 11:00,1.0
19-05-01 10:00,1.0
19-05-01 09:00,1.0
19-05-01 08:00,1.2
19-05-01 07:00,5.9
19-05-01 06:00,3.2
19-05-01 05:00,1.2
19-05-01 04:00,
19-05-01 03:00,1.0
19-05-01 02:00,1.0
19-05-01 01:00,1.0
19-05-01 00:00,
18-05-01 23:00,1.9
18-05-01 22:00,11.2
18-05-01 21:00,5.2
18-05-01 20:00,1.0
18-05-01 19:00,1.0
18-05-01 18:00,1.0
18-05-01 17:00,5.4
18-05-01 16:00,7.3
18-05-01 15:00,7.2
18-05-01 14:00,1.1
18-05-01 13:00,2.4
18-05-01 12:00,5.9
18-05-01 11:00,2.2
18-05-01 10:00,5.7
18-05-01 09:00,20.7
18-05-01 08:00,15.3
18-05-01 07:00,17.3
18-05-01 06:00,28.2
18-05-01 05:00,
18-05-01 04:00,1.0
18-05-01 03:00,1.0
18-05-01 02:00,1.0
18-05-01 01:00,1.0
18-05-01 00:00,
17-05-01 23:00,3.7
17-05-01 22:00,2.7
17-05-01 21:00,1.9
17-05-01 20:00,1.0
17-05-01 19:00,1.0
17-05-01 18:00,1.2
17-05-01 17:00,1.0
17-05-01 16:00,1.1
17-05-01 15:00,1.5
17-05-01 14:00,1.2
17-05-01 13:00,1.0
