Datum Zeit,Zittau-Ost O3
,µg/m³
01-06-01 00:00,68
31-05-01 23:00,
31-05-01 22:00,85
31-05-01 21:00,85
31-05-01 20:00,95
31-05-01 19:00,87
31-05-01 18:00,95
31-05-01 17:00,84
31-05-01 16:00,94
31-05-01 15:00,102
31-05-01 14:00,94
31-05-01 13:00,95
31-05-01 12:00,79
31-05-01 11:00,80
31-05-01 10:00,77
31-05-01 09:00,67
31-05-01 08:00,52
31-05-01 07:00,26
31-05-01 06:00,22
31-05-01 05:00,15
31-05-01 04:00,16
31-05-01 03:00,19
31-05-01 02:00,25
31-05-01 01:00,24
31-05-01 00:00,20
30-05-01 23:00,
30-05-01 22:00,35
30-05-01 21:00,46
30-05-01 20:00,76
30-05-01 19:00,92
30-05-01 18:00,95
30-05-01 17:00,98
30-05-01 16:00,92
30-05-01 15:00,92
30-05-01 14:00,92
30-05-01 13:00,89
30-05-01 12:00,86
30-05-01 11:00,80
30-05-01 10:00,77
30-05-01 09:00,75
30-05-01 08:00,77
30-05-01 07:00,79
30-05-01 06:00,78
30-05-01 05:00,72
30-05-01 04:00,68
30-05-01 03:00,79
30-05-01 02:00,85
30-05-01 01:00,83
30-05-01 00:00,
29-05-01 23:00,97
29-05-01 22:00,100
29-05-01 21:00,98
29-05-01 20:00,105
29-05-01 19:00,109
29-05-01 18:00,114
29-05-01 17:00,115
29-05-01 16:00,116
29-05-01 15:00,115
29-05-01 14:00,83
29-05-01 13:00,71
29-05-01 12:00,55
29-05-01 11:00,45
29-05-01 10:00,40
29-05-01 09:00,36
29-05-01 08:00,27
29-05-01 07:00,20
29-05-01 06:00,14
29-05-01 05:00,22
29-05-01 04:00,23
29-05-01 03:00,18
29-05-01 02:00,16
29-05-01 01:00,18
29-05-01 00:00,
28-05-01 23:00,24
28-05-01 22:00,22
28-05-01 21:00,22
28-05-01 20:00,32
28-05-01 19:00,28
28-05-01 18:00,25
28-05-01 17:00,22
28-05-01 16:00,24
28-05-01 15:00,31
28-05-01 14:00,29
28-05-01 13:00,36
28-05-01 12:00,41
28-05-01 11:00,52
28-05-01 10:00,58
28-05-01 09:00,60
28-05-01 08:00,52
28-05-01 07:00,53
28-05-01 06:00,68
28-05-01 05:00,83
28-05-01 04:00,95
28-05-01 03:00,93
28-05-01 02:00,100
28-05-01 01:00,
28-05-01 00:00,115
27-05-01 23:00,117
27-05-01 22:00,116
27-05-01 21:00,122
27-05-01 20:00,133
27-05-01 19:00,137
27-05-01 18:00,140
27-05-01 17:00,142
27-05-01 16:00,145
27-05-01 15:00,143
27-05-01 14:00,136
27-05-01 13:00,134
27-05-01 12:00,138
27-05-01 11:00,138
27-05-01 10:00,118
27-05-01 09:00,104
27-05-01 08:00,80
27-05-01 07:00,44
27-05-01 06:00,33
27-05-01 05:00,27
27-05-01 04:00,29
27-05-01 03:00,34
27-05-01 02:00,29
27-05-01 01:00,
27-05-01 00:00,37
26-05-01 23:00,37
26-05-01 22:00,45
26-05-01 21:00,66
26-05-01 20:00,98
26-05-01 19:00,117
26-05-01 18:00,122
26-05-01 17:00,126
26-05-01 16:00,122
26-05-01 15:00,120
26-05-01 14:00,117
26-05-01 13:00,113
26-05-01 12:00,109
26-05-01 11:00,109
26-05-01 10:00,96
26-05-01 09:00,70
26-05-01 08:00,63
26-05-01 07:00,46
26-05-01 06:00,39
26-05-01 05:00,38
26-05-01 04:00,35
26-05-01 03:00,34
26-05-01 02:00,
26-05-01 01:00,38
26-05-01 00:00,41
25-05-01 23:00,43
25-05-01 22:00,55
25-05-01 21:00,90
25-05-01 20:00,95
25-05-01 19:00,108
25-05-01 18:00,109
25-05-01 17:00,110
25-05-01 16:00,110
25-05-01 15:00,108
25-05-01 14:00,100
25-05-01 13:00,96
25-05-01 12:00,93
25-05-01 11:00,90
25-05-01 10:00,92
25-05-01 09:00,85
25-05-01 08:00,77
25-05-01 07:00,57
25-05-01 06:00,29
25-05-01 05:00,23
25-05-01 04:00,26
25-05-01 03:00,33
25-05-01 02:00,
25-05-01 01:00,40
25-05-01 00:00,35
24-05-01 23:00,50
24-05-01 22:00,38
24-05-01 21:00,73
24-05-01 20:00,100
24-05-01 19:00,124
24-05-01 18:00,131
24-05-01 17:00,138
24-05-01 16:00,137
24-05-01 15:00,137
24-05-01 14:00,137
24-05-01 13:00,135
24-05-01 12:00,132
24-05-01 11:00,130
24-05-01 10:00,125
24-05-01 09:00,120
24-05-01 08:00,71
24-05-01 07:00,54
24-05-01 06:00,44
24-05-01 05:00,31
24-05-01 04:00,27
24-05-01 03:00,
24-05-01 02:00,34
24-05-01 01:00,27
24-05-01 00:00,36
23-05-01 23:00,36
23-05-01 22:00,49
23-05-01 21:00,73
23-05-01 20:00,102
23-05-01 19:00,112
23-05-01 18:00,113
23-05-01 17:00,111
23-05-01 16:00,113
23-05-01 15:00,110
23-05-01 14:00,108
23-05-01 13:00,110
23-05-01 12:00,107
