Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-06-01 00:00,9
31-05-01 23:00,10
31-05-01 22:00,9
31-05-01 21:00,9
31-05-01 20:00,8
31-05-01 19:00,7
31-05-01 18:00,10
31-05-01 17:00,10
31-05-01 16:00,11
31-05-01 15:00,15
31-05-01 14:00,19
31-05-01 13:00,19
31-05-01 12:00,21
31-05-01 11:00,33
31-05-01 10:00,30
31-05-01 09:00,
31-05-01 08:00,39
31-05-01 07:00,35
31-05-01 06:00,22
31-05-01 05:00,11
31-05-01 04:00,13
31-05-01 03:00,16
31-05-01 02:00,29
31-05-01 01:00,43
31-05-01 00:00,39
30-05-01 23:00,14
30-05-01 22:00,15
30-05-01 21:00,13
30-05-01 20:00,8
30-05-01 19:00,8
30-05-01 18:00,7
30-05-01 17:00,7
30-05-01 16:00,7
30-05-01 15:00,7
30-05-01 14:00,6
30-05-01 13:00,7
30-05-01 12:00,8
30-05-01 11:00,9
30-05-01 10:00,
30-05-01 09:00,8
30-05-01 08:00,8
30-05-01 07:00,9
30-05-01 06:00,10
30-05-01 05:00,7
30-05-01 04:00,6
30-05-01 03:00,6
30-05-01 02:00,8
30-05-01 01:00,8
30-05-01 00:00,8
29-05-01 23:00,7
29-05-01 22:00,7
29-05-01 21:00,8
29-05-01 20:00,8
29-05-01 19:00,8
29-05-01 18:00,8
29-05-01 17:00,8
29-05-01 16:00,9
29-05-01 15:00,9
29-05-01 14:00,8
29-05-01 13:00,10
29-05-01 12:00,12
29-05-01 11:00,13
29-05-01 10:00,
29-05-01 09:00,15
29-05-01 08:00,16
29-05-01 07:00,15
29-05-01 06:00,17
29-05-01 05:00,19
29-05-01 04:00,18
29-05-01 03:00,17
29-05-01 02:00,16
29-05-01 01:00,16
29-05-01 00:00,16
28-05-01 23:00,15
28-05-01 22:00,14
28-05-01 21:00,14
28-05-01 20:00,13
28-05-01 19:00,12
28-05-01 18:00,12
28-05-01 17:00,12
28-05-01 16:00,12
28-05-01 15:00,11
28-05-01 14:00,12
28-05-01 13:00,12
28-05-01 12:00,15
28-05-01 11:00,
28-05-01 10:00,16
28-05-01 09:00,18
28-05-01 08:00,17
28-05-01 07:00,17
28-05-01 06:00,14
28-05-01 05:00,11
28-05-01 04:00,10
28-05-01 03:00,12
28-05-01 02:00,12
28-05-01 01:00,12
28-05-01 00:00,12
27-05-01 23:00,12
27-05-01 22:00,13
27-05-01 21:00,12
27-05-01 20:00,10
27-05-01 19:00,10
27-05-01 18:00,10
27-05-01 17:00,9
27-05-01 16:00,9
27-05-01 15:00,9
27-05-01 14:00,10
27-05-01 13:00,10
27-05-01 12:00,12
27-05-01 11:00,
27-05-01 10:00,11
27-05-01 09:00,11
27-05-01 08:00,11
27-05-01 07:00,12
27-05-01 06:00,12
27-05-01 05:00,11
27-05-01 04:00,10
27-05-01 03:00,11
27-05-01 02:00,12
27-05-01 01:00,18
27-05-01 00:00,28
26-05-01 23:00,48
26-05-01 22:00,36
26-05-01 21:00,11
26-05-01 20:00,9
26-05-01 19:00,8
26-05-01 18:00,8
26-05-01 17:00,8
26-05-01 16:00,8
26-05-01 15:00,9
26-05-01 14:00,9
26-05-01 13:00,8
26-05-01 12:00,
26-05-01 11:00,6
26-05-01 10:00,9
26-05-01 09:00,12
26-05-01 08:00,15
26-05-01 07:00,17
26-05-01 06:00,19
26-05-01 05:00,23
26-05-01 04:00,26
26-05-01 03:00,30
26-05-01 02:00,15
26-05-01 01:00,13
26-05-01 00:00,14
25-05-01 23:00,16
25-05-01 22:00,9
25-05-01 21:00,8
25-05-01 20:00,7
25-05-01 19:00,9
25-05-01 18:00,8
25-05-01 17:00,6
25-05-01 16:00,7
25-05-01 15:00,7
25-05-01 14:00,7
25-05-01 13:00,10
25-05-01 12:00,
25-05-01 11:00,6
25-05-01 10:00,6
25-05-01 09:00,8
25-05-01 08:00,10
25-05-01 07:00,13
25-05-01 06:00,11
25-05-01 05:00,10
25-05-01 04:00,9
25-05-01 03:00,10
25-05-01 02:00,11
25-05-01 01:00,10
25-05-01 00:00,8
24-05-01 23:00,8
24-05-01 22:00,8
24-05-01 21:00,9
24-05-01 20:00,8
24-05-01 19:00,7
24-05-01 18:00,7
24-05-01 17:00,8
24-05-01 16:00,9
24-05-01 15:00,9
24-05-01 14:00,10
24-05-01 13:00,
24-05-01 12:00,9
24-05-01 11:00,9
24-05-01 10:00,13
24-05-01 09:00,14
24-05-01 08:00,14
24-05-01 07:00,13
24-05-01 06:00,11
24-05-01 05:00,11
24-05-01 04:00,12
24-05-01 03:00,17
24-05-01 02:00,19
24-05-01 01:00,23
24-05-01 00:00,17
23-05-01 23:00,15
23-05-01 22:00,16
23-05-01 21:00,26
23-05-01 20:00,20
23-05-01 19:00,13
23-05-01 18:00,11
23-05-01 17:00,11
23-05-01 16:00,9
23-05-01 15:00,9
23-05-01 14:00,11
23-05-01 13:00,
23-05-01 12:00,7
23-05-01 11:00,8
23-05-01 10:00,10
23-05-01 09:00,14
23-05-01 08:00,21
23-05-01 07:00,25
23-05-01 06:00,19
23-05-01 05:00,16
23-05-01 04:00,11
23-05-01 03:00,10
23-05-01 02:00,14
23-05-01 01:00,18
23-05-01 00:00,34
22-05-01 23:00,28
22-05-01 22:00,25
22-05-01 21:00,30
22-05-01 20:00,24
22-05-01 19:00,15
22-05-01 18:00,9
22-05-01 17:00,8
22-05-01 16:00,8
22-05-01 15:00,8
22-05-01 14:00,
22-05-01 13:00,7
22-05-01 12:00,7
22-05-01 11:00,6
22-05-01 10:00,7
22-05-01 09:00,11
22-05-01 08:00,15
22-05-01 07:00,15
22-05-01 06:00,14
22-05-01 05:00,11
22-05-01 04:00,9
22-05-01 03:00,9
22-05-01 02:00,12
22-05-01 01:00,12
22-05-01 00:00,10
21-05-01 23:00,10
21-05-01 22:00,11
21-05-01 21:00,10
21-05-01 20:00,7
21-05-01 19:00,8
21-05-01 18:00,6
21-05-01 17:00,8
21-05-01 16:00,8
21-05-01 15:00,9
21-05-01 14:00,
21-05-01 13:00,7
21-05-01 12:00,8
21-05-01 11:00,8
21-05-01 10:00,10
21-05-01 09:00,
21-05-01 08:00,
21-05-01 07:00,33
21-05-01 06:00,36
21-05-01 05:00,20
21-05-01 04:00,13
21-05-01 03:00,11
21-05-01 02:00,
21-05-01 01:00,8
21-05-01 00:00,9
20-05-01 23:00,10
20-05-01 22:00,14
20-05-01 21:00,11
20-05-01 20:00,8
20-05-01 19:00,6
20-05-01 18:00,6
20-05-01 17:00,6
20-05-01 16:00,6
20-05-01 15:00,5
20-05-01 14:00,5
20-05-01 13:00,5
20-05-01 12:00,5
20-05-01 11:00,5
20-05-01 10:00,5
20-05-01 09:00,5
20-05-01 08:00,7
20-05-01 07:00,9
20-05-01 06:00,11
20-05-01 05:00,13
20-05-01 04:00,12
20-05-01 03:00,
20-05-01 02:00,10
20-05-01 01:00,10
20-05-01 00:00,10
19-05-01 23:00,12
19-05-01 22:00,12
19-05-01 21:00,13
19-05-01 20:00,11
19-05-01 19:00,9
19-05-01 18:00,8
19-05-01 17:00,7
19-05-01 16:00,7
19-05-01 15:00,5
19-05-01 14:00,4
19-05-01 13:00,5
19-05-01 12:00,5
19-05-01 11:00,6
19-05-01 10:00,7
19-05-01 09:00,9
19-05-01 08:00,7
19-05-01 07:00,9
19-05-01 06:00,8
19-05-01 05:00,7
19-05-01 04:00,8
19-05-01 03:00,
19-05-01 02:00,14
19-05-01 01:00,14
19-05-01 00:00,14
18-05-01 23:00,14
18-05-01 22:00,17
18-05-01 21:00,14
18-05-01 20:00,11
18-05-01 19:00,11
18-05-01 18:00,10
18-05-01 17:00,9
18-05-01 16:00,10
18-05-01 15:00,10
18-05-01 14:00,9
18-05-01 13:00,10
18-05-01 12:00,11
18-05-01 11:00,11
18-05-01 10:00,11
18-05-01 09:00,13
18-05-01 08:00,20
18-05-01 07:00,32
18-05-01 06:00,21
18-05-01 05:00,13
18-05-01 04:00,
18-05-01 03:00,10
18-05-01 02:00,9
18-05-01 01:00,8
18-05-01 00:00,11
17-05-01 23:00,11
17-05-01 22:00,12
17-05-01 21:00,15
17-05-01 20:00,13
17-05-01 19:00,15
17-05-01 18:00,11
17-05-01 17:00,11
17-05-01 16:00,9
17-05-01 15:00,19
17-05-01 14:00,26
17-05-01 13:00,15
17-05-01 12:00,13
17-05-01 11:00,21
17-05-01 10:00,34
17-05-01 09:00,40
17-05-01 08:00,42
17-05-01 07:00,34
17-05-01 06:00,15
17-05-01 05:00,11
17-05-01 04:00,
17-05-01 03:00,9
17-05-01 02:00,9
17-05-01 01:00,10
17-05-01 00:00,10
16-05-01 23:00,14
16-05-01 22:00,24
16-05-01 21:00,46
16-05-01 20:00,22
16-05-01 19:00,16
16-05-01 18:00,9
16-05-01 17:00,9
16-05-01 16:00,9
16-05-01 15:00,10
16-05-01 14:00,10
16-05-01 13:00,11
16-05-01 12:00,10
16-05-01 11:00,10
16-05-01 10:00,12
16-05-01 09:00,15
16-05-01 08:00,15
16-05-01 07:00,16
16-05-01 06:00,20
16-05-01 05:00,
16-05-01 04:00,13
16-05-01 03:00,11
16-05-01 02:00,12
16-05-01 01:00,16
16-05-01 00:00,20
15-05-01 23:00,17
15-05-01 22:00,19
15-05-01 21:00,25
15-05-01 20:00,32
15-05-01 19:00,30
15-05-01 18:00,25
15-05-01 17:00,29
15-05-01 16:00,36
15-05-01 15:00,40
15-05-01 14:00,34
15-05-01 13:00,29
15-05-01 12:00,28
15-05-01 11:00,29
15-05-01 10:00,22
15-05-01 09:00,38
15-05-01 08:00,60
15-05-01 07:00,41
15-05-01 06:00,31
15-05-01 05:00,
15-05-01 04:00,17
15-05-01 03:00,15
15-05-01 02:00,13
15-05-01 01:00,14
15-05-01 00:00,15
14-05-01 23:00,19
14-05-01 22:00,22
14-05-01 21:00,25
14-05-01 20:00,25
14-05-01 19:00,17
14-05-01 18:00,13
14-05-01 17:00,15
14-05-01 16:00,14
14-05-01 15:00,13
14-05-01 14:00,12
14-05-01 13:00,11
14-05-01 12:00,10
14-05-01 11:00,14
14-05-01 10:00,16
14-05-01 09:00,24
14-05-01 08:00,31
14-05-01 07:00,35
14-05-01 06:00,
14-05-01 05:00,22
14-05-01 04:00,15
14-05-01 03:00,13
14-05-01 02:00,17
14-05-01 01:00,15
14-05-01 00:00,19
13-05-01 23:00,21
13-05-01 22:00,27
13-05-01 21:00,21
13-05-01 20:00,13
13-05-01 19:00,11
13-05-01 18:00,10
13-05-01 17:00,7
13-05-01 16:00,7
13-05-01 15:00,6
13-05-01 14:00,5
13-05-01 13:00,7
13-05-01 12:00,10
13-05-01 11:00,8
13-05-01 10:00,7
13-05-01 09:00,11
13-05-01 08:00,12
13-05-01 07:00,12
13-05-01 06:00,
13-05-01 05:00,13
13-05-01 04:00,14
13-05-01 03:00,20
13-05-01 02:00,28
13-05-01 01:00,24
13-05-01 00:00,16
12-05-01 23:00,9
12-05-01 22:00,11
12-05-01 21:00,10
12-05-01 20:00,7
12-05-01 19:00,5
12-05-01 18:00,4
12-05-01 17:00,5
12-05-01 16:00,4
