Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-08-01,,,,,,43,,18.25,
2013-08-01,01:00,,10,32,,,,,
2013-08-01,02:00,,5,27,,,,,
2013-08-01,03:00,,15,24,,,,,
2013-08-01,04:00,,23,23,,,,,
2013-08-01,05:00,,60,31,,,,,
2013-08-01,06:00,,131,51,,,,,
2013-08-01,07:00,,195,68,,,,,
2013-08-01,08:00,,147,63,,,,,
2013-08-01,09:00,,122,66,,,,,
2013-08-01,10:00,,83,69,,,,,
2013-08-01,11:00,,62,61,,,,,
2013-08-01,12:00,,61,65,,,,,
2013-08-01,13:00,,61,71,,,,,
2013-08-01,14:00,,70,70,,,,,
2013-08-01,15:00,,79,82,,,,,
2013-08-01,16:00,,84,94,,,,,
2013-08-01,17:00,,68,92,,,,,
2013-08-01,18:00,,70,87,,,,,
2013-08-01,19:00,,44,67,,,,,
2013-08-01,20:00,,30,60,,,,,
2013-08-01,21:00,,17,56,,,,,
2013-08-01,22:00,,14,54,,,,,
2013-08-01,23:00,,10,40,,,,,
2013-08-02,,,,,,31,,13.39,
2013-08-02,00:00,,9,44,,,,,
2013-08-02,01:00,,8,32,,,,,
2013-08-02,02:00,,2,21,,,,,
2013-08-02,03:00,,5,31,,,,,
2013-08-02,04:00,,23,50,,,,,
2013-08-02,05:00,,75,75,,,,,
2013-08-02,06:00,,142,80,,,,,
2013-08-02,07:00,,220,101,,,,,
2013-08-02,08:00,,137,102,,,,,
2013-08-02,09:00,,80,77,,,,,
2013-08-02,10:00,,63,77,,,,,
2013-08-02,11:00,,39,66,,,,,
2013-08-02,12:00,,48,76,,,,,
2013-08-02,13:00,,61,94,,,,,
2013-08-02,14:00,,71,105,,,,,
2013-08-02,15:00,,43,92,,,,,
2013-08-02,16:00,,52,92,,,,,
2013-08-02,17:00,,62,105,,,,,
2013-08-02,18:00,,50,99,,,,,
2013-08-02,19:00,,50,98,,,,,
2013-08-02,20:00,,26,88,,,,,
2013-08-02,21:00,,45,110,,,,,
2013-08-02,22:00,,43,103,,,,,
2013-08-02,23:00,,21,74,,,,,
2013-08-03,,,,,,28,,15.11,
2013-08-03,00:00,,7,44,,,,,
2013-08-03,01:00,,9,42,,,,,
2013-08-03,02:00,,4,38,,,,,
2013-08-03,03:00,,9,42,,,,,
2013-08-03,04:00,,7,37,,,,,
2013-08-03,05:00,,8,40,,,,,
2013-08-03,06:00,,18,41,,,,,
2013-08-03,07:00,,22,50,,,,,
2013-08-03,08:00,,30,54,,,,,
2013-08-03,09:00,,33,64,,,,,
2013-08-03,10:00,,21,51,,,,,
2013-08-03,11:00,,18,51,,,,,
2013-08-03,12:00,,12,47,,,,,
2013-08-03,13:00,,15,54,,,,,
2013-08-03,14:00,,13,49,,,,,
2013-08-03,15:00,,9,40,,,,,
2013-08-03,16:00,,6,24,,,,,
2013-08-03,17:00,,6,29,,,,,
2013-08-03,18:00,,4,26,,,,,
2013-08-03,19:00,,5,21,,,,,
2013-08-03,20:00,,12,48,,,,,
2013-08-03,21:00,,11,48,,,,,
2013-08-03,22:00,,2,18,,,,,
2013-08-03,23:00,,4,28,,,,,
2013-08-04,,,,,,21,,12.14,
2013-08-04,00:00,,8,37,,,,,
2013-08-04,01:00,,4,21,,,,,
2013-08-04,02:00,,1,17,,,,,
2013-08-04,03:00,,2,23,,,,,
2013-08-04,04:00,,5,24,,,,,
2013-08-04,05:00,,5,19,,,,,
2013-08-04,06:00,,3,21,,,,,
2013-08-04,07:00,,1,14,,,,,
2013-08-04,08:00,,1,10,,,,,
2013-08-04,09:00,,2,10,,,,,
2013-08-04,10:00,,4,13,,,,,
2013-08-04,11:00,,6,18,,,,,
2013-08-04,12:00,,8,24,,,,,
2013-08-04,13:00,,2,15,,,,,
2013-08-04,14:00,,1,9,,,,,
2013-08-04,15:00,,3,16,,,,,
2013-08-04,16:00,,13,33,,,,,
2013-08-04,17:00,,14,33,,,,,
2013-08-04,18:00,,22,51,,,,,
