Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-06-01,,,,,,12,,,
2011-06-01,01:00,,1,14,87,,,,
2011-06-01,02:00,,1,14,70,,,,
2011-06-01,03:00,,1,12,79,,,,
2011-06-01,04:00,,1,10,78,,,,
2011-06-01,05:00,,1,8,80,,,,
2011-06-01,06:00,,1,8,76,,,,
2011-06-01,07:00,,1,10,58,,,,
2011-06-01,08:00,,1,11,52,,,,
2011-06-01,09:00,,1,10,47,,,,
2011-06-01,10:00,,1,11,49,,,,
2011-06-01,11:00,,1,9,57,,,,
2011-06-01,12:00,,1,9,58,,,,
2011-06-01,13:00,,1,9,60,,,,
2011-06-01,14:00,,1,10,59,,,,
2011-06-01,15:00,,1,10,59,,,,
2011-06-01,16:00,,1,6,69,,,,
2011-06-01,17:00,,1,6,83,,,,
2011-06-01,18:00,,1,7,85,,,,
2011-06-01,19:00,,1,8,88,,,,
2011-06-01,20:00,,1,8,87,,,,
2011-06-01,21:00,,1,7,88,,,,
2011-06-01,22:00,,1,8,88,,,,
2011-06-01,23:00,,1,6,91,,,,
2011-06-02,,,,,,9,,,
2011-06-02,00:00,,1,7,88,,,,
2011-06-02,01:00,,1,5,86,,,,
2011-06-02,02:00,,1,4,85,,,,
2011-06-02,03:00,,1,5,80,,,,
2011-06-02,04:00,,1,6,73,,,,
2011-06-02,05:00,,1,6,71,,,,
2011-06-02,06:00,,1,6,72,,,,
2011-06-02,07:00,,1,8,70,,,,
2011-06-02,08:00,,1,8,69,,,,
2011-06-02,09:00,,1,7,71,,,,
2011-06-02,10:00,,1,6,78,,,,
2011-06-02,11:00,,1,5,85,,,,
2011-06-02,12:00,,1,5,91,,,,
2011-06-02,13:00,,1,5,94,,,,
2011-06-02,14:00,,1,4,96,,,,
2011-06-02,15:00,,1,5,97,,,,
2011-06-02,16:00,,1,4,101,,,,
2011-06-02,17:00,,1,4,107,,,,
2011-06-02,18:00,,1,5,109,,,,
2011-06-02,19:00,,1,5,109,,,,
2011-06-02,20:00,,1,6,110,,,,
2011-06-02,21:00,,1,9,106,,,,
2011-06-02,22:00,,1,12,97,,,,
2011-06-02,23:00,,1,7,90,,,,
2011-06-03,,,,,,14,,,
2011-06-03,00:00,,1,7,80,,,,
2011-06-03,01:00,,1,8,70,,,,
2011-06-03,02:00,,1,9,59,,,,
2011-06-03,03:00,,1,9,57,,,,
2011-06-03,04:00,,1,10,40,,,,
2011-06-03,05:00,,1,9,42,,,,
2011-06-03,06:00,,1,8,54,,,,
2011-06-03,07:00,,1,10,67,,,,
2011-06-03,08:00,,1,8,74,,,,
2011-06-03,09:00,,1,6,85,,,,
2011-06-03,10:00,,1,7,91,,,,
2011-06-03,11:00,,1,6,99,,,,
2011-06-03,12:00,,1,5,105,,,,
2011-06-03,13:00,,1,5,112,,,,
2011-06-03,14:00,,1,5,115,,,,
2011-06-03,15:00,,1,6,119,,,,
2011-06-03,16:00,,1,5,123,,,,
2011-06-03,17:00,,1,6,124,,,,
2011-06-03,18:00,,1,7,122,,,,
2011-06-03,19:00,,1,6,125,,,,
2011-06-03,20:00,,1,11,112,,,,
2011-06-03,21:00,,1,10,94,,,,
2011-06-03,22:00,,1,10,68,,,,
2011-06-03,23:00,,1,16,53,,,,
2011-06-04,,,,,,21,,,
2011-06-04,00:00,,1,17,41,,,,
2011-06-04,01:00,,1,19,32,,,,
2011-06-04,02:00,,1,15,32,,,,
2011-06-04,03:00,,1,16,32,,,,
2011-06-04,04:00,,1,15,37,,,,
2011-06-04,05:00,,1,14,37,,,,
2011-06-04,06:00,,1,12,59,,,,
2011-06-04,07:00,,1,13,67,,,,
2011-06-04,08:00,,1,9,81,,,,
