Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-06-01,,,,,,19,,,
2011-06-01,01:00,,3,9,,,,,
2011-06-01,02:00,,2,7,,,,,
2011-06-01,03:00,,3,8,,,,,
2011-06-01,04:00,,7,10,,,,,
2011-06-01,05:00,,10,14,,,,,
2011-06-01,06:00,,40,32,,,,,
2011-06-01,07:00,,57,47,,,,,
2011-06-01,08:00,,67,53,,,,,
2011-06-01,09:00,,72,46,,,,,
2011-06-01,10:00,,43,39,,,,,
2011-06-01,11:00,,60,48,,,,,
2011-06-01,12:00,,58,51,,,,,
2011-06-01,13:00,,57,51,,,,,
2011-06-01,14:00,,66,48,,,,,
2011-06-01,15:00,,63,53,,,,,
2011-06-01,16:00,,79,66,,,,,
2011-06-01,17:00,,58,60,,,,,
2011-06-01,18:00,,62,58,,,,,
2011-06-01,19:00,,64,58,,,,,
2011-06-01,20:00,,68,69,,,,,
2011-06-01,21:00,,60,64,,,,,
2011-06-01,22:00,,45,61,,,,,
2011-06-01,23:00,,26,45,,,,,
2011-06-02,,,,,,14,,,
2011-06-02,00:00,,11,20,,,,,
2011-06-02,01:00,,7,16,,,,,
2011-06-02,02:00,,6,18,,,,,
2011-06-02,03:00,,6,13,,,,,
2011-06-02,04:00,,5,14,,,,,
2011-06-02,05:00,,9,21,,,,,
2011-06-02,06:00,,8,17,,,,,
2011-06-02,07:00,,6,13,,,,,
2011-06-02,08:00,,9,14,,,,,
2011-06-02,09:00,,10,16,,,,,
2011-06-02,10:00,,16,23,,,,,
2011-06-02,11:00,,16,24,,,,,
2011-06-02,12:00,,10,19,,,,,
2011-06-02,13:00,,14,25,,,,,
2011-06-02,14:00,,12,21,,,,,
2011-06-02,15:00,,8,22,,,,,
2011-06-02,16:00,,11,23,,,,,
2011-06-02,17:00,,11,24,,,,,
2011-06-02,18:00,,16,34,,,,,
2011-06-02,19:00,,10,29,,,,,
2011-06-02,20:00,,13,33,,,,,
2011-06-02,21:00,,23,47,,,,,
2011-06-02,22:00,,17,43,,,,,
2011-06-02,23:00,,10,34,,,,,
2011-06-03,,,,,,20,,,
2011-06-03,00:00,,11,26,,,,,
2011-06-03,01:00,,7,24,,,,,
2011-06-03,02:00,,15,29,,,,,
2011-06-03,03:00,,12,28,,,,,
2011-06-03,04:00,,15,24,,,,,
2011-06-03,05:00,,18,31,,,,,
2011-06-03,06:00,,42,43,,,,,
2011-06-03,07:00,,37,48,,,,,
2011-06-03,08:00,,39,47,,,,,
2011-06-03,09:00,,34,47,,,,,
2011-06-03,10:00,,39,47,,,,,
2011-06-03,11:00,,36,52,,,,,
2011-06-03,12:00,,25,43,,,,,
2011-06-03,13:00,,31,49,,,,,
2011-06-03,14:00,,24,42,,,,,
2011-06-03,15:00,,25,52,,,,,
2011-06-03,16:00,,23,44,,,,,
2011-06-03,17:00,,18,36,,,,,
2011-06-03,18:00,,19,37,,,,,
2011-06-03,19:00,,19,38,,,,,
2011-06-03,20:00,,18,39,,,,,
2011-06-03,21:00,,18,42,,,,,
2011-06-03,22:00,,21,53,,,,,
2011-06-03,23:00,,15,44,,,,,
2011-06-04,,,,,,27,,,
2011-06-04,00:00,,13,30,,,,,
2011-06-04,01:00,,11,25,,,,,
2011-06-04,02:00,,5,16,,,,,
2011-06-04,03:00,,5,15,,,,,
2011-06-04,04:00,,10,19,,,,,
2011-06-04,05:00,,9,22,,,,,
2011-06-04,06:00,,27,36,,,,,
2011-06-04,07:00,,18,27,,,,,
2011-06-04,08:00,,24,36,,,,,
2011-06-04,09:00,,19,34,,,,,
2011-06-04,10:00,,18,41,,,,,
2011-06-04,11:00,,22,46,,,,,
2011-06-04,12:00,,17,46,,,,,
2011-06-04,13:00,,20,57,,,,,
2011-06-04,14:00,,15,42,,,,,
2011-06-04,15:00,,17,48,,,,,
2011-06-04,16:00,,12,39,,,,,
2011-06-04,17:00,,15,52,,,,,
2011-06-04,18:00,,15,53,,,,,
2011-06-04,19:00,,12,46,,,,,
2011-06-04,20:00,,13,54,,,,,
