Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,,,,,,,14,,
2000-03-01,01:00,0.7,0.1,2,11,69,,,1.5
2000-03-01,02:00,0.6,0.1,4,11,67,,,2.2
2000-03-01,03:00,0.6,0.1,6,13,67,,,2.4
2000-03-01,04:00,0.6,0.1,5,14,66,,,1.8
2000-03-01,05:00,0.7,0.1,16,19,60,,,1.5
2000-03-01,06:00,1.2,0.2,22,29,52,,,1.6
2000-03-01,07:00,2.9,0.8,66,53,39,,,2.4
2000-03-01,08:00,,0.5,79,61,36,,,2.9
2000-03-01,09:00,,0.5,79,60,34,,,3.9
2000-03-01,10:00,,0.5,70,53,34,,,2.9
2000-03-01,11:00,,0.4,93,58,36,,,2.3
2000-03-01,12:00,,0.6,98,66,30,,,3.0
2000-03-01,13:00,2.2,0.3,63,43,46,,,3.8
2000-03-01,14:00,2.3,0.3,62,41,48,,,4.0
2000-03-01,15:00,2.1,0.5,74,48,40,,,5.6
2000-03-01,16:00,3.9,0.9,76,52,,,,
2000-03-01,17:00,3.6,1.2,,,34,,,7.5
2000-03-01,18:00,3.6,0.4,28,48,31,,,6.9
2000-03-01,19:00,1.9,0.5,48,47,30,,,5.0
2000-03-01,20:00,3.4,0.4,44,43,37,,,4.0
2000-03-01,21:00,2.7,0.4,30,36,35,,,3.9
2000-03-01,22:00,1.7,0.2,13,24,41,,,3.2
2000-03-01,23:00,1.3,0.1,16,23,51,,,3.5
2000-03-02,,,,,,,21,,
2000-03-02,00:00,1.0,0.1,11,15,55,,,
2000-03-02,01:00,0.9,0.1,4,14,49,,,1.0
2000-03-02,02:00,0.7,0.1,5,13,52,,,1.0
2000-03-02,03:00,0.8,,4,14,51,,,1.0
2000-03-02,04:00,0.8,0.1,4,16,51,,,1.1
2000-03-02,05:00,0.9,0.1,17,19,55,,,1.0
2000-03-02,06:00,1.2,0.1,27,27,51,,,1.1
2000-03-02,07:00,3.1,1.0,75,51,36,,,1.9
2000-03-02,08:00,5.1,0.8,80,57,28,,,6.3
2000-03-02,09:00,3.2,0.7,97,63,32,,,3.7
2000-03-02,10:00,3.3,0.4,76,51,44,,,3.3
2000-03-02,11:00,2.7,0.3,71,44,53,,,2.6
2000-03-02,12:00,2.5,0.4,71,46,49,,,1.5
2000-03-02,14:00,2.4,0.3,73,42,42,,,3.0
2000-03-02,15:00,2.5,0.5,71,47,45,,,2.8
2000-03-02,16:00,3.4,0.7,,,,,,
2000-03-02,17:00,4.3,0.8,83,54,43,,,3.1
2000-03-02,18:00,4.3,1.0,97,59,39,,,2.4
2000-03-02,19:00,6.9,1.9,122,84,18,,,5.7
2000-03-02,20:00,5.1,0.6,58,61,26,,,3.2
2000-03-02,21:00,2.8,0.3,23,40,41,,,2.4
2000-03-02,22:00,1.9,0.2,13,31,42,,,1.4
2000-03-02,23:00,1.8,0.2,12,26,49,,,2.2
2000-03-03,,,,,,,13,,
2000-03-03,00:00,1.1,0.1,8,19,55,,,
2000-03-03,01:00,1.0,0.1,4,15,59,,,3.9
2000-03-03,02:00,0.9,0.1,3,13,62,,,3.9
2000-03-03,03:00,0.8,0.1,5,14,58,,,3.7
2000-03-03,04:00,0.8,0.1,8,15,57,,,3.1
2000-03-03,05:00,0.9,0.1,14,20,54,,,3.3
2000-03-03,06:00,1.1,0.2,13,21,54,,,2.3
2000-03-03,07:00,2.3,0.6,55,42,42,,,3.7
2000-03-03,08:00,2.8,0.4,63,48,38,,,4.5
2000-03-03,09:00,1.8,0.3,50,41,42,,,4.3
2000-03-03,10:00,2.2,0.3,59,41,41,,,5.3
2000-03-03,11:00,2.0,0.3,50,38,43,,,5.3
2000-03-03,12:00,2.7,0.4,63,45,40,,,5.7
2000-03-03,13:00,2.1,0.6,56,46,44,,,5.7
2000-03-03,14:00,3.9,0.9,59,49,43,,,5.4
2000-03-03,15:00,2.5,0.6,57,42,,,,
2000-03-03,16:00,2.9,0.5,,,45,,,4.1
2000-03-03,17:00,2.5,0.5,53,43,55,,,3.3
2000-03-03,18:00,2.4,0.4,37,34,70,,,3.6
2000-03-03,19:00,2.1,0.3,39,38,63,,,3.8
2000-03-03,20:00,2.1,0.3,26,33,65,,,10.9
2000-03-03,21:00,1.9,0.4,26,33,63,,,6.3
2000-03-03,22:00,2.1,0.2,12,23,66,,,4.1
2000-03-03,23:00,1.4,0.2,15,24,62,,,3.1
2000-03-04,,,,,,,14,,
2000-03-04,00:00,1.7,0.2,15,24,60,,,
2000-03-04,01:00,1.1,0.2,15,24,59,,,1.0
2000-03-04,02:00,1.1,,8,19,58,,,2.2
2000-03-04,03:00,1.1,0.1,12,23,51,,,4.4
2000-03-04,04:00,0.9,0.1,14,25,46,,,2.0
2000-03-04,05:00,0.8,0.1,6,19,48,,,1.9
2000-03-04,06:00,1.1,0.1,7,18,52,,,1.6
2000-03-04,07:00,1.1,0.1,10,22,49,,,1.3
2000-03-04,08:00,1.1,0.1,13,18,64,,,1.0
2000-03-04,09:00,2.1,0.6,34,32,56,,,1.0
2000-03-04,10:00,3.7,0.5,45,32,53,,,1.3
2000-03-04,11:00,2.5,0.3,34,25,62,,,1.8
2000-03-04,12:00,2.2,0.2,27,20,69,,,1.0
2000-03-04,13:00,1.8,0.2,22,17,72,,,1.0
2000-03-04,14:00,1.7,0.2,28,19,71,,,1.0
2000-03-04,15:00,2.0,0.2,,,,,,
2000-03-04,16:00,1.9,0.2,19,17,72,,,1.0
2000-03-04,17:00,1.9,0.2,15,19,68,,,10.2
2000-03-04,18:00,2.0,0.2,18,17,69,,,1.0
2000-03-04,19:00,1.9,0.3,20,22,64,,,1.8
2000-03-04,20:00,1.9,0.2,15,16,71,,,1.0
2000-03-04,21:00,1.4,0.1,14,15,71,,,1.0
2000-03-04,22:00,1.5,0.1,11,13,71,,,1.0
2000-03-04,23:00,1.4,0.1,11,12,71,,,1.0
2000-03-05,,,,,,,10,,
2000-03-05,00:00,1.2,0.2,11,14,67,,,
2000-03-05,01:00,1.1,0.1,3,10,70,,,1.0
2000-03-05,02:00,0.8,0.1,3,11,69,,,1.3
2000-03-05,03:00,,0.1,3,9,71,,,1.0
2000-03-05,04:00,,0.1,4,8,71,,,1.2
2000-03-05,05:00,,0.1,1,7,70,,,1.1
2000-03-05,06:00,,0.1,1,10,68,,,1.8
2000-03-05,07:00,,0.1,2,9,69,,,1.2
2000-03-05,08:00,0.7,0.1,2,9,67,,,1.4
2000-03-05,09:00,0.8,0.1,3,9,68,,,1.4
2000-03-05,10:00,1.2,0.1,8,12,66,,,1.1
2000-03-05,11:00,1.5,0.1,11,13,67,,,1.8
2000-03-05,12:00,1.6,0.2,18,15,67,,,1.2
2000-03-05,13:00,1.6,0.1,14,17,68,,,3.6
2000-03-05,14:00,1.7,0.2,15,14,,,,
2000-03-05,15:00,1.6,0.1,,,71,,,1.6
2000-03-05,16:00,1.8,0.2,15,15,71,,,1.5
2000-03-05,17:00,1.6,0.2,19,17,71,,,1.6
2000-03-05,18:00,2.0,0.3,26,22,63,,,1.2
2000-03-05,19:00,2.2,0.3,22,25,57,,,1.3
2000-03-05,20:00,2.0,0.3,30,27,52,,,1.8
2000-03-05,21:00,2.9,0.7,30,34,44,,,3.3
2000-03-05,22:00,2.4,0.2,18,28,47,,,3.2
2000-03-05,23:00,1.8,0.2,16,29,45,,,3.7
2000-03-06,,,,,,,26,,
2000-03-06,00:00,1.5,0.2,13,25,47,,,
2000-03-06,01:00,1.1,0.1,10,25,45,,,5.9
2000-03-06,02:00,1.1,,11,25,45,,,13.5
