Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,,,,,,,13,,
2000-03-01,01:00,,0.1,1,11,80,,,3.6
2000-03-01,02:00,,0.1,1,10,78,,,1.3
2000-03-01,03:00,,0.1,1,8,79,,,1.0
2000-03-01,04:00,,0.1,1,8,78,,,1.0
2000-03-01,05:00,,0.1,2,10,76,,,1.0
2000-03-01,06:00,1.2,0.2,8,16,73,,,1.0
2000-03-01,07:00,2.7,0.6,,,,,,
2000-03-01,08:00,,0.6,35,43,53,,,1.9
2000-03-01,09:00,,,40,43,51,,,2.3
2000-03-01,10:00,,0.4,42,43,48,,,1.4
2000-03-01,11:00,,0.5,42,44,45,,,2.1
2000-03-01,12:00,,0.3,24,28,50,,,2.5
2000-03-01,13:00,2.7,0.3,18,30,57,,,2.0
2000-03-01,14:00,3.3,0.4,26,38,47,,,2.9
2000-03-01,15:00,2.1,0.2,14,24,61,,,4.5
2000-03-01,16:00,2.5,0.3,16,30,52,,,4.2
2000-03-01,17:00,2.9,0.4,14,29,51,,,4.5
2000-03-01,18:00,3.4,0.5,17,41,40,,,4.6
2000-03-01,19:00,3.2,0.5,17,52,27,,,7.2
2000-03-01,20:00,6.7,1.8,84,69,13,,,6.2
2000-03-01,21:00,10.9,1.1,39,54,19,,,7.2
2000-03-01,22:00,1.7,0.2,4,21,53,,,6.7
2000-03-01,23:00,2.0,0.3,4,19,57,,,4.3
2000-03-02,,,,,,,14,,
2000-03-02,00:00,1.2,0.1,3,18,54,,,5.1
2000-03-02,01:00,0.9,0.1,1,13,62,,,5.3
2000-03-02,02:00,0.6,0.1,2,14,59,,,7.4
2000-03-02,03:00,0.7,0.1,1,14,56,,,9.3
2000-03-02,04:00,0.7,0.1,1,13,58,,,8.1
2000-03-02,05:00,0.7,0.1,1,13,59,,,3.3
2000-03-02,06:00,0.9,0.1,3,16,61,,,3.7
2000-03-02,07:00,1.4,0.1,,,,,,
2000-03-02,08:00,1.7,0.2,11,20,67,,,3.4
2000-03-02,09:00,2.5,0.1,7,21,65,,,3.7
2000-03-02,10:00,2.4,0.1,7,16,73,,,5.0
2000-03-02,11:00,1.4,0.1,8,18,73,,,7.0
2000-03-02,12:00,1.8,0.1,8,17,76,,,6.0
2000-03-02,13:00,1.9,0.1,12,22,69,,,6.1
2000-03-02,14:00,1.7,0.2,14,26,67,,,4.8
2000-03-02,15:00,2.3,0.2,11,22,70,,,3.2
2000-03-02,16:00,2.5,0.3,15,25,69,,,3.6
2000-03-02,17:00,3.4,0.5,25,37,59,,,3.8
2000-03-02,18:00,4.9,1.5,53,63,32,,,4.6
2000-03-02,19:00,9.7,2.0,69,69,23,,,6.4
2000-03-02,20:00,7.4,1.5,45,45,38,,,3.7
2000-03-02,21:00,4.6,0.4,20,30,54,,,3.6
2000-03-02,22:00,2.5,0.2,16,27,57,,,3.5
2000-03-02,23:00,1.7,0.1,11,20,62,,,4.0
2000-03-03,,,,,,,11,,
2000-03-03,00:00,1.2,0.1,4,15,67,,,3.7
