Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,14:00,,0.1,,,,,,
2000-03-01,15:00,,0.2,15,32,56,,,5.1
2000-03-01,16:00,,0.3,22,40,48,,,9.1
2000-03-01,17:00,,0.4,26,46,42,,,8.2
2000-03-01,18:00,,0.5,38,58,28,,,10.3
2000-03-01,19:00,,0.6,38,61,19,,,9.6
2000-03-01,20:00,,0.4,30,58,18,,,11.3
2000-03-01,21:00,,0.4,41,63,10,,,11.7
2000-03-01,22:00,,0.2,14,46,23,,,10.2
2000-03-01,23:00,,0.1,4,32,36,,,7.1
2000-03-02,00:00,,0.1,1,21,46,,,
2000-03-02,01:00,,0.1,1,14,59,,,4.4
2000-03-02,02:00,,0.1,1,11,59,,,4.4
2000-03-02,03:00,,0.1,1,12,60,,,3.5
2000-03-02,04:00,,0.1,1,13,62,,,3.6
2000-03-02,05:00,,0.1,4,14,62,,,3.2
2000-03-02,06:00,,0.1,7,19,59,,,3.5
2000-03-02,07:00,,0.1,20,29,53,,,3.8
2000-03-02,08:00,,0.2,22,35,44,,,3.4
2000-03-02,09:00,,0.1,17,31,,,,3.7
2000-03-02,10:00,,0.1,21,30,55,,,3.3
2000-03-02,11:00,,0.1,18,26,,,,3.5
2000-03-02,13:00,,0.1,12,22,69,,,2.7
2000-03-02,14:00,,0.1,17,28,,,,3.4
2000-03-02,15:00,,0.1,20,28,69,,,2.7
2000-03-02,16:00,,0.2,22,32,62,,,4.3
2000-03-02,17:00,,0.3,24,40,52,,,4.1
2000-03-02,18:00,,0.3,23,42,51,,,4.5
2000-03-02,19:00,,0.2,15,40,48,,,6.1
2000-03-02,20:00,,0.2,5,32,51,,,6.1
2000-03-02,21:00,,0.1,4,21,59,,,3.9
2000-03-02,22:00,,0.1,1,15,65,,,4.1
2000-03-02,23:00,,0.1,1,13,67,,,3.8
2000-03-03,00:00,,0.1,1,12,65,,,
2000-03-03,01:00,,0.1,1,18,54,,,12.3
2000-03-03,02:00,,0.1,1,22,49,,,20.1
2000-03-03,03:00,,0.1,1,19,52,,,19.3
2000-03-03,04:00,,0.1,1,18,52,,,17.2
2000-03-03,05:00,,0.1,1,17,52,,,14.9
2000-03-03,06:00,,0.1,2,18,54,,,12.7
2000-03-03,07:00,,0.1,2,19,53,,,10.6
2000-03-03,08:00,,0.1,2,21,52,,,11.8
2000-03-03,09:00,,0.1,4,19,,,,11.1
2000-03-03,10:00,,0.1,3,20,54,,,9.2
2000-03-03,11:00,,0.1,6,22,52,,,12.6
2000-03-03,12:00,,0.1,,,50,,,
2000-03-03,13:00,,0.1,3,25,52,,,14.4
2000-03-03,14:00,,0.1,3,21,59,,,13.0
2000-03-03,15:00,1.8,0.1,4,24,58,,,11.1
2000-03-03,16:00,2.2,0.1,5,21,62,,,5.4
2000-03-03,17:00,1.9,0.1,7,19,63,,,4.1
2000-03-03,18:00,1.8,0.1,10,26,57,,,2.7
2000-03-03,19:00,1.8,0.1,5,21,78,,,4.7
2000-03-03,20:00,1.5,0.1,4,21,77,,,5.0
2000-03-03,21:00,1.4,0.1,2,17,77,,,5.1
