Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,,,,,,,23,,
2000-03-01,01:00,1.4,0.1,2,13,68,,,3.1
2000-03-01,02:00,0.9,0.1,,,69,,,2.6
2000-03-01,03:00,1.0,0.1,2,15,66,,,1.9
2000-03-01,04:00,0.9,0.1,6,25,58,,,2.3
2000-03-01,05:00,1.0,0.1,18,32,53,,,1.9
2000-03-01,06:00,1.4,0.3,30,39,48,,,2.0
2000-03-01,07:00,3.0,0.6,58,57,32,,,3.3
2000-03-01,08:00,3.3,0.4,55,56,34,,,2.9
2000-03-01,09:00,3.0,,79,71,21,,,
2000-03-01,10:00,2.9,0.4,70,64,26,,,3.0
2000-03-01,11:00,2.8,0.4,68,58,31,,,3.3
2000-03-01,12:00,2.3,0.2,54,57,27,,,1.9
2000-03-01,13:00,2.0,0.2,59,54,33,,,1.7
2000-03-01,14:00,3.4,0.6,81,66,22,,,7.0
2000-03-01,15:00,3.0,0.4,65,54,28,,,7.3
2000-03-01,16:00,3.3,0.6,66,59,25,,,6.5
2000-03-01,17:00,4.6,1.0,83,68,17,,,5.8
2000-03-01,18:00,4.8,0.7,79,74,11,,,6.9
2000-03-01,19:00,5.2,1.3,84,78,4,,,8.1
2000-03-01,20:00,8.2,1.6,101,82,1,,,10.4
2000-03-01,21:00,8.5,1.7,102,75,1,,,10.1
2000-03-01,22:00,6.1,0.7,67,64,,,,8.4
2000-03-01,23:00,2.9,0.2,24,35,35,,,3.6
2000-03-02,,,,,,,23,,
2000-03-02,00:00,1.7,0.1,18,27,45,,,3.8
2000-03-02,01:00,1.6,0.1,15,28,39,,,4.8
2000-03-02,02:00,1.4,0.1,,,49,,,6.1
2000-03-02,03:00,1.0,0.1,7,16,55,,,4.9
2000-03-02,04:00,0.8,0.1,9,18,51,,,4.3
2000-03-02,05:00,1.0,0.1,15,25,45,,,5.6
2000-03-02,06:00,1.3,0.1,33,39,34,,,5.3
2000-03-02,07:00,2.1,0.3,55,52,28,,,6.0
2000-03-02,08:00,2.8,0.2,59,53,30,,,5.6
2000-03-02,09:00,2.0,0.2,56,49,38,,,
2000-03-02,10:00,1.7,0.1,44,43,46,,,4.6
2000-03-02,11:00,1.6,0.1,46,46,46,,,4.6
2000-03-02,12:00,,0.1,48,46,45,,,4.9
2000-03-02,13:00,,0.1,51,48,44,,,5.1
2000-03-02,14:00,,0.1,45,45,45,,,4.3
2000-03-02,15:00,,0.2,46,56,38,,,6.4
2000-03-02,16:00,,0.5,62,58,34,,,6.7
2000-03-02,17:00,3.8,0.7,78,70,29,,,6.2
2000-03-02,18:00,7.1,1.4,112,90,10,,,8.1
2000-03-02,19:00,8.1,2.0,104,89,9,,,6.8
2000-03-02,20:00,7.8,1.1,62,71,13,,,6.4
2000-03-02,21:00,4.0,0.7,43,61,,,,5.2
2000-03-02,22:00,3.0,0.2,19,47,31,,,5.0
2000-03-02,23:00,2.7,0.3,23,50,30,,,5.1
2000-03-03,,,,,,,15,,
2000-03-03,00:00,2.1,0.1,17,36,42,,,5.0
2000-03-03,01:00,1.7,0.1,,,49,,,1.5
2000-03-03,02:00,1.2,0.1,5,21,58,,,1.0
2000-03-03,03:00,1.0,0.1,5,18,63,,,1.0
2000-03-03,04:00,0.9,0.1,6,23,57,,,1.0
2000-03-03,05:00,1.0,0.1,11,26,51,,,1.0
2000-03-03,06:00,1.4,0.2,22,35,44,,,1.0
2000-03-03,07:00,2.4,0.2,18,40,40,,,1.0
2000-03-03,08:00,,0.4,59,66,23,,,
2000-03-03,09:00,,,66,62,24,,,2.3
2000-03-03,10:00,,0.3,56,53,31,,,1.7
2000-03-03,11:00,,0.4,52,54,30,,,1.0
2000-03-03,12:00,2.9,0.4,67,58,27,,,1.0
2000-03-03,13:00,2.7,0.4,54,54,31,,,1.2
2000-03-03,14:00,2.4,0.4,48,44,40,,,1.1
2000-03-03,15:00,2.4,0.3,42,39,45,,,1.0
2000-03-03,16:00,2.7,0.4,43,41,43,,,1.3
2000-03-03,17:00,3.0,0.4,39,41,41,,,1.0
2000-03-03,18:00,2.4,0.3,27,37,54,,,1.0
2000-03-03,19:00,2.9,0.4,33,44,55,,,1.2
2000-03-03,20:00,3.1,0.6,34,48,48,,,1.4
2000-03-03,21:00,3.7,0.8,38,55,,,,1.0
2000-03-03,22:00,3.2,0.4,19,37,53,,,1.0
2000-03-03,23:00,2.6,0.5,24,41,47,,,1.0
2000-03-04,,,,,,,27,,
2000-03-04,00:00,2.4,0.5,25,45,40,,,1.0
2000-03-04,01:00,2.6,0.2,,,51,,,2.7
2000-03-04,02:00,2.2,0.2,17,33,50,,,1.9
2000-03-04,03:00,2.1,0.2,14,30,51,,,2.1
2000-03-04,04:00,2.1,0.1,13,30,47,,,2.8
2000-03-04,05:00,1.4,0.1,11,25,48,,,2.5
2000-03-04,06:00,1.3,0.1,16,28,42,,,4.2
2000-03-04,07:00,1.7,0.1,20,31,43,,,3.9
2000-03-04,08:00,1.4,0.1,20,35,50,,,
2000-03-04,09:00,1.4,0.1,30,40,44,,,2.3
2000-03-04,10:00,2.2,0.1,30,33,46,,,2.4
2000-03-04,11:00,1.8,0.1,23,26,59,,,2.4
2000-03-04,12:00,1.7,0.1,30,29,57,,,2.3
2000-03-04,13:00,1.9,0.1,24,27,61,,,2.1
2000-03-04,14:00,2.7,0.3,33,38,55,,,1.8
2000-03-04,15:00,2.9,0.2,24,30,60,,,1.9
2000-03-04,16:00,2.2,0.2,27,30,58,,,2.3
2000-03-04,17:00,2.1,0.1,21,29,60,,,2.2
2000-03-04,18:00,2.6,0.5,37,42,44,,,2.3
2000-03-04,19:00,3.6,0.4,25,32,53,,,2.2
2000-03-04,20:00,3.3,0.2,21,27,,,,2.0
2000-03-04,21:00,2.1,0.1,21,27,58,,,2.4
2000-03-04,22:00,1.7,0.1,18,22,60,,,4.3
2000-03-04,23:00,2.4,0.2,22,26,58,,,5.8
2000-03-05,,,,,,,36,,
2000-03-05,00:00,1.9,0.1,,,63,,,6.1
2000-03-05,01:00,1.9,0.2,19,21,63,,,6.5
2000-03-05,02:00,1.7,0.1,12,15,68,,,4.6
2000-03-05,03:00,1.7,0.1,10,14,65,,,5.8
2000-03-05,04:00,1.6,0.2,9,13,65,,,6.4
2000-03-05,05:00,1.5,0.1,8,14,64,,,7.0
2000-03-05,06:00,1.1,0.1,9,16,62,,,6.6
2000-03-05,07:00,1.3,0.1,7,14,64,,,
2000-03-05,08:00,0.9,,9,15,63,,,7.9
2000-03-05,09:00,1.3,0.1,13,18,61,,,8.0
2000-03-05,10:00,1.4,0.1,20,23,55,,,10.3
2000-03-05,11:00,2.4,0.2,18,21,59,,,9.2
2000-03-05,12:00,2.3,0.2,29,26,57,,,7.8
2000-03-05,13:00,2.4,0.2,22,22,59,,,7.4
2000-03-05,14:00,2.0,0.2,23,23,60,,,6.1
2000-03-05,15:00,2.2,0.2,23,24,60,,,4.7
2000-03-05,16:00,2.3,0.2,26,27,58,,,4.7
2000-03-05,17:00,2.7,0.3,26,31,53,,,5.1
2000-03-05,18:00,2.9,0.4,33,38,47,,,4.6
2000-03-05,19:00,3.1,0.4,35,45,41,,,4.7
2000-03-05,20:00,2.8,0.3,31,39,,,,4.3
2000-03-05,21:00,2.4,0.5,23,34,44,,,6.3
2000-03-05,22:00,5.6,0.3,23,33,42,,,9.0
2000-03-05,23:00,2.4,0.3,35,42,35,,,8.9
2000-03-06,,,,,,,29,,
2000-03-06,00:00,1.9,0.1,,,29,,,10.7
2000-03-06,01:00,1.2,0.1,10,36,35,,,6.4
2000-03-06,02:00,1.5,0.1,6,28,39,,,5.2
2000-03-06,03:00,1.1,0.1,4,28,39,,,3.5
2000-03-06,04:00,1.0,0.1,7,29,38,,,4.4
2000-03-06,05:00,1.2,0.1,14,42,26,,,4.4
2000-03-06,06:00,1.9,0.4,37,61,8,,,4.7
2000-03-06,07:00,4.6,1.1,82,76,3,,,
2000-03-06,08:00,5.7,1.5,145,84,4,,,7.8
2000-03-06,09:00,5.5,0.7,112,69,13,,,7.6
2000-03-06,10:00,,0.4,78,57,22,,,6.5
2000-03-06,11:00,,0.4,71,52,28,,,6.8
2000-03-06,12:00,,0.2,64,49,33,,,6.8
2000-03-06,13:00,,0.2,56,49,34,,,5.2
2000-03-06,14:00,,0.3,59,48,37,,,6.2
2000-03-06,15:00,,0.3,53,48,43,,,3.3
2000-03-06,16:00,,0.6,59,55,38,,,5.2
2000-03-06,17:00,,0.8,64,65,29,,,4.7
2000-03-06,18:00,,1.1,64,69,23,,,5.0
2000-03-06,19:00,,1.3,65,71,,,,5.2
2000-03-06,20:00,,1.1,50,67,21,,,5.9
2000-03-06,21:00,,0.6,30,51,35,,,5.2
2000-03-06,22:00,,0.3,22,37,49,,,4.1
2000-03-06,23:00,,0.2,,,52,,,3.4
2000-03-07,,,,,,,30,,
2000-03-07,00:00,,0.1,14,31,55,,,2.6
2000-03-07,01:00,,0.1,11,26,59,,,3.5
2000-03-07,02:00,,0.1,7,19,66,,,3.3
2000-03-07,03:00,,0.1,2,15,69,,,3.2
2000-03-07,04:00,,0.1,1,16,67,,,4.3
2000-03-07,05:00,,0.1,17,31,53,,,4.6
2000-03-07,06:00,,0.3,37,47,38,,,
2000-03-07,07:00,,0.6,65,61,25,,,5.7
2000-03-07,08:00,,,72,61,23,,,6.8
2000-03-07,09:00,,0.2,56,56,25,,,4.9
2000-03-07,10:00,,0.2,52,48,31,,,5.6
2000-03-07,11:00,,0.3,60,52,26,,,5.5
2000-03-07,12:00,,0.2,51,50,30,,,6.2
2000-03-07,13:00,,0.2,46,44,35,,,4.5
2000-03-07,14:00,,0.2,40,39,39,,,4.4
2000-03-07,15:00,,0.3,43,43,36,,,8.7
2000-03-07,16:00,,0.6,43,44,34,,,6.8
2000-03-07,17:00,,0.8,54,52,28,,,5.8
2000-03-07,18:00,,0.5,41,49,30,,,4.6
2000-03-07,19:00,,0.6,45,53,,,,5.2
2000-03-07,20:00,,0.4,31,45,34,,,6.6
2000-03-07,21:00,,0.2,22,33,40,,,5.7
2000-03-07,22:00,,0.2,19,32,38,,,3.3
2000-03-07,23:00,,0.2,,,42,,,3.4
2000-03-08,,,,,,,19,,
2000-03-08,00:00,,0.1,11,24,42,,,3.0
2000-03-08,01:00,,0.1,10,24,40,,,1.4
2000-03-08,02:00,,0.1,7,18,44,,,1.0
2000-03-08,03:00,,0.1,9,18,43,,,1.0
2000-03-08,04:00,,0.1,7,17,43,,,1.3
2000-03-08,05:00,,0.1,16,24,37,,,1.0
2000-03-08,06:00,,0.1,31,34,30,,,
2000-03-08,07:00,,0.5,59,47,18,,,2.0
2000-03-08,08:00,,0.6,73,52,13,,,2.7
2000-03-08,09:00,,0.4,72,54,13,,,2.9
2000-03-08,10:00,,0.4,69,50,13,,,3.0
2000-03-08,11:00,2.8,0.4,75,54,13,,,3.2
2000-03-08,12:00,2.6,0.2,55,44,23,,,2.2
2000-03-08,13:00,1.8,0.2,51,44,24,,,1.1
2000-03-08,14:00,2.2,0.2,50,42,23,,,1.6
2000-03-08,15:00,2.6,0.3,49,43,22,,,1.7
2000-03-08,16:00,2.6,0.4,55,44,22,,,1.0
2000-03-08,17:00,2.9,0.4,53,45,21,,,1.2
2000-03-08,18:00,3.0,0.4,42,41,,,,1.3
2000-03-08,19:00,2.9,0.4,36,39,24,,,1.7
2000-03-08,20:00,2.6,0.3,30,34,27,,,1.0
2000-03-08,21:00,2.4,0.3,31,35,26,,,1.0
2000-03-08,22:00,2.0,0.1,,,29,,,1.0
2000-03-08,23:00,1.6,0.2,16,26,28,,,1.0
2000-03-09,,,,,,,9,,
2000-03-09,00:00,1.7,0.1,18,26,27,,,1.0
2000-03-09,01:00,1.4,0.1,7,20,30,,,1.1
2000-03-09,02:00,1.0,0.1,7,19,30,,,2.8
2000-03-09,03:00,0.8,0.1,6,19,29,,,1.9
2000-03-09,04:00,0.9,0.1,12,21,28,,,1.4
2000-03-09,05:00,0.8,0.1,16,22,29,,,
2000-03-09,06:00,0.8,0.1,23,25,25,,,2.9
2000-03-09,07:00,2.0,,46,34,20,,,3.3
2000-03-09,08:00,2.6,0.3,62,46,13,,,1.7
2000-03-09,09:00,2.6,0.3,75,50,11,,,2.3
2000-03-09,10:00,2.2,0.1,47,37,22,,,3.2
2000-03-09,11:00,1.4,0.1,46,37,26,,,3.5
2000-03-09,12:00,1.5,0.1,39,31,26,,,2.1
2000-03-09,13:00,1.4,0.1,32,30,35,,,2.0
2000-03-09,14:00,1.1,0.1,28,27,53,,,2.1
2000-03-09,15:00,0.9,0.1,26,28,52,,,2.5
2000-03-09,16:00,1.5,0.1,21,26,55,,,1.3
2000-03-09,17:00,1.4,0.1,25,31,51,,,2.5
2000-03-09,18:00,1.6,0.1,28,33,,,,1.8
2000-03-09,19:00,1.5,0.1,21,30,48,,,1.4
2000-03-09,20:00,1.7,0.1,18,26,54,,,1.6
2000-03-09,21:00,1.3,0.1,17,31,50,,,1.4
2000-03-09,22:00,1.2,0.1,,,61,,,2.1
2000-03-09,23:00,1.0,0.1,7,19,63,,,2.3
2000-03-10,,,,,,,22,,
2000-03-10,00:00,1.0,0.1,7,20,62,,,1.6
2000-03-10,01:00,1.2,0.1,11,22,60,,,1.7
2000-03-10,02:00,1.0,0.1,4,12,59,,,1.5
2000-03-10,03:00,0.9,0.1,5,13,58,,,1.5
2000-03-10,04:00,1.4,0.1,9,19,46,,,1.7
