Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,01:00,0.6,,1,8,79,,,1.9
2000-03-01,02:00,0.7,,,,75,,,2.4
2000-03-01,03:00,1.2,,1,11,66,,,4.2
2000-03-01,04:00,,,1,10,66,,,3.7
2000-03-01,05:00,,,1,10,66,,,2.8
2000-03-01,06:00,,,1,9,70,,,2.5
2000-03-01,07:00,,,1,11,70,,,2.5
2000-03-01,08:00,,,2,17,64,,,4.2
2000-03-01,09:00,,,1,16,67,,,4.5
2000-03-01,10:00,,,2,17,69,,,5.5
2000-03-01,11:00,,,4,17,71,,,5.6
2000-03-01,12:00,,,5,18,68,,,5.0
2000-03-01,13:00,1.0,,4,18,68,,,5.4
2000-03-01,14:00,0.8,,2,18,61,,,4.6
2000-03-01,15:00,1.4,,4,22,,,,
2000-03-01,16:00,1.4,,3,19,64,,,7.0
2000-03-01,17:00,2.2,,6,25,57,,,4.2
2000-03-01,18:00,4.2,,5,26,50,,,6.9
2000-03-01,19:00,1.6,,3,21,52,,,3.3
2000-03-01,20:00,1.7,,1,20,55,,,5.6
2000-03-01,21:00,1.6,,1,18,56,,,5.1
2000-03-01,22:00,2.9,,1,20,47,,,3.2
2000-03-01,23:00,1.8,,1,18,44,,,3.5
2000-03-02,00:00,1.7,,1,20,35,,,5.6
2000-03-02,01:00,1.4,,,,50,,,4.7
2000-03-02,02:00,0.6,,1,10,63,,,2.7
2000-03-02,03:00,0.6,,1,9,63,,,1.5
2000-03-02,04:00,0.5,,1,7,68,,,1.3
2000-03-02,05:00,0.5,,1,7,70,,,1.2
2000-03-02,06:00,0.5,,1,10,67,,,1.1
2000-03-02,07:00,0.9,,1,16,59,,,2.1
2000-03-02,08:00,1.1,,3,21,57,,,2.6
2000-03-02,09:00,1.2,,1,15,65,,,3.2
2000-03-02,10:00,1.2,,2,13,71,,,2.8
2000-03-02,11:00,0.9,,1,16,68,,,2.2
2000-03-02,12:00,1.1,,2,14,75,,,1.9
2000-03-02,13:00,0.8,,1,10,81,,,1.7
