Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-03-01,01:00,,,,,85,,,
2000-03-01,02:00,,,,,85,,,1.9
2000-03-01,03:00,,,,,85,,,2.0
2000-03-01,04:00,,,,,84,,,1.4
2000-03-01,05:00,,,,,,,,1.0
2000-03-01,06:00,,,,,89,,,1.8
2000-03-01,07:00,,,,,90,,,2.0
2000-03-01,08:00,,,,,87,,,1.9
2000-03-01,09:00,,,,,85,,,1.5
2000-03-01,10:00,,,,,84,,,1.6
2000-03-01,11:00,,,,,82,,,1.3
2000-03-01,12:00,,,,,78,,,1.2
2000-03-01,13:00,,,,,79,,,2.3
2000-03-01,14:00,,,,,78,,,2.1
2000-03-01,15:00,,,,,71,,,1.9
2000-03-01,16:00,,,,,72,,,2.5
2000-03-01,17:00,,,,,71,,,1.3
2000-03-01,18:00,,,,,70,,,1.7
2000-03-01,19:00,,,,,74,,,1.4
2000-03-01,20:00,,,,,84,,,1.6
2000-03-01,21:00,,,,,74,,,1.3
2000-03-01,22:00,,,,,74,,,2.4
2000-03-01,23:00,,,,,78,,,3.3
2000-03-02,00:00,,,,,71,,,2.6
2000-03-02,01:00,,,,,68,,,
2000-03-02,02:00,,,,,67,,,1.0
2000-03-02,03:00,,,,,69,,,1.0
2000-03-02,04:00,,,,,,,,1.0
2000-03-02,05:00,,,,,72,,,1.0
2000-03-02,06:00,,,,,74,,,1.0
2000-03-02,07:00,,,,,75,,,1.0
2000-03-02,08:00,,,,,77,,,1.0
2000-03-02,09:00,,,,,80,,,1.0
2000-03-02,10:00,,,,,80,,,1.0
2000-03-02,11:00,,,,,84,,,1.0
2000-03-02,12:00,,,,,83,,,1.0
2000-03-02,13:00,,,,,84,,,1.0
2000-03-02,14:00,,,,,84,,,1.0
2000-03-02,15:00,,,,,84,,,1.0
2000-03-02,16:00,,,,,84,,,1.0
2000-03-02,17:00,,,,,83,,,1.0
2000-03-02,18:00,,,,,78,,,1.0
2000-03-02,19:00,,,,,75,,,1.0
2000-03-02,20:00,,,,,76,,,1.0
2000-03-02,21:00,,,,,71,,,1.0
2000-03-02,22:00,,,,,70,,,1.0
2000-03-02,23:00,,,,,73,,,1.6
2000-03-03,00:00,,,,,75,,,1.7
2000-03-03,01:00,,,,,76,,,
2000-03-03,02:00,,,,,73,,,2.7
2000-03-03,03:00,,,,,67,,,2.2
2000-03-03,04:00,,,,,,,,2.4
2000-03-03,05:00,,,,,69,,,1.6
2000-03-03,06:00,,,,,73,,,2.4
2000-03-03,07:00,,,,,75,,,1.7
2000-03-03,08:00,,,,,74,,,1.4
2000-03-03,09:00,,,,,73,,,1.5
2000-03-03,10:00,,,,,74,,,1.4
2000-03-03,11:00,,,,,74,,,1.0
2000-03-03,12:00,,,,,76,,,1.0
2000-03-03,13:00,,,,,78,,,1.0
2000-03-03,14:00,,,,,79,,,1.0
2000-03-03,15:00,,,,,80,,,1.0
2000-03-03,16:00,,,,,77,,,1.0
2000-03-03,17:00,,,,,75,,,1.0
2000-03-03,18:00,,,,,73,,,1.0
