Datum Zeit,Collmberg PM2.5
,µg/m³
31-08-18,
30-08-18,
29-08-18,
28-08-18,
27-08-18,
26-08-18,
25-08-18,
24-08-18,
23-08-18,
22-08-18,
21-08-18,
20-08-18,
19-08-18,8.87
18-08-18,6.37
17-08-18,8.09
16-08-18,7.02
15-08-18,4.66
14-08-18,3.25
13-08-18,4.94
12-08-18,4.13
11-08-18,4.23
10-08-18,3.11
09-08-18,11.76
08-08-18,9.67
07-08-18,6.48
06-08-18,3.78
05-08-18,4.44
04-08-18,12.58
03-08-18,10.44
02-08-18,9.17
01-08-18,11.42

