Datum Zeit,Klingenthal PM10
,µg/m³
30-06-10,19
29-06-10,18
28-06-10,14
27-06-10,12
26-06-10,20
25-06-10,21
24-06-10,16
23-06-10,14
22-06-10,13
21-06-10,12
20-06-10,7
19-06-10,9
18-06-10,15
17-06-10,15
16-06-10,10
15-06-10,14
14-06-10,12
13-06-10,11
12-06-10,11
11-06-10,15
10-06-10,18
09-06-10,11
08-06-10,12
07-06-10,12
06-06-10,15
05-06-10,12
04-06-10,17
03-06-10,8
02-06-10,4
01-06-10,4

