Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-10,32
29-06-10,28
28-06-10,18
27-06-10,17
26-06-10,21
25-06-10,33
24-06-10,19
23-06-10,24
22-06-10,13
21-06-10,18
20-06-10,11
19-06-10,11
18-06-10,26
17-06-10,15
16-06-10,17
15-06-10,20
14-06-10,17
13-06-10,18
12-06-10,18
11-06-10,26
10-06-10,33
09-06-10,19
08-06-10,24
07-06-10,23
06-06-10,23
05-06-10,20
04-06-10,27
03-06-10,23
02-06-10,10
01-06-10,7

